历史行情.指标排序自选股 日期:2017-07-18,二 指标:MACD(12,26,9)   KDJ(9,3,3)   DMI(7,6)   EXPMA(12,50)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  K	  D	  J	  PDI	  MDI	  ADX	  ADXR	  EXP1	  EXP2	
002398	建研集团	-1.12	12.39	2207942	27324826	0.132	0.203	-0.143	45.776	66.389	4.551	7.171	30.677	33.448	26.294	12.788	12.483	
002399	海普瑞																	
002400	省广股份	-6.63	6.20	77027280	471111904	-0.365	-0.234	-0.262	8.920	14.593	-2.427	0.000	83.254	90.476	68.783	7.364	8.137	
002401	中远海科	1.61	11.97	2201438	25998204	-0.184	-0.056	-0.255	20.261	35.204	-9.626	1.923	60.769	71.265	53.972	12.682	13.083	
002402	和而泰	1.23	9.07	3890852	35028556	0.010	0.124	-0.228	21.472	33.954	-3.491	9.434	42.642	33.163	42.456	9.552	9.456	
002403	爱仕达	-0.56	12.48	2260305	27932916	-0.014	0.101	-0.230	24.972	37.810	-0.705	0.000	61.966	60.969	61.187	13.055	13.021	
002404	嘉欣丝绸	1.52	7.36	3768689	27284796	-0.045	-0.004	-0.082	23.169	28.510	12.486	25.500	35.500	23.813	31.162	7.570	7.635	
002405	四维图新	0.34	17.56	10890128	190391520	-0.034	0.210	-0.487	15.954	23.962	-0.061	3.133	53.003	84.304	62.037	18.505	18.367	
002406	远东传动	1.75	7.57	4129010	30935528	-0.024	0.026	-0.100	27.721	38.615	5.932	13.497	49.693	36.996	53.065	7.802	7.846	
002407	多氟多	4.28	27.30	71142632	1895232512	1.444	1.013	0.863	83.736	79.828	91.552	29.523	6.964	59.873	64.206	24.528	22.237	
002408	齐翔腾达	0.85	10.70	10668975	113558784	0.134	0.180	-0.092	46.896	40.688	59.312	16.256	34.975	36.719	29.444	10.732	10.377	
002409	雅克科技																	
002410	广联达	0.35	17.08	6391874	107098520	-0.102	0.126	-0.456	25.489	27.258	21.951	1.250	50.833	74.293	60.424	17.679	17.459	
002411	必康股份	-0.11	27.42	2223185	60311372	-0.172	0.037	-0.417	35.754	27.956	51.350	1.042	38.368	85.178	49.436	27.879	27.968	
002412	汉森制药	1.24	15.49	890117	13702799	-0.012	0.076	-0.175	35.814	44.788	17.867	4.762	39.927	43.326	44.270	15.821	15.724	
002413	雷科防务	1.34	10.62	3856162	40682164	0.106	0.204	-0.195	30.068	41.867	6.470	4.828	37.586	34.278	35.946	11.029	10.801	
002414	高德红外	0.80	16.37	2420129	39528984	-0.286	-0.058	-0.456	13.129	22.972	-6.557	14.258	47.014	33.289	37.409	17.678	18.240	
002415	海康威视	-3.06	28.87	68111632	1962102912	0.100	0.438	-0.677	33.120	35.492	28.377	10.496	30.681	31.013	39.197	30.065	29.008	
002416	爱施德	2.48	9.93	5542207	54405812	-0.059	0.068	-0.254	21.697	34.485	-3.879	0.000	59.480	34.839	44.460	10.531	10.554	
002417	三元达																	
002418	康盛股份	0.00	7.99	9171994	72480256	-0.085	-0.048	-0.074	25.419	17.702	40.851	8.219	35.890	72.035		8.150	8.284	
002419	天虹股份	0.44	13.77	4161001	57079216	0.064	0.158	-0.188	28.926	44.714	-2.649	13.057	34.395	23.598	28.457	14.241	14.063	
002420	毅昌股份	1.40	6.52	3990859	25873296	-0.336	-0.089	-0.494	10.325	22.714	-14.452	10.174	58.140	56.338	53.415	7.535	7.937	
002421	达实智能	-2.04	6.24	53823192	332410560	0.116	0.118	-0.004	28.169	34.018	16.471	33.889	27.222	48.775	61.861	6.228	6.067	
002422	科伦药业	-0.89	15.53	5252731	82035704	0.019	0.158	-0.278	16.502	25.226	-0.947	1.504	44.737	39.207	36.362	16.175	16.026	
002423	中原特钢	9.97	11.80	5777489	65569720	0.093	0.305	-0.425	29.569	33.694	21.320	17.327	35.389	42.687	43.486	11.947	11.619	
002424	贵州百灵	0.35	17.01	6605078	110917712	-0.012	0.209	-0.443	21.760	26.401	12.476	2.233	46.650	90.158	61.926	17.835	17.549	
002425	凯撒文化	0.86	8.19	6173571	50496068	-0.199	-0.093	-0.211	17.429	20.678	10.931	1.408	58.685	86.708	60.032	8.700	9.051	
002426	胜利精密																	
002427	尤夫股份					-0.108	-0.030	-0.157	27.541	30.956	20.710	0.000	20.839			25.655	25.813	
002428	云南锗业	2.23	11.01	12151780	132641288	0.240	0.294	-0.108	32.800	51.071	-3.741	10.170	38.701	32.766	58.613	11.270	10.859	
002429	兆驰股份	1.84	3.32	109623352	353530432	0.000	-0.033	0.066	68.705	61.621	82.873	40.000	8.571	43.613	51.806	3.133	3.196	
002430	杭氧股份	5.73	9.78	11060334	105719192	0.218	0.161	0.115	75.375	75.822	74.479	16.719	11.672	61.360	73.623	9.298	8.978	
002431	棕榈股份	1.82	9.53	35954280	336101344	-0.470	-0.304	-0.332	16.562	19.210	11.265	0.000	54.651	91.533	72.980	10.503	11.261	
002432	九安医疗	0.39	10.17	3119172	31631422	-0.307	-0.159	-0.297	13.466	21.854	-3.309	0.000	64.445	68.346	47.867	11.108	11.683	
002433	太安堂	0.92	8.80	4270952	37473644	-0.071	-0.018	-0.107	17.146	30.272	-9.105	4.762	51.587	54.490	65.208	9.114	9.299	
002434	万里扬	-0.81	14.71	6618685	96940264	0.041	0.209	-0.337	24.952	37.901	-0.945	6.098	39.024	26.400	33.357	15.524	15.392	
002435	长江润发	-2.75	16.59	3636466	60621128	0.187	0.232	-0.090	64.228	67.958	56.769	9.005	39.336	39.592	46.236	17.028	16.624	
002436	兴森科技	0.33	6.00	6793000	40450276	-0.062	-0.019	-0.086	17.946	28.851	-3.864	1.075	59.140	46.836	44.542	6.245	6.327	
002437	誉衡药业	-0.45	6.66	5922665	39307696	-0.013	0.051	-0.128	20.882	33.293	-3.940	2.143	51.429	63.045	69.431	6.949	6.940	
002438	江苏神通	1.36	7.43	2639282	19446262	-0.218	-0.108	-0.219	12.951	22.006	-5.160	0.000	61.947	43.853	55.128	8.120	8.520	
002439	启明星辰	2.99	17.56	5174029	89844176	-0.176	0.090	-0.531	15.616	24.140	-1.433	1.319	53.187	63.965	70.285	18.394	18.336	
002440	闰土股份	4.30	16.25	8523964	135607392	0.369	0.309	0.121	76.835	78.822	72.861	19.628	23.967	53.748	47.650	15.785	15.139	
002441	众业达	1.61	10.73	2360986	25142744	-0.062	0.065	-0.255	29.072	33.265	20.684	3.378	51.014	51.356	39.491	11.260	11.329	
002442	龙星化工					-0.028	-0.012	-0.032	82.967	85.388	78.125	3.814	29.237			12.671	12.713	
002443	金洲管道	0.69	8.76	6244300	54331552	-0.120	-0.059	-0.121	31.938	38.886	18.041	1.953	57.422	39.949	37.677	9.217	9.490	
002444	巨星科技	0.95	14.86	6746980	100154888	0.009	0.117	-0.215	18.241	28.775	-2.828	26.801	41.787	21.010	41.279	15.275	15.166	
002445	中南文化	2.62	12.15	6675791	79781240	-0.094	-0.094	0.000	52.231	45.758	65.176	2.703	35.736	91.689	78.013	12.219	12.637	
002446	盛路通信	1.12	11.73	1755620	20355080	0.043	0.130	-0.174	18.079	25.416	3.403	30.224	32.463	35.010	27.751	12.062	11.884	
002447	壹桥股份																	
002448	中原内配	0.10	9.91	6827850	67335552	0.064	0.116	-0.103	35.891	54.552	-1.431	24.164	35.688	63.667	65.305	10.357	10.195	
002449	国星光电	2.93	15.44	7681476	116562728	-0.024	0.162	-0.372	19.145	28.411	0.612	11.874	29.314	31.082	38.113	15.961	15.824	
002450	康得新	1.56	21.51	34772908	741351232	0.124	0.292	-0.336	32.516	26.253	45.041	4.290	29.759	95.801	68.428	21.558	20.948	
002451	摩恩电气	1.63	21.14	2382146	49228372	0.389	0.418	-0.057	51.194	57.906	37.772	17.160	27.811	27.919	35.035	20.996	20.225	
002452	长高集团	0.32	6.35	3473022	21824638	-0.054	0.011	-0.129	20.297	33.381	-5.870	0.000	64.228	64.021	71.549	6.716	6.824	
002453	天马精化	0.64	7.91	1924100	15071754	0.075	0.104	-0.059	48.518	53.426	38.702	12.217	38.914	53.438	75.378	8.116	7.968	
002454	松芝股份	1.28	11.91	2008037	23763082	-0.109	-0.017	-0.185	19.900	33.431	-7.162	7.065	56.522	59.149	46.729	12.332	12.498	
002455	百川股份	3.37	10.75	6180383	65362156	0.065	-0.024	0.178	61.757	69.801	45.667	13.506	40.805	53.924	64.169	10.680	10.898	
002456	欧菲光	2.51	17.59	29865700	520085920	0.321	0.451	-0.262	36.515	43.852	21.840	6.210	32.334	56.579	52.064	17.745	16.879	
002457	青龙管业	-4.86	13.50	59095476	783398080	-0.733	-0.241	-0.983	14.691	25.427	-6.780	6.846	64.534	58.492	41.405	16.708	18.222	
002458	益生股份	8.74	25.99	9409905	234762448	1.041	0.864	0.354	77.832	76.155	81.186	22.077	25.819	30.027	45.485	23.901	21.996	
002459	天业通联	2.73	13.92	5369511	73841544	-0.626	-0.454	-0.345	18.280	22.647	9.546	0.719	60.432	51.905	35.032	14.999	16.060	
002460	赣锋锂业	1.67	52.99	26459422	1376844160	2.510	2.143	0.734	79.993	81.351	77.276	20.773	4.586	68.222	62.628	50.105	45.456	
002461	珠江啤酒	-0.19	10.78	3369000	36017856	-0.057	0.085	-0.283	21.618	27.491	9.874	0.651	52.443	74.094	79.645	11.518	11.510	
002462	嘉事堂	0.44	36.76	1758012	64226028	-0.306	-0.145	-0.323	27.931	30.516	22.760	8.779	35.528	41.833	48.715	37.612	38.259	
002463	沪电股份	0.70	4.32	12776574	54775804	-0.019	0.014	-0.066	24.114	32.053	8.238	8.108	45.946	47.424	32.074	4.465	4.478	
002464	金利科技																	
002465	海格通信	0.00	10.97	9471506	102912768	0.098	0.113	-0.030	38.786	51.697	12.963	9.278	37.629	47.162	60.493	11.114	10.928	
002466	天齐锂业	-0.02	61.86	28283640	1722326016	3.439	3.107	0.664	78.336	80.769	73.469	19.947	6.901	63.654	46.121	59.249	52.348	
002467	二六三	1.69	7.23	4798623	34385808	-0.153	-0.060	-0.186	17.953	27.750	-1.640	0.000	65.497	76.227	54.640	7.684	7.949	
002468	申通快递	2.47	25.30	4068554	101904448	-0.107	-0.100	-0.013	57.129	36.593	98.201	21.233	14.155	46.449	29.888	24.871	25.113	
002469	三维工程	1.24	7.33	1969950	14365790	-0.005	0.064	-0.139	16.545	24.662	0.311	0.000	59.006	37.888	63.213	7.666	7.683	
002470	金正大	3.38	7.65	13863579	104605336	0.097	0.089	0.017	72.743	67.588	83.055	34.109	12.403	32.427	24.550	7.446	7.242	
002471	中超控股	1.31	4.63	6711077	30808190	-0.027	0.003	-0.059	21.015	31.911	-0.777	16.000	39.200	41.220	48.708	4.845	4.924	
002472	双环传动	0.00	9.74	3746248	36357460	-0.100	0.040	-0.278	8.179	10.472	3.592	5.446	47.525	78.215	58.455	10.319	10.373	
002473	*ST圣莱																	
002474	榕基软件	-0.31	9.51	9697607	90945704	-0.201	-0.058	-0.285	21.975	31.834	2.256	1.818	70.545	74.426	60.446	10.389	10.699	
002475	立讯精密	-0.56	19.56	9909934	193285904	0.209	0.189	0.039	71.467	69.646	75.108	12.642	20.189	21.486	26.061	19.491	18.990	
002476	宝莫股份	1.45	7.02	5404900	37683764	-0.089	0.043	-0.264	16.570	25.044	-0.377	0.000	60.849	65.742	53.765	7.520	7.527	
002477	雏鹰农牧	0.47	4.25	27150416	116099208	-0.050	-0.044	-0.013	46.594	52.708	34.367	22.330	37.864	44.511	35.604	4.390	4.546	
002478	常宝股份	3.57	6.09	12727102	76124968	0.056	0.003	0.107	65.360	61.813	72.456	34.959	9.350	77.995	72.819	5.870	5.820	
002479	富春环保	-2.56	11.05	12075865	132316488	-0.088	0.011	-0.198	34.643	46.904	10.121	5.747	34.253	58.956	70.230	11.687	11.901	
002480	新筑股份	1.21	7.50	4091332	30324440	-0.126	-0.070	-0.112	20.524	26.475	8.623	8.383	50.299	36.276	47.514	7.843	8.097	
002481	双塔食品	0.32	6.34	5141177	32318062	-0.079	-0.046	-0.067	23.769	32.838	5.632	0.000	54.206	44.767	42.936	6.569	6.715	
002482	广田集团	1.72	8.27	4487007	37026200	-0.026	0.104	-0.260	23.899	28.595	14.508	0.000	53.719	73.000	63.752	8.764	8.652	
002483	润邦股份	1.82	6.15	3137272	19139704	-0.096	-0.045	-0.101	24.566	37.772	-1.846	3.597	54.676	66.254	56.577	6.462	6.637	
002484	江海股份	0.11	9.45	2269319	21266310	0.101	0.176	-0.150	38.737	52.954	10.304	11.371	41.806	56.646	73.088	9.882	9.643	
002485	希努尔	4.50	26.70	3362260	88351496	0.695	0.882	-0.374	68.316	61.956	81.035	18.680	37.640	35.553	32.298	26.169	24.293	
002486	嘉麟杰																	
002487	大金重工	0.36	5.56	5832700	32281934	-0.144	-0.074	-0.139	15.250	25.391	-5.031	6.993	61.539	54.844	53.663	6.035	6.347	
002488	金固股份	0.10	10.26	3318003	33873524	-0.254	-0.092	-0.324	10.401	17.132	-3.062	0.000	67.068	54.393	44.582	11.182	11.611	
002489	浙江永强	2.15	6.18	7656500	46699720	-0.065	-0.036	-0.058	22.652	25.131	17.696	0.000	50.000	65.275	42.260	6.297	6.413	
002490	*ST墨龙	-0.22	4.48	9779101	42988772	0.012	0.010	0.005	38.829	49.643	17.200	24.167	33.333	34.593	53.140	4.577	4.616	
002491	通鼎互联	-1.25	12.60	4950026	62468908	0.050	0.158	-0.216	22.754	39.476	-10.689	0.000	53.183	51.982	68.913	13.239	13.095	
002492	恒基达鑫	-2.63	8.14	14668948	118201792	-0.163	0.010	-0.347	29.358	32.075	23.922	19.186	46.221	35.159	65.204	9.021	9.022	
002493	荣盛石化	5.99	10.44	20362212	208157264	0.237	0.221	0.031	64.067	66.146	59.909	30.961	25.979	51.345	65.811	10.055	9.544	
002494	华斯股份	-0.16	12.25	10864509	132745224	-0.931	-0.710	-0.443	11.842	15.404	4.719	1.944	65.227	69.107	63.713	13.905	15.715	
002495	佳隆股份	0.48	4.23	3889040	16369960	-0.058	-0.022	-0.073	23.794	32.619	6.146	1.351	64.865	73.653	69.167	4.442	4.554	
002496	辉丰股份	0.62	4.89	11202410	54272048	0.047	0.063	-0.033	40.232	54.267	12.162	18.750	43.750	30.948	45.298	4.963	4.864	
002497	雅化集团	4.70	11.81	74389264	858198592	0.624	0.564	0.120	59.978	67.147	45.640	1.094	27.500	52.408	71.699	11.332	10.288	
002498	汉缆股份	0.85	3.57	5221317	18567916	-0.006	0.004	-0.021	27.849	32.921	17.705	11.905	40.476	52.626	54.906	3.638	3.662	
002499	科林环保	-2.55	21.82	3457919	74753168	-0.753	-0.320	-0.865	16.462	18.929	11.530	0.929	63.066			24.394	25.538	
002500	山西证券	2.47	10.38	55069172	566865792	0.309	0.264	0.090	61.579	70.195	44.346	20.750	26.250	60.885	57.271	10.288	9.768	
002501	利源精制	-2.45	10.77	17957100	193905792	-0.025	0.034	-0.119	33.110	49.680	-0.029	1.667	48.333	42.654	41.824	11.306	11.339	
002502	骅威文化					-0.250	-0.157	-0.185	11.763	18.226	-1.164	0.000	73.446	57.279	42.693	9.142	9.571	
002503	搜于特	-2.64	7.00	22152338	156669584	0.060	0.053	0.014	61.871	70.834	43.945	20.155	15.891	55.015	40.668	7.180	7.114	
002504	*ST弘高																	
002505	大康农业																	
002506	协鑫集成	1.69	4.22	10285481	43210304	0.009	0.044	-0.069	29.269	33.658	20.490	6.250	47.917	70.062	71.704	4.337	4.294	
002507	涪陵榨菜	0.09	10.60	5959104	62799028	-0.117	-0.055	-0.123	19.896	21.106	17.478	0.000	33.735	100.000	70.798	10.879	11.065	
002508	老板电器	-1.87	41.38	5161058	212798704	-0.226	-0.169	-0.113	48.877	52.248	42.135	24.098	23.454	23.985	33.812	42.216	42.439	
002509	天广中茂					0.093	0.049	0.088	72.668	65.604	86.797	34.468	27.234	26.325	35.130	8.984	8.845	
002510	天汽模	-0.44	6.74	52947320	351347808	0.113	0.243	-0.259	25.481	36.835	2.774	18.927	38.136	53.567	54.053	7.359	7.012	
002511	中顺洁柔	2.24	13.21	3976671	51563944	0.275	0.293	-0.036	62.771	62.314	63.685	15.348	33.333	42.233	58.754	13.033	12.474	
002512	达华智能	0.37	16.26	3169100	51411604	0.258	0.312	-0.107	54.413	69.064	25.110	3.704	25.185	62.610	56.380	16.441	15.833	
002513	蓝丰生化	-2.11	11.61	5705285	66185624	-0.481	-0.161	-0.640	1.869	0.623	4.361	0.000	100.000			13.651	14.364	
002514	宝馨科技	-0.75	7.99	1946126	15448813	-0.013	0.006	-0.037	63.160	63.789	61.903	2.139	44.920	40.449	30.436	8.138	8.159	
002515	金字火腿	-0.86	9.21	4029236	37217496	0.116	0.232	-0.232	28.167	44.007	-3.511	0.000	52.133	59.684	51.490	9.663	9.309	
002516	旷达科技	0.77	5.24	4778026	24909502	-0.019	0.011	-0.059	28.378	39.213	6.707	15.652	46.087	41.560	52.700	5.430	5.479	
002517	恺英网络	0.31	32.80	4023886	128726512	-0.245	0.028	-0.547	30.510	29.581	32.367	0.000	40.909	97.208	66.184	33.644	33.683	
002518	科士达	4.75	15.45	2582159	39119292	0.262	0.277	-0.031	56.810	55.829	58.770	18.798	29.845	60.869	61.251	15.183	14.563	
002519	银河电子	-0.44	6.77	5661325	38201664	-0.276	-0.168	-0.217	10.515	17.821	-4.097	1.648	70.330	77.058	45.757	7.514	8.038	
002520	日发精机	0.98	9.29	2762351	25531920	0.039	0.059	-0.041	42.954	53.987	20.888	18.750	31.250	30.832	38.894	9.543	9.616	
002521	齐峰新材	0.30	9.88	3249202	32023014	0.019	0.023	-0.009	38.432	55.810	3.675	21.277	32.447	51.205	63.403	10.095	10.137	
002522	浙江众成	0.14	14.43	4541428	64719140	-0.430	-0.339	-0.183	17.778	23.656	6.024	4.035	58.213	53.545	55.629	15.393	16.441	
002523	天桥起重	1.16	5.23	2547527	13206374	-0.033	-0.029	-0.007	36.939	49.800	11.219	30.328	28.688	61.514	52.417	5.356	5.442	
002524	光正集团	7.85	7.56	23690528	176128944	-0.088	0.092	-0.360	19.986	31.924	-3.890	0.690	54.023	64.097	75.633	8.194	8.571	
002526	山东矿机	0.86	7.06	3932751	27472496	-0.089	-0.072	-0.034	31.384	30.469	33.214	19.474	32.105	40.608	48.280	7.197	7.433	
002527	新时达	-0.10	9.99	2476702	24658618	-0.103	-0.041	-0.124	25.388	38.944	-1.723	14.146	45.854	40.831	56.599	10.434	10.689	
002528	英飞拓	0.56	5.40	2626873	14095839	-0.073	-0.030	-0.086	18.851	25.113	6.329	8.730	51.587	37.540	55.095	5.678	5.835	
002529	海源机械	-2.47	15.81	2373333	37436592	-0.106	0.140	-0.491	19.440	24.981	8.359	0.000	47.717	92.757	74.348	17.032	16.973	
002530	金财互联	-2.60	28.05	2659479	74836296	-0.071	0.118	-0.378	19.027	34.533	-11.985	0.000	39.847	57.722	72.337	29.747	30.617	
002531	天顺风能	-0.63	6.32	3478820	21981800	-0.094	-0.060	-0.068	28.808	32.640	21.145	8.257	39.450	49.152	40.130	6.538	6.679	
002532	新界泵业	0.26	7.75	5114060	39407844	-0.063	0.028	-0.184	24.185	30.141	12.275	0.000	60.500	73.577	68.917	8.210	8.206	
002533	金杯电工	0.70	7.23	2768800	19957378	-0.030	0.023	-0.105	26.413	41.960	-4.680	8.228	45.570	60.559	54.945	7.576	7.648	
002534	杭锅股份	7.68	10.94	17155330	183005728	0.280	0.165	0.229	79.532	80.671	77.255	31.591	15.909	56.343	49.184	10.081	9.641	
002535	林州重机	1.43	4.98	6460528	31848148	-0.032	0.009	-0.081	20.715	36.045	-9.944	5.455	57.273	35.761	60.121	5.225	5.298	
002536	西泵股份	1.95	13.56	7198841	97760008	0.381	0.334	0.095	53.232	69.074	21.547	13.915	30.189	50.015	57.660	13.507	12.940	
002537	海立美达	-2.60	10.86	4282299	46564612	-0.175	-0.011	-0.328	21.719	36.225	-7.293	0.000	54.054	62.221	79.208	11.891	12.197	
002538	司尔特	-0.44	9.01	5697954	51099284	0.014	-0.000	0.028	44.792	59.887	14.603	25.517	24.828	36.829	37.818	9.056	9.065	
002539	云图控股	1.45	7.69	4856230	36970296	-0.122	0.032	-0.309	18.365	29.879	-4.664	0.000	62.646	53.704	44.835	8.382	8.536	
002540	亚太科技	1.19	6.78	4004623	26968746	-0.018	0.023	-0.084	24.718	41.507	-8.860	6.618	44.853	48.557	67.197	6.990	7.041	
002541	鸿路钢构	0.13	15.98	985058	15655315	-0.174	-0.026	-0.295	19.442	30.468	-2.611	0.000	58.632	35.796	37.120	16.812	17.048	
002542	中化岩土	0.74	9.55	22387548	212823840	-0.787	-0.561	-0.452	10.139	12.523	5.370	0.000	54.801	97.945	86.925	10.880	12.301	
002543	万和电气	-5.22	21.26	6408537	134625488	-0.363	-0.003	-0.721	37.032	50.822	9.450	5.263	61.842	57.837	40.441	24.015	24.133	
002544	杰赛科技	-0.05	19.32	5882885	112673376	-0.720	-0.356	-0.728	10.669	13.647	4.712	15.661	62.644	26.156	52.020	21.394	22.528	
002545	东方铁塔	-0.41	12.07	4358400	51892288	0.157	0.227	-0.140	40.964	48.773	25.346	13.858	17.978	50.338	46.999	12.268	11.709	
002546	新联电子	1.83	5.57	3921165	21671402	-0.048	0.007	-0.109	25.879	37.679	2.278	0.000	54.098	65.685	67.346	5.830	5.900	
002547	春兴精工																	
002548	金新农	-0.83	10.69	2351514	24918532	-0.271	-0.143	-0.254	17.993	25.541	2.896	0.392	62.745	91.370	80.284	11.564	11.990	
002549	凯美特气	0.00	7.09	2236223	15635349	-0.106	-0.069	-0.074	31.789	34.205	26.956	1.342	48.322	31.216	29.418	7.345	7.521	
002550	千红制药	-0.71	5.57	8788500	48757672	-0.071	-0.035	-0.071	18.508	27.645	0.234	0.000	58.333	64.687	68.166	5.836	5.972	
002551	尚荣医疗	0.43	9.28	7424636	68321904	-0.260	-0.105	-0.311	14.332	21.124	0.747	0.000	71.591	67.026	53.658	10.173	10.527	
002552	宝鼎科技	2.31	10.61	1925484	20299560	-0.491	-0.319	-0.345	15.046	16.535	12.069	1.563	64.375	93.061	58.587	11.511	12.383	
002553	南方轴承	2.09	10.77	1849188	19852544	-0.017	0.106	-0.246	23.767	30.889	9.522	3.595	52.941	37.849	41.663	11.268	11.307	
002554	惠博普	1.90	5.36	8941552	47465720	-0.171	-0.119	-0.104	20.246	29.399	1.938	0.000	60.000	69.208	51.822	5.714	6.021	
002555	三七互娱	-1.51	22.11	8464869	186526464	-0.542	-0.239	-0.605	30.356	27.822	35.423	7.351	39.090	57.634	59.580	23.494	23.983	
002556	辉隆股份	0.59	6.79	7833382	52905284	-0.028	0.014	-0.083	38.234	53.944	6.815	15.217	47.283	29.035	42.553	7.150	7.249	
002557	洽洽食品	0.00	13.30	1219539	16140908	-0.130	0.002	-0.263	13.621	19.316	2.231	1.604	57.219	97.009	81.321	13.805	13.913	
002558	巨人网络	-2.02	43.21	2180768	94396472	-0.423	-0.307	-0.231	36.200	44.563	19.476	0.000	32.136	78.790	59.788	44.990	46.723	
002559	亚威股份	-0.83	10.79	3425794	36919000	0.059	0.082	-0.045	48.186	65.263	14.032	12.268	35.316	33.995	52.208	11.088	10.997	
002560	通达股份	0.90	7.88	4775231	37407776	-0.092	0.050	-0.284	21.868	38.800	-11.994	8.621	49.310	57.386	42.416	8.670	8.818	
002561	徐家汇	1.42	12.82	4479319	56907688	-0.026	0.046	-0.143	25.433	39.370	-2.440	12.865	37.427	48.104	47.244	13.277	13.372	
002562	兄弟科技	-0.96	12.40	7581975	93070952	-0.032	0.121	-0.307	23.440	32.347	5.627	5.495	51.099	40.972	58.457	13.193	13.190	
002563	森马服饰	0.25	7.87	4681771	36580012	-0.168	-0.107	-0.123	11.920	12.730	10.301	0.000	53.704	100.000	75.777	8.173	8.479	
002564	天沃科技	1.15	8.77	7194701	62864216	-0.218	-0.229	0.021	37.969	47.826	18.256	24.715	27.757	31.060	40.436	9.065	9.574	
002565	顺灏股份	-1.06	6.53	4229626	27475370	-0.287	-0.210	-0.155	21.468	18.485	27.432	0.000	62.304	62.539	41.829	7.046	7.578	
002566	益盛药业	-4.72	9.90	9859344	98606088	-0.153	-0.037	-0.232	35.376	49.418	7.290	7.192	62.671	42.408	39.023	10.940	11.229	
002567	唐人神					-0.228	-0.180	-0.097	38.114	40.547	33.248	5.584	37.817	50.663	56.508	9.705	10.121	
002568	百润股份	-2.46	16.62	2023032	33589036	0.026	0.006	0.041	39.862	49.188	21.210	9.308	31.265	41.491	54.689	17.176	17.461	
002569	步森股份																	
002570	贝因美					-0.183	-0.070	-0.226	26.242	42.416	-6.106	3.676	56.250	43.996	38.999	13.239	13.511	
002571	*ST德力	-5.04	6.59	10424622	68963568	-0.180	-0.150	-0.059	20.261	34.294	-7.806	15.254	50.848	30.124	37.506	7.157	7.565	
002572	索菲亚	0.05	39.62	2546842	100964888	0.078	0.206	-0.256	54.887	41.633	81.393	20.846	13.595	43.207	36.209	39.293	38.660	
002573	清新环境	0.54	16.81	13330433	222572832	-0.359	-0.197	-0.324	17.571	27.512	-2.312	22.830	46.038	33.694	41.014	18.068	18.984	
002574	明牌珠宝	0.48	8.36	3946600	32779570	0.005	0.047	-0.085	38.605	57.091	1.633	14.865	37.387	62.043	56.912	8.725	8.715	
002575	群兴玩具	6.19	9.60	18894612	173001840	-0.166	-0.287	0.242	71.099	54.603	104.089	37.838	11.642	37.392	59.217	8.944	9.477	
002576	通达动力																	
002577	雷柏科技	1.92	19.68	3041765	59494204	-0.598	-0.172	-0.851	10.204	16.095	-1.579	0.000	69.640	78.879	61.657	21.610	22.664	
002578	闽发铝业	0.00	4.78	14808200	70421912	0.119	0.078	0.083	77.581	79.757	73.229	30.282	15.493	77.436	74.739	4.689	4.509	
002579	中京电子	-0.21	9.72	2635016	25473326	-0.224	-0.077	-0.294	16.429	22.928	3.430	0.000	64.427	77.069	55.653	10.395	10.690	
002580	圣阳股份	1.01	6.97	5932796	40739064	-0.122	0.002	-0.249	14.032	21.621	-1.147	0.000	68.293	48.519	38.345	7.599	7.793	
002581	未名医药	-0.15	20.07	2248425	44855720	-0.263	-0.279	0.031	52.671	50.495	57.025	4.016	34.136	47.553	33.262	20.348	20.971	
002582	好想你	1.29	14.90	31692264	472511008	0.570	0.235	0.670	83.364	77.351	95.389	36.086	2.715	77.871	54.526	13.353	12.558	
002583	海能达	3.50	15.98	7465571	118089376	0.207	0.276	-0.138	31.459	40.560	13.255	8.919	27.027	34.569	42.847	15.914	15.427	
002584	西陇科学	-3.09	13.50	16041579	211877776	0.010	0.017	-0.013	54.781	48.498	67.348	24.103	28.974	36.885	50.732	13.682	13.499	
002585	双星新材	1.55	7.19	4034662	28822190	-0.122	-0.073	-0.096	20.995	23.516	15.953	9.565	48.696	70.118	71.941	7.413	7.641	
002586	围海股份																	
002587	奥拓电子	1.70	7.16	4523624	31999034	-0.082	-0.052	-0.059	43.559	36.280	58.117	5.556	45.556	83.269	77.830	7.311	7.513	
002588	史丹利	0.30	6.77	6765436	45512036	-0.164	-0.066	-0.196	15.008	27.915	-10.806	0.000	68.874	77.119	58.572	7.351	7.671	
002589	瑞康医药	-0.84	15.37	13605283	209655504	0.100	0.036	0.128	44.943	60.561	13.707	34.391	23.205	48.017	51.120	15.761	15.810	
002590	万安科技	-0.82	13.37	8147841	108199584	0.132	0.324	-0.385	23.362	39.350	-8.614	3.983	68.344	48.179	55.911	14.598	14.286	
002591	恒大高新	0.08	12.21	4009953	48805272	-0.335	0.060	-0.790	7.385	11.445	-0.736	1.101	51.101	76.430	70.505	13.784	13.995	
002592	八菱科技	0.19	26.60	1058941	28088984	-0.363	-0.135	-0.456	22.666	19.309	29.381	2.015	50.916	72.177	57.397	27.737	28.320	
