历史行情.指标排序沪深Ａ股 日期:2017-07-24,一 指标:MACD(12,26,9)   EMV(14,9)   TRIX(12,9)   WVAD(24,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  EMV	  MAEMV	  TRIX	  MATRIX	  WVAD	  MAWVAD	
300191	潜能恒信	0.66	22.87	1895083	42910604	-0.910	-0.637	-0.547	-1.529	-1.048	-0.534	-0.307	-3.525	-1.592	
300192	科斯伍德														
300193	佳士科技	0.62	8.16	2660007	21639656	-0.086	-0.076	-0.020	-0.500	-0.461	-0.151	-0.065	-3.985	-6.723	
300194	福安药业	0.88	6.88	5037725	34594848	-0.090	-0.092	0.004	-0.304	-0.203	-0.166	-0.113	-4.245	-9.921	
300195	长荣股份	-0.14	14.22	2238700	31891788	-0.035	-0.011	-0.047	-0.222	-0.155	-0.031	0.023	1.622	0.953	
300196	长海股份	0.81	26.01	3266482	84585808	-1.658	-1.303	-0.710	-1.262	-0.636	-0.725	-0.462	-26.158	-19.817	
300197	铁汉生态	0.08	13.16	7761607	101717232	-0.096	-0.028	-0.135	-0.195	-0.246	-0.075	0.134	-6.186	0.045	
300198	纳川股份														
300199	翰宇药业	0.34	14.83	3619400	53191056	-0.091	-0.033	-0.114	-0.663	-0.292	-0.070	0.011	-0.863	1.071	
300200	高盟新材	1.10	11.95	1235989	14611819	-0.546	-0.313	-0.466	-1.891	-1.185	-0.501	-0.149	-4.175	-4.175	
300201	海伦哲														
300202	聚龙股份	0.12	16.87	2889968	48603364	-0.079	-0.102	0.047	-0.011	-0.204	-0.116	-0.100	5.621	0.939	
300203	聚光科技	-0.64	26.46	2528084	66946584	-0.420	-0.174	-0.493	-0.740	-0.407	-0.147	0.032	-1.234	-0.568	
300204	舒泰神	1.29	14.90	1617517	23816526	-0.196	-0.105	-0.180	-0.718	-0.504	-0.150	-0.010	-0.412	-0.863	
300205	天喻信息	0.91	10.01	3528105	35097992	-0.158	-0.044	-0.228	-1.324	-0.770	-0.083	0.158	27.410	26.403	
300206	理邦仪器	0.72	8.45	2214633	18608198	-0.113	-0.056	-0.113	-1.080	-0.555	-0.129	0.010	-0.006	-2.020	
300207	欣旺达	-0.79	11.37	7137740	81073024	-0.148	-0.085	-0.125	-0.589	-0.528	-0.173	-0.025	-6.467	5.533	
300208	恒顺众昇	-1.59	14.87	3382784	50530356	-0.103	0.002	-0.210	-1.039	-0.567	-0.053	0.119	8.228	5.536	
300209	天泽信息														
300210	森远股份	2.86	8.28	4610560	37961828	-0.482	-0.349	-0.266	-1.991	-2.130	-0.826	-0.428	-21.552	-22.692	
300211	亿通科技	0.38	7.88	1325079	10396161	-0.305	-0.191	-0.228	-1.573	-1.080	-0.453	-0.179	-3.402	-3.379	
300212	易华录	1.01	23.01	6170755	139411840	-0.827	-0.473	-0.708	-1.528	-0.678	-0.310	-0.025	-11.372	-14.295	
300213	佳讯飞鸿	1.06	7.64	4366907	33189924	-0.428	-0.317	-0.223	-1.457	-1.016	-0.668	-0.362	-24.807	-24.510	
300214	日科化学	1.09	6.51	2690555	17400900	-0.090	-0.058	-0.065	-0.753	-0.435	-0.163	-0.046	0.196	-1.825	
300215	电科院	7.36	12.26	41361604	489314400	0.345	0.167	0.355	0.643	0.306	0.366	0.092	40.481	9.749	
300216	千山药机	-1.19	20.69	3590540	74039704	-0.987	-0.607	-0.761	-1.787	-1.030	-0.504	-0.240	-9.355	-8.057	
300217	东方电热	0.58	3.44	8530460	29173930	-0.071	-0.053	-0.037	-0.598	-0.417	-0.326	-0.232	-22.963	-31.051	
300218	安利股份	-0.38	10.56	1052100	11046422	-0.288	-0.209	-0.159	-1.068	-0.860	-0.373	-0.167	-3.197	-4.139	
300219	鸿利智汇	1.98	12.39	2686249	33305142	-0.132	0.008	-0.281	-1.150	-0.687	-0.109	0.169	12.760	12.020	
300220	金运激光	1.22	16.58	1164809	19097856	-0.664	-0.452	-0.425	-1.588	-1.020	-0.452	-0.191	-1.737	-2.161	
300221	银禧科技	0.34	11.94	2326900	27604858	-0.374	-0.190	-0.367	-1.969	-1.315	-0.382	-0.072	-6.135	-4.830	
300222	科大智能	-1.27	21.79	10403719	226387616	-0.025	0.054	-0.159	-1.096	-0.527	0.046	0.228	44.838	46.412	
300223	北京君正	-0.50	22.09	1755634	38553756	-0.631	-0.292	-0.677	-1.505	-0.935	-0.277	0.039	-5.651	-4.812	
300224	正海磁材	0.29	10.38	12102297	125648424	0.307	0.354	-0.093	-0.068	0.299	0.699	0.821	62.493	59.968	
300225	金力泰	-0.57	13.87	1390180	19268240	-0.130	-0.062	-0.135	-0.431	-0.668	-0.211	-0.058	-1.787	0.272	
300226	上海钢联	2.46	35.44	2176215	76560872	-1.061	-0.848	-0.424	-0.744	-0.857	-0.520	-0.384	-9.700	-9.793	
300227	光韵达	-1.97	19.41	2415093	46772980	-0.445	-0.197	-0.497	-1.547	-0.881	-0.256	-0.051	-7.627	-7.016	
300228	富瑞特装	0.96	10.50	6887270	72077768	-0.185	-0.080	-0.209	-1.654	-1.064	-0.158	0.085	31.283	28.430	
300229	拓尔思	0.84	10.82	2292156	24521926	-0.446	-0.302	-0.288	-1.815	-1.237	-0.487	-0.221	-9.862	-5.769	
300230	永利股份	1.06	16.15	1903080	30437854	-0.128	-0.051	-0.153	-0.984	-0.993	-0.153	0.001	9.385	7.585	
300231	银信科技	-0.54	11.10	4895965	53873176	-0.570	-0.385	-0.369	-1.427	-0.897	-0.596	-0.280	-19.089	-15.238	
300232	洲明科技	1.83	15.05	2600756	38840512	-0.063	0.077	-0.280	-0.704	-0.333	-0.022	0.203	3.314	5.614	
300233	金城医药	-1.05	19.87	1336323	26477014	-0.322	-0.254	-0.136	-0.233	-0.081	-0.169	-0.137	-2.356	-0.913	
300234	开尔新材					-0.253	-0.335	0.165			-0.449	-0.458	2.047	-4.948	
300235	方直科技	0.32	15.48	1317380	20179276	-0.536	-0.545	0.017	-0.809	-0.492	-0.377	-0.376	-2.652	-1.261	
300236	上海新阳	2.60	24.87	2350806	57574660	-1.108	-0.693	-0.829	-1.577	-0.952	-0.490	-0.204	-5.813	-4.301	
300237	美晨科技	1.36	14.87	1972288	29197096	-0.513	-0.284	-0.458	-1.060	-0.964	-0.415	-0.075	-4.940	-2.615	
300238	冠昊生物	0.98	22.59	5375291	117342872	-0.687	-0.444	-0.488	-1.211	-0.546	-0.379	-0.192	-3.814	-5.901	
300239	东宝生物	-0.16	6.08	2828662	17140870	-0.147	-0.104	-0.088	-1.116	-0.771	-0.305	-0.130	-1.294	-2.120	
300240	飞力达	0.44	9.13	1341250	12204900	-0.077	-0.042	-0.068	-0.270	-0.146	-0.091	0.015	4.916	2.292	
300241	瑞丰光电	1.04	12.63	2155019	27091934	0.097	0.142	-0.091	-0.521	-0.196	0.151	0.285	10.084	7.427	
300242	明家联合	0.64	7.85	3823405	29735000	-0.409	-0.272	-0.274	-2.304	-1.684	-0.642	-0.266	-39.327	-31.436	
300243	瑞丰高材	1.73	10.02	1373995	13662509	-0.331	-0.256	-0.150	-1.264	-0.975	-0.449	-0.232	-4.079	-3.680	
300244	迪安诊断	1.38	27.14	2267322	61062628	-0.925	-0.613	-0.625	-1.423	-1.113	-0.477	-0.252	-20.130	-15.260	
300245	天玑科技	0.81	12.40	1997835	24434526	-0.497	-0.343	-0.308	-1.607	-1.094	-0.489	-0.256	-4.353	-4.125	
300246	宝莱特	0.09	23.42	1129100	26349988	-0.955	-0.575	-0.761	-1.437	-0.750	-0.455	-0.202	-5.308	-4.854	
300247	乐金健康	0.17	6.05	3968600	23875384	-0.195	-0.139	-0.112	-1.278	-0.856	-0.385	-0.177	-10.708	-13.596	
300248	新开普	-0.53	15.02	5442400	80182928	-0.220	0.150	-0.740	-1.918	-0.339	0.011	0.508	-37.902	-35.023	
300249	依米康	-0.25	11.98	1490505	17867604	-0.226	-0.052	-0.348	-1.325	-0.819	-0.171	0.117	-3.363	-2.705	
300250	初灵信息	0.69	14.61	1562836	22526428	-0.801	-0.528	-0.545	-1.968	-1.548	-0.652	-0.261	-9.216	-8.494	
300251	光线传媒	0.00	8.00	9352135	74850224	-0.074	-0.059	-0.030	-0.224	-0.164	-0.145	-0.093	-29.291	-38.865	
300252	金信诺														
300253	卫宁健康	0.90	6.70	9290389	61601828	-0.330	-0.223	-0.213	-1.403	-0.950	-0.561	-0.258	-52.404	-54.189	
300254	仟源医药	-0.89	12.22	1721055	20847022	-0.528	-0.343	-0.370	-1.386	-0.749	-0.411	-0.152	-1.776	-0.921	
300255	常山药业	2.04	7.99	12795555	101417904	-0.384	-0.331	-0.106	-1.555	-1.336	-0.690	-0.557	-47.729	-45.016	
300256	星星科技	-0.22	9.20	5228643	47940560	-0.324	-0.194	-0.259	-1.645	-1.042	-0.404	-0.137	-5.616	-3.822	
300257	开山股份	1.28	19.77	2705330	52483308	0.010	0.146	-0.273	-0.663	-0.294	0.075	0.249	5.955	4.737	
300258	精锻科技	-0.68	16.05	2228553	35662100	0.037	0.168	-0.261	-0.672	-0.344	0.091	0.267	0.350	4.598	
300259	新天科技	0.20	10.20	1656523	16901300	-0.196	-0.130	-0.134	-0.880	-0.433	-0.240	-0.092	-2.560	11.220	
300260	新莱应材	0.08	11.82	1064162	12510277	-0.437	-0.323	-0.227	-1.397	-0.992	-0.463	-0.293	-3.004	-2.842	
300261	雅本化学	0.54	9.25	3335770	30631548	0.068	0.101	-0.066	-0.051	0.212	0.166	0.212	4.746	3.785	
300262	巴安水务	0.80	8.85	3291900	29053510	-0.424	-0.298	-0.251	-1.369	-0.856	-0.535	-0.299	-14.539	-13.379	
300263	隆华节能	5.05	6.66	27307810	179447536	-0.273	-0.151	-0.244	-2.291	-1.847	-0.585	-0.203	30.381	71.334	
300264	佳创视讯	-1.06	7.46	3462482	25673000	-0.141	0.003	-0.288	-3.002	-1.802	-0.105	0.261	5.015	4.819	
300265	通光线缆	0.95	10.62	2019450	21457426	-0.487	-0.342	-0.290	-2.336		-0.538	-0.233	-2.655	-4.529	
300266	兴源环境	-1.29	27.57	1472005	40520164	0.242	0.526	-0.569	-0.948	-0.450	0.176	0.411	19.290	20.508	
300267	尔康制药					-0.123	-0.026	-0.192			-0.047		-25.633		
300268	佳沃股份	-10.01	28.59	166900	4771671	-0.254	-0.051	-0.406			-0.036				
300269	联建光电	-0.11	17.54	3283518	57399128	-0.718	-0.536	-0.364	-1.220	-0.955	-0.517	-0.313	-11.074	-11.600	
300270	中威电子	0.00	10.24	1865589	18934594	-0.409	-0.251	-0.315	-1.840	-1.206	-0.462	-0.174	-3.171	-1.432	
300271	华宇软件	-2.95	13.48	8054061	108045808	-0.645	-0.432	-0.427	-2.120	-1.203	-0.556	-0.290	-29.670	-19.195	
300272	开能环保	1.86	8.75	1772752	15351679	-0.321	-0.188	-0.268	-1.730	-1.405	-0.469	-0.167	-6.176	-5.865	
300273	和佳股份	0.30	10.10	6691946	67165656	-0.646	-0.485	-0.322	-1.844	-1.316	-0.779	-0.507	-61.957	-46.211	
300274	阳光电源	2.33	11.42	21328616	242386960	0.144	0.132	0.025	-0.302	-0.273	0.104	0.189	46.784	12.905	
300275	梅安森	1.51	16.83	4138050	69754552	-1.944	-2.056	0.224	-1.513	-1.456	-1.462	-1.484	-31.506	-35.510	
300276	三丰智能	-1.27	14.00	3403061	47178732	-0.442	-0.233	-0.419	-2.292	-1.537	-0.356	-0.029	9.086	7.769	
300277	海联讯	-0.79	7.58	733161	5543852	-0.248	-0.161	-0.174	-1.794	-1.144	-0.397	-0.160	-1.392	-1.395	
300278	华昌达														
300279	和晶科技	-1.54	11.53	3449766	39741184	-0.554	-0.401	-0.306	-2.324	-1.371	-0.615	-0.375	-29.544	-35.345	
300280	南通锻压	-0.37	32.08	947486	30369850	0.440	0.400	0.080	0.558	0.350	0.246	0.250	2.632	2.197	
300281	金明精机	-0.54	14.68	1361408	19643216	-0.527	-0.470	-0.114	-0.756	-0.735	-0.545	-0.383	-1.545	-1.639	
300282	汇冠股份	-2.65	18.76	2308306	43370940	-0.427	-0.231	-0.392	-0.637	-0.472	-0.247	-0.031	-1.686	0.900	
300283	温州宏丰	-1.90	6.73	3541446	23757910	-0.077	-0.032	-0.090	-0.507	-0.270	-0.048	-0.015	8.727	11.037	
300284	苏交科	-0.16	18.59	1595641	29585172	-0.135	0.024	-0.318	-0.705	-0.252	-0.010	0.201	6.221	10.569	
300285	国瓷材料	2.52	18.73	2779371	51396376	-0.222	-0.055	-0.334	-0.755	-0.587	-0.131	0.084	-5.689	-5.957	
300286	安科瑞	2.55	18.90	688925	12852941	-0.487	-0.289	-0.396	-1.402	-0.882	-0.278	-0.067	-0.604	-0.375	
300287	飞利信	4.25	8.58	18544980	155166128	-0.274	-0.231	-0.087	-0.912	-0.973	-0.505	-0.323	-22.338	-41.274	
300288	朗玛信息	8.63	29.46	25482384	725595584	-0.113	-0.259	0.292	-0.665	-0.817	-0.220	-0.151	31.268	2.892	
300289	利德曼	-0.56	16.11	1052650	16946696	0.038	0.128	-0.180	-0.122	-0.065	0.022	0.104	-10.085	-6.469	
300290	荣科科技					-0.164	-0.099	-0.130	-0.573	-0.460	-0.207	-0.121	-1.410	-0.915	
300291	华录百纳														
300292	吴通控股	0.00	5.48	4896731	26697442	-0.299	-0.197	-0.204	-1.821	-1.329	-0.658	-0.318	-35.041	-34.089	
300293	蓝英装备	1.14	12.37	1296513	16015160	-0.611	-0.441	-0.341	-1.692	-1.276	-0.608	-0.358	-7.909	-8.082	
300294	博雅生物	1.42	35.05	2772989	94919592	-1.402	-0.844	-1.117	-1.720	-0.984	-0.477	-0.250	-10.458	-8.166	
300295	三六五网	2.25	19.10	14266990	276899232	-0.279	-0.361	0.165	-0.772	-1.024	-0.319	-0.217	-3.841	-1.566	
300296	利亚德	-0.74	17.50	5074216	88721488	-0.405	-0.322	-0.167	-0.864	-0.729	-0.319	-0.180	-32.147	-27.548	
300297	蓝盾股份	0.29	10.45	3154353	32763280	-0.135	-0.077	-0.116	-0.872	-0.549	-0.142	-0.026	-3.893	3.240	
300298	三诺生物	-0.05	18.29	6037150	112842856	0.513	0.206	0.614			0.298	0.028	18.635	11.070	
300299	富春股份	0.66	12.18	10439632	124951192	-0.542	-0.476	-0.130	-1.511	-1.377	-0.652	-0.551	14.551	5.144	
300300	汉鼎宇佑	-0.06	17.45	841000	14609878	-0.023	0.124	-0.293	-0.907	-0.576	0.058	0.223	4.238	19.422	
300301	长方集团	1.67	6.69	3597417	23908250	0.062	0.078	-0.033			0.216	0.262	29.054	29.996	
300302	同有科技	-2.10	13.52	6873316	92057672	-1.068	-0.605	-0.927	-2.440	-1.340	-0.718	-0.215	-5.659	-0.203	
300303	聚飞光电	0.50	4.04	6641982	26718078	-0.100	-0.076	-0.049	-0.706	-0.482	-0.315	-0.185	-28.900	-26.929	
300304	云意电气	1.33	7.64	17503468	132164272	-0.387	-0.290	-0.194	-2.261	-1.587	-0.574	-0.292	-18.023	-24.718	
300305	裕兴股份	0.61	8.24	1894495	15496081	-0.191	-0.116	-0.149	-1.287	-0.829	-0.274	-0.071	-3.390	-2.206	
300306	远方光电	-1.51	17.01	3379650	57396048	-0.117	0.111	-0.456	-1.315	-1.036	0.059	0.333	-1.182	-0.123	
300307	慈星股份	0.21	9.72	5786716	55744396	-0.144	-0.074	-0.139	-0.835	-0.517	-0.174	-0.004	2.133	4.868	
300308	中际装备	-0.49	40.50	703610	28574928	0.642	1.041	-0.797	-0.796	-0.595	0.296	0.536	6.209	7.056	
300309	吉艾科技	-1.85	20.64	2350053	48593864	0.278	0.231	0.093	-0.227	0.536	0.332	0.321	26.426	27.183	
300310	宜通世纪	-5.29	10.38	17335142	179605216	-0.505	-0.277	-0.455	-2.002	-1.039	-0.482	-0.113	-24.180	-21.373	
300311	任子行	1.64	14.85	13442095	195967408	-0.157	-0.111	-0.091	-0.894	-0.715	-0.164	-0.044	-14.330	-4.366	
300312	邦讯技术	-0.78	10.19	4012320	40675308	-0.411	-0.189	-0.443	-2.560	-1.937	-0.392	0.022	-11.515	-1.497	
300313	天山生物					-0.372	-0.185	-0.373			-0.274		-10.285	-10.862	
300314	戴维医疗	0.77	14.35	1022132	14557942	-0.436	-0.303	-0.267	-1.173	-0.821	-0.389	-0.193	-3.804	-5.600	
300315	掌趣科技	0.28	7.08	32946686	232625344	-0.488	-0.419	-0.138			-0.872	-0.694	-510.334	-524.469	
300316	晶盛机电	-1.38	12.87	8006085	104245376	0.050	0.138	-0.174	-0.657	-0.301	0.147	0.329	5.905	4.913	
300317	珈伟股份	1.49	16.39	21698264	348026752	0.285	0.233	0.102	-0.355	-0.279	0.247	0.379	53.314	45.175	
300318	博晖创新	-0.32	6.19	3065266	18859154	-0.212	-0.133	-0.157	-0.984	-0.536	-0.395	-0.188	-16.267	-12.706	
300319	麦捷科技	3.52	7.94	6175665	47913824	-0.519	-0.456	-0.125	-1.485	-1.402	-0.889	-0.699	-26.211	-39.519	
300320	海达股份	-0.38	18.19	2607249	47260036	0.737	0.644	0.184			0.735	0.660	25.350	24.034	
300321	同大股份	0.85	20.15	647118	12893789	-0.698	-0.461	-0.474	-1.483	-0.863	-0.388	-0.150	-0.276	-0.351	
300322	硕贝德														
300323	华灿光电	-3.23	14.37	9279447	134518976	0.273	0.267	0.013	-0.203	0.081	0.314	0.379	45.007	29.557	
300324	旋极信息	-1.54	15.31	3720425	56959668	-0.795	-0.778	-0.035	-1.206	-1.283	-0.791	-0.710	-25.448	-25.507	
300325	德威新材	0.00	5.50	3892605	21176780	-0.053	-0.022	-0.061	-0.973	-0.657	-0.122	0.019	11.062	13.974	
300326	凯利泰	0.97	8.37	4197936	34540672	-0.160	-0.061	-0.198	-1.162	-0.631	-0.208	0.016	-7.813	-9.096	
300327	中颖电子	-0.78	29.37	3863419	112574800	-1.151	-1.065	-0.173	-0.958	-0.752	-0.552	-0.380	-6.483	-7.089	
300328	宜安科技	0.97	10.36	3371169	34585240	-0.131	0.021	-0.304	-1.628	-1.038	-0.124	0.178	30.302	30.282	
300329	海伦钢琴	1.09	10.20	2917265	29371076	-0.359	-0.230	-0.258	-1.601	-1.021	-0.444	-0.185	-7.549	-10.174	
300330	华虹计通	0.88	11.49	986146	11247910	-0.471	-0.316	-0.309	-1.524	-1.017	-0.466	-0.201	-4.951	-4.764	
300331	苏大维格	0.19	20.72	2557854	52836720	-0.284	-0.036	-0.497	-1.307	-0.647	-0.092	0.124	8.783	8.794	
300332	天壕环境	0.62	8.08	7836477	63146412	-0.708	-0.594	-0.227	-2.367	-1.878	-1.106	-0.791	-95.571	-116.400	
300333	兆日科技	-0.19	10.70	3616517	38492940	-0.458	-0.285	-0.347	-1.796	-1.166	-0.472	-0.178	-7.604	-6.244	
300334	津膜科技	2.16	19.87	16159675	320943552	-1.838	-1.625	-0.425	-2.273	-2.012	-1.138	-0.898	-71.521	-50.339	
300335	迪森股份	-0.06	16.92	1939600	32821902	-0.443	-0.278	-0.331	-1.183	-0.854	-0.333	-0.127	-7.278	-6.292	
300336	新文化	0.51	13.78	3173747	43528172	-0.400	-0.259	-0.282	-1.267	-0.967	-0.418	-0.218	-16.044	-17.252	
300337	银邦股份	-0.88	8.96	2404780	21515548	0.017	0.081	-0.128	-0.697	-0.297	0.127	0.254	7.031	6.609	
300338	开元股份	-0.45	19.78	451002	8891283	-0.546	-0.421	-0.251	-1.000	-0.603	-0.321	-0.177	-1.309	-1.958	
300339	润和软件	0.45	11.15	3495977	38727924	-0.505	-0.397	-0.217	-1.278	-0.861	-0.573	-0.354	-16.338	-16.900	
300340	科恒股份					-1.088	-0.441	-1.293			-0.197	-0.055	-5.095	-2.071	
300341	麦迪电气	0.54	9.33	7046100	65738980	0.065	0.008	0.113	0.240	0.215	0.082	-0.073	7.588	5.809	
300342	天银机电	-1.18	13.43	2315235	30913888	-0.520	-0.328	-0.383	-1.158	-0.759	-0.427	-0.165	-5.780	-2.471	
300343	联创互联					-0.094	0.084	-0.356	-0.968	-0.436	-0.013	0.105	1.720	9.086	
300344	太空板业	1.21	10.83	16551624	178785312	-0.871	-0.691	-0.361	-2.428	-1.998	-1.008	-0.699	-42.265	-31.161	
300345	红宇新材	3.26	7.28	9957701	71736248	-0.537	-0.394	-0.286	-2.273		-0.869	-0.498	-43.297	-48.238	
300346	南大光电	0.23	22.09	1287320	28059942	-0.418	-0.286	-0.263	-1.405	-0.747	-0.165	-0.031	0.168	-0.242	
300347	泰格医药	1.56	25.32	1749299	44247284	0.149	0.260	-0.222	-0.529	-0.151	0.179	0.288	5.422	4.560	
300348	长亮科技	0.81	18.63	1715424	31768796	-0.617	-0.413	-0.409	-1.987		-0.425	-0.196	-27.295	-31.249	
300349	金卡智能	-0.65	27.54	1308127	35874676	-0.224	-0.166	-0.117	-0.595	-0.203	-0.086	-0.034	-2.787	-1.753	
300350	华鹏飞	6.41	12.29	16525023	195478192	0.438	0.271	0.335	0.572	0.541	0.544	0.255	51.111	36.977	
300351	永贵电器	-1.43	15.90	3384814	53764888	-0.603	-0.374	-0.457	-1.516	-0.913	-0.367	-0.121	-4.239	-0.943	
300352	北信源	-0.20	4.90	10140140	49299568	-0.192	-0.119	-0.145	-2.097	-1.504	-0.456	-0.170	-64.736	-16.596	
300353	东土科技	1.56	11.69	2581936	29829794	-0.393	-0.279	-0.227	-1.259	-0.926	-0.435	-0.224	-9.958	-10.241	
300354	东华测试	0.68	13.29	1544099	20181422	-0.655	-0.447	-0.416	-1.838	-1.139	-0.556	-0.261	-1.266	-2.187	
300355	蒙草生态	-2.18	11.68	84235544	989778752	0.377	0.330	0.094	0.400	-0.099	0.483	0.554	194.945	187.235	
300356	光一科技	-1.53	9.67	4977966	48109192	0.125	0.116	0.016	-0.348	0.106	0.291	0.281	35.794	31.090	
300357	我武生物	2.11	38.80	940297	36046124	-0.498	-0.262	-0.472	-0.449	-0.422	-0.217	-0.059	-2.692	-3.891	
300358	楚天科技	-0.15	13.37	800283	10672082	-0.336	-0.249	-0.175	-1.076	-0.651	-0.300	-0.148	-3.044	-3.442	
300359	全通教育	-6.10	10.47	15332958	159868304	-0.652	-0.434	-0.437	-1.940	-1.070	-0.610	-0.309	-22.607	-22.339	
300360	炬华科技	-0.15	12.97	1354754	17531946	-0.568	-0.368	-0.399	-1.020	-0.658	-0.465	-0.197	-5.300	-4.895	
300362	天翔环境	0.56	16.07	1483963	23642618	-0.387	-0.275	-0.225	-0.610	-0.378	-0.318	-0.132	-4.225	-7.440	
300363	博腾股份					-0.476	-0.365	-0.221	-1.162	-0.471	-0.406	-0.331	-11.872	-5.510	
300364	中文在线														
300365	恒华科技	0.30	29.90	1085690	32076972	-1.444	-0.890	-1.107	-1.377	-0.981	-0.551	-0.210	-1.060	-0.628	
300366	创意信息	2.06	12.40	6377600	78235648	-1.107	-0.669	-0.877	-1.821	-1.396	-0.908	-0.358	-1.784	-6.856	
300367	东方网力	2.32	16.78	20811258	347552160	-0.517	-0.476	-0.083			-0.536	-0.350	-15.493	-27.566	
300368	汇金股份	-1.46	11.47	4077200	46539200	-0.828	-0.548	-0.560	-2.625	-1.584	-0.743	-0.385	-23.928	-21.398	
300369	绿盟科技	0.00	9.37	3573363	33406570	-0.646	-0.513	-0.267	-1.802	-1.364	-0.832	-0.571	-41.163	-37.257	
300370	安控科技	0.71	4.27	4316469	18329654	-0.217	-0.178	-0.078	-1.622	-1.343	-0.690	-0.492	-41.082	-34.914	
300371	汇中股份	1.43	23.38	965600	22355256	-1.382	-1.117	-0.531	-1.657	-1.399	-0.802	-0.591	-9.677	-9.561	
300373	扬杰科技	-0.42	19.19	1114933	21297660	-0.096	0.031	-0.255	-1.409	-0.799	-0.020	0.119	3.015	3.485	
300374	恒通科技	7.70	28.82	19384956	545703040	0.616	0.589	0.055	-0.396	0.077	0.355	0.399	21.300	11.126	
300375	鹏翎股份	1.79	17.62	1090174	19024324	-0.509	-0.246	-0.526	-1.339	-0.768	-0.289	-0.034	-1.336	-0.800	
300376	易事特					0.032	0.071	-0.078	-0.380	-0.006	0.189	0.246	25.473	59.593	
300377	赢时胜	2.51	9.79	11436307	109839792	-0.641	-0.512	-0.258	-1.921	-1.300	-0.803	-0.560	-49.569	-56.591	
300378	鼎捷软件	0.14	14.65	2910684	42267244	-0.491	-0.390	-0.202	-1.355	-0.909	-0.434	-0.280	-4.094	-5.777	
300379	东方通	1.41	15.09	3825166	57387816	-1.416	-1.090	-0.652	-2.235	-1.761	-1.033	-0.601	-31.508	-33.074	
300380	安硕信息	-0.47	21.23	1167459	24604686	-1.094	-0.754	-0.678	-1.674	-1.150	-0.590	-0.296	-5.043	-4.315	
300381	溢多利	0.56	14.24	1128048	15933732	-0.637	-0.402	-0.469	-2.213	-1.900	-0.567	-0.198	-0.868	-3.523	
300382	斯莱克	2.16	41.22	543932	22212162	0.165	0.421	-0.512	-0.383	-0.362	0.099	0.253	2.908	3.480	
300383	光环新网	0.09	11.47	16319939	186357696	-0.391	-0.178	-0.425	-1.711	-1.050	-0.402	-0.058	-73.632	-77.553	
300384	三联虹普	1.95	33.90	551373	18632680	-1.258	-1.103	-0.308	-0.917	-0.810	-0.535	-0.382	-0.989	-1.733	
300385	雪浪环境	0.55	23.89	1225318	29265558	-1.557	-1.313	-0.488	-1.547	-1.284	-0.802	-0.528	-4.346	-5.453	
300386	飞天诚信	-0.07	14.87	2884239	42347084	-0.819	-0.551	-0.536	-1.992	-1.151	-0.607	-0.302	-7.775	-4.824	
300387	富邦股份	-0.64	17.03	1194176	20189810	-0.679	-0.453	-0.452	-1.612	-1.066	-0.437	-0.185	-2.361	-1.614	
300388	国祯环保	0.87	19.61	1430800	27933152	-0.210	-0.046	-0.327	-0.707	-0.279	-0.088	0.092	2.118	2.749	
300389	艾比森	5.10	12.56	2000798	25157462	-0.556	-0.385	-0.341	-1.528	-1.010	-0.509	-0.216	-3.082	-4.229	
300390	天华超净	-0.38	7.94	2033840	15991908	-0.389	-0.281	-0.217	-1.797	-1.250	-0.543	-0.293	-2.473	-2.293	
300391	康跃科技	4.62	17.89	4512660	78373888	0.325	0.068	0.515	0.088	-0.105	0.210	-0.014	5.003	1.351	
300392	腾信股份	-0.26	15.11	1268424	18989104	-0.048	0.006	-0.109	-0.746	-0.449	-0.038	0.004	2.214	0.628	
300393	中来股份	-0.47	50.54	561894	28285022	-0.754	-0.037	-1.435	-0.856	-0.424	-0.112	0.152	-0.230	0.459	
300394	天孚通信	-1.36	21.73	1589459	34098064	-0.917	-0.557	-0.720	-1.678	-1.066	-0.463	-0.182	-3.463	-3.084	
300395	菲利华	1.44	14.81	3053830	44417772	0.038	0.156	-0.236	-1.061	-0.453	0.141	0.293	-1.370	2.859	
300396	迪瑞医疗	1.59	33.32	373875	12359614	-0.150	0.078	-0.456	-0.639	-0.316	-0.014	0.100	0.426	1.241	
300397	天和防务	7.27	29.20	14919065	424252704	0.911	0.567	0.689	0.731	0.405	0.466	0.217	39.290	34.621	
300398	飞凯材料	1.84	16.61	4862407	79191592	-0.269	0.024	-0.585	-1.357	-0.974	-0.055	0.351	5.175	4.807	
300399	京天利	-0.67	20.70	892600	18392408	-1.267	-0.815	-0.904	-2.364	-1.798	-0.704	-0.331	-3.448	-0.990	
300400	劲拓股份	-0.58	13.72	1650241	22406778	-0.370	-0.182	-0.376	-1.511	-0.803	-0.250	0.026	-7.353	-6.700	
300401	花园生物	1.40	38.42	3062220	116550472	0.862	0.879	-0.035	-0.273	-0.556	0.267	0.434	6.331	1.645	
300402	宝色股份	-2.27	15.96	4239313	67065840	-0.715	-0.221	-0.988	-2.994	-2.063	-0.408	0.132	-0.608	6.331	
