历史行情.指标排序沪深Ａ股 日期:2017-07-20,四 指标:MACD(12,26,9)   DMA(10,50,10)   BOLL(20)   BIAS(6,12,24)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  DIF	  DIFMA	  BOLL	  UB	  LB	  BIAS1	  BIAS2	  BIAS3	
300225	金力泰	2.39	13.70	4224690	57623860	-0.163	-0.021	-0.283	-0.132		14.217	15.335	13.099	0.970	-1.397	-3.961	
300226	上海钢联	-0.67	34.35	1889144	65652360	-1.117	-0.711	-0.812	-1.991		37.070	41.188	32.952	-1.477	-4.286	-9.102	
300227	光韵达	-0.75	19.93	1801695	36194588	-0.314	-0.075	-0.479	-0.353		21.351	22.759	19.944	-2.455	-5.440	-7.059	
300228	富瑞特装	0.00	10.43	7608390	80159792	-0.154	-0.024	-0.260	-0.086		11.122	12.195	10.049	-1.526	-5.874	-5.714	
300229	拓尔思	-0.83	10.74	2936298	31854714	-0.403	-0.224	-0.356	-0.713		11.998	13.338	10.659	-3.533	-8.433	-11.102	
300230	永利股份	1.73	15.92	3439210	54518164	-0.148	-0.004	-0.289	-0.010		16.511	17.729	15.294	0.717	-1.850	-3.690	
300231	银信科技	-0.36	11.18	4772500	54469148	-0.511	-0.288	-0.448	-0.858		12.687	14.388	10.985	-3.468	-9.302	-12.744	
300232	洲明科技	0.13	14.88	3158149	47555740	-0.019	0.154	-0.344	0.400		15.592	16.584	14.601	-0.789	-3.793	-4.049	
300233	金城医药	-1.43	20.01	2621700	52749796	-0.259	-0.225	-0.069	-0.697		20.814	21.497	20.131	-3.138	-3.384	-4.455	
300234	开尔新材					-0.253	-0.335	0.165			12.146	13.017	11.275	7.359	7.246		
300235	方直科技	-0.94	15.81	1198604	19138326	-0.506	-0.552	0.092			16.400	17.114	15.686	-1.136	-2.877	-4.090	
300236	上海新阳	-0.85	24.63	2280766	57163656	-0.930	-0.471	-0.919	-1.573		27.833	30.975	24.691	-5.190	-10.407	-12.016	
300237	美晨科技	4.62	14.71	4438990	64875016	-0.470	-0.157	-0.626	-0.507		16.382	18.487	14.278	-2.335	-7.601	-10.498	
300238	冠昊生物	-0.09	22.78	2791248	64081800	-0.578	-0.315	-0.525	-1.002		24.576	26.555	22.598	-2.781	-5.500	-7.719	
300239	东宝生物	1.00	6.06	2356400	14310281	-0.142	-0.079	-0.126	-0.214		6.426	6.931	5.922	-1.088	-4.704	-6.174	
300240	飞力达	1.69	9.05	3853486	35040260	-0.077	-0.023	-0.110	-0.036		9.286	9.764	8.809	-0.495	-2.688	-2.527	
300241	瑞丰光电	1.47	12.41	3833500	47467172	0.091	0.169	-0.157	0.487		12.505	13.223	11.786	0.175	-1.286	-0.013	
300242	明家联合	0.77	7.82	5292528	41533672	-0.382	-0.197	-0.369	-0.577		8.958	10.389	7.527	-2.087	-9.035	-13.790	
300243	瑞丰高材	0.20	9.90	2051700	20635848	-0.334	-0.211	-0.246	-0.653		10.675	11.827	9.523	-0.252	-5.074	-7.982	
300244	迪安诊断	0.67	27.10	3402343	93489344	-0.843	-0.441	-0.805	-1.557		29.734	33.329	26.139	-2.354	-5.239	-9.579	
300245	天玑科技	-1.13	12.27	1975750	24663588	-0.449	-0.260	-0.379	-0.866		13.674	15.082	12.267	-4.041	-8.330	-11.071	
300246	宝莱特	-2.17	23.43	2586649	61636772	-0.780	-0.379	-0.803	-1.150		26.332	28.943	23.720	-5.897	-9.601	-11.720	
300247	乐金健康	-0.50	5.99	4771700	28799034	-0.183	-0.108	-0.150	-0.309		6.524	7.118	5.930	-2.654	-6.746	-8.614	
300248	新开普	-1.04	15.16	6821458	105635320	-0.044	0.338	-0.764	0.931		16.800	19.879	13.721	-4.121	-12.107	-8.938	
300249	依米康	-0.83	12.00	1339600	16173586	-0.153	0.038	-0.382	0.164		13.031	14.203	11.859	-3.083	-7.175	-7.793	
300250	初灵信息	-1.09	14.50	1862178	27291496	-0.737	-0.379	-0.717	-1.156		16.831	19.622	14.040	-3.129	-10.365	-14.614	
300251	光线传媒	-0.13	7.99	8891246	71191120	-0.076	-0.050	-0.051	-0.153		8.146	8.404	7.888	-0.229	-1.246	-2.303	
300252	金信诺																
300253	卫宁健康	-0.45	6.69	10484079	70782752	-0.293	-0.166	-0.254	-0.475		7.594	8.547	6.640	-4.155	-9.431	-12.734	
300254	仟源医药	-1.03	12.46	1391673	17593342	-0.430	-0.250	-0.360	-0.668		13.883	15.292	12.474	-4.946	-8.974	-10.470	
300255	常山药业	-1.01	7.83	9646070	76120152	-0.385	-0.298	-0.173	-0.807		8.606	9.502	7.711	-3.034	-6.424	-10.782	
300256	星星科技	-0.97	9.20	6302900	58452608	-0.278	-0.126	-0.305	-0.431		10.182	11.234	9.130	-3.429	-8.260	-10.072	
300257	开山股份	-0.45	19.81	1564582	31180970	0.074	0.219	-0.289	0.690		20.217	21.451	18.983	-0.168	-2.454	-1.404	
300258	精锻科技	0.62	16.27	1905123	30905162	0.100	0.233	-0.266	0.714		16.597	17.436	15.758	-0.449	-2.302	-1.543	
300259	新天科技	-0.20	10.21	1965739	20103480	-0.177	-0.094	-0.166	-0.364		10.748	11.462	10.034	-1.289	-3.732	-5.891	
300260	新莱应材	0.08	11.81	1706016	20275990	-0.400	-0.263	-0.274	-0.778		12.880	13.986	11.774	-3.368	-6.486	-9.180	
300261	雅本化学	0.11	9.43	6327718	59804576	0.107	0.115	-0.016	0.334		9.340	9.728	8.953	-0.685	0.000	1.366	
300262	巴安水务	-2.02	8.71	6496306	57479788	-0.375	-0.231	-0.288	-0.604		9.908	10.953	8.863	-6.445	-10.544	-12.915	
300263	隆华节能	-2.61	6.34	18452444	118772432	-0.250	-0.081	-0.337	-0.197		7.418	8.692	6.143	-4.757	-9.504	-15.649	
300264	佳创视讯	0.13	7.67	4049250	31317658	-0.068	0.075	-0.286	0.186		8.292	9.334	7.249	-2.438	-7.951	-6.955	
300265	通光线缆	0.10	10.31	1840849	19109680	-0.470	-0.260	-0.418			11.715	13.383	10.046	-3.750	-10.250	-12.159	
300266	兴源环境	1.04	28.23	2709954	77023832	0.383	0.666	-0.565			29.048	30.915	27.181	0.344	-0.837	-0.860	
300267	尔康制药					-0.123	-0.026	-0.192									
300268	佳沃股份					0.000	0.000	0.000									
300269	联建光电	1.63	17.48	2780460	48392960	-0.682	-0.436	-0.492	-1.318		19.250	21.250	17.251	-2.826	-6.719	-10.024	
300270	中威电子	-0.39	10.31	1641139	17091276	-0.351	-0.168	-0.365	-0.520		11.471	12.776	10.166	-3.253	-8.417	-10.771	
300271	华宇软件	-0.28	14.19	4277487	60630568	-0.540	-0.327	-0.427			15.664	17.668	13.660	-1.709	-6.398	-9.957	
300272	开能环保	-0.57	8.70	1815328	15932048	-0.279	-0.114	-0.329	-0.362		9.745	10.975	8.515	-3.064	-7.504	-11.315	
300273	和佳股份	0.19	10.30	6145439	63538512	-0.588	-0.400	-0.377	-1.177		11.675	13.278	10.071	-3.120	-8.876	-13.373	
300274	阳光电源	3.33	11.18	21416114	240380672	0.085	0.134	-0.099	0.443		10.880	11.477	10.283	4.486	3.232	3.188	
300275	梅安森	1.68	16.95	9200238	157023536	-2.058	-2.100	0.084	-6.275		18.853	21.971	15.734	-1.692	-5.575	-14.289	
300276	三丰智能	1.22	14.10	4378322	62515276	-0.389	-0.122	-0.535			15.548	17.579	13.517	-1.525	-7.135	-8.758	
300277	海联讯	0.00	7.67	934189	7235088	-0.220	-0.115	-0.210	-0.342		8.330	9.177	7.484	-1.646	-5.928	-8.231	
300278	华昌达																
300279	和晶科技	-2.05	11.47	3081134	35918668	-0.518	-0.320	-0.395	-0.943		12.901	14.406	11.397	-4.284	-8.721	-12.446	
300280	南通锻压	-0.26	31.17	700383	21819378	0.368	0.383	-0.030	1.290		30.881	32.717	29.045	-0.738	-1.267	1.542	
300281	金明精机	-0.71	13.91	342000	4783111	-0.610	-0.429	-0.363	-1.226		15.375	17.077	13.674	-2.648	-6.827	-10.793	
300282	汇冠股份	0.94	19.40	1598565	31332070	-0.344	-0.135	-0.418	-0.288		20.510	22.138	18.882	-0.060	-3.972	-5.523	
300283	温州宏丰	-3.43	7.04	5581115	39839908	-0.013	-0.015	0.005			7.264	7.473	7.054	-3.407	-2.774	-3.125	
300284	苏交科	0.38	18.61	3032806	56659464	-0.077	0.107	-0.369	0.378		19.392	20.822	17.963	-0.967	-4.241	-3.810	
300285	国瓷材料	0.93	18.45	2438976	45296696	-0.176	0.039	-0.431	0.093		19.501	20.854	18.149	-1.284	-4.647	-5.356	
300286	安科瑞	-0.94	18.87	670436	12824960	-0.394	-0.183	-0.422	-0.494		20.264	21.796	18.733	-2.329	-6.201	-7.151	
300287	飞利信	0.75	8.08	14265991	115327560	-0.309	-0.198	-0.222	-0.569		8.842	9.769	7.914	-1.763	-6.110	-9.641	
300288	朗玛信息	-0.63	25.15	7395748	188637952	-0.519	-0.269	-0.499	-0.966		26.819	28.843	24.794	-1.943	-4.245	-6.478	
300289	利德曼	-0.43	16.31	1719900	27991350	0.093	0.172	-0.157	0.541		16.581	17.235	15.928	-0.811	-0.619	-1.914	
300290	荣科科技					-0.164	-0.099	-0.130			10.786	11.451	10.121	-1.853	-3.297	-5.419	
300291	华录百纳																
300292	吴通控股	0.91	5.54	7347912	40978764	-0.267	-0.143	-0.249	-0.468		6.343	7.284	5.402	-3.175	-9.168	-13.336	
300293	蓝英装备	0.49	12.23	2318719	28410176	-0.566	-0.347	-0.437	-1.074		13.816	15.467	12.165	-4.441	-9.189	-12.573	
300294	博雅生物	-2.66	35.82	1999270	72938320	-1.063	-0.559	-1.007	-1.846		39.782	43.675	35.889	-4.527	-7.084	-10.613	
300295	三六五网	1.80	16.98	3483393	59219508	-0.549	-0.373	-0.353	-1.019		18.132	19.796	16.468	-0.673	-4.749	-7.040	
300296	利亚德	0.74	17.63	11678868	207730800	-0.406	-0.276	-0.261	-0.855		18.456	19.858	17.054	0.513	-2.650	-5.105	
300297	蓝盾股份	-1.42	10.44	5568379	58680784	-0.110	-0.047	-0.125	-0.174		10.892	11.416	10.367	-1.695	-3.497	-4.334	
300298	三诺生物	5.71	18.15	15815513	285365248	0.289	0.057	0.464						8.878	12.785		
300299	富春股份	1.59	12.11	13076128	160081280	-0.549	-0.437	-0.224	-1.151		12.973	14.486	11.460	-1.625	-5.329	-9.438	
300300	汉鼎宇佑	-1.40	17.55	1940299	34388792	0.065	0.196	-0.263	0.635		18.214	18.884	17.544	-2.274	-3.461	-3.800	
300301	长方集团	-1.05	6.60	2991513	19849644	0.076	0.087	-0.022			6.563	7.156	5.970	-1.542	-2.367		
300302	同有科技	2.18	14.03	9217916	127935240	-0.853	-0.370	-0.967			17.144	20.224	14.064	-8.090	-15.799	-18.849	
300303	聚飞光电	-0.49	4.05	10799188	43685304	-0.092	-0.063	-0.059	-0.205		4.277	4.545	4.009	-1.420	-4.104	-5.978	
300304	云意电气	-0.91	7.61	16469920	126972936	-0.359	-0.237	-0.243	-0.637		8.566	9.648	7.483	-3.098	-8.698	-11.993	
300305	裕兴股份	-0.12	8.19	2054009	16955288	-0.171	-0.076	-0.190	-0.204		8.769	9.449	8.090	-1.857	-5.473	-6.927	
300306	远方光电	-0.53	16.90	2931418	50494784	-0.023	0.226	-0.499	0.694		17.975	20.246	15.703	-3.621	-8.529	-5.399	
300307	慈星股份	0.31	9.64	6085148	59113128	-0.130	-0.036	-0.189	-0.173		10.146	10.820	9.471	-1.246	-4.444	-5.021	
300308	中际装备	-2.53	39.27	1406877	56575888	0.755	1.249	-0.988	3.482		41.046	43.074	39.017	-3.005	-4.576	-3.814	
300309	吉艾科技	0.52	21.14	3300383	69110520	0.293	0.198	0.188			20.383	21.973	18.793	1.545	1.818	6.093	
300310	宜通世纪	-0.63	11.01	9073643	101454032	-0.394	-0.167	-0.454			12.437	14.195	10.679	-3.010	-9.027	-11.427	
300311	任子行	-4.02	14.57	16295716	238232048	-0.164	-0.082	-0.165	-0.349		15.143	16.224	14.062	-0.126	-2.764	-4.121	
300312	邦讯技术	-1.83	10.21	4801978	49840848	-0.326	-0.075	-0.503			11.723	13.454	9.992	-4.281	-11.500	-12.909	
300313	天山生物					-0.372	-0.185	-0.373						-2.819			
300314	戴维医疗	0.77	14.36	1659350	23806864	-0.400	-0.230	-0.341	-0.698		15.458	16.800	14.117	-1.711	-5.303	-7.626	
300315	掌趣科技	-0.98	7.07	52181324	373998048	-0.476	-0.381	-0.191			8.002	9.076	6.927	-3.591	-8.676		
300316	晶盛机电	1.49	12.95	5408769	70399608	0.075	0.182	-0.213	0.552		13.110	14.241	11.979	0.271	-2.851	-0.448	
300317	珈伟股份	9.97	15.77	15599983	240350192	0.129	0.224	-0.191	0.837		15.127	16.649	13.605	6.362	2.458	5.011	
300318	博晖创新	-1.41	6.30	2906349	18512144	-0.171	-0.094	-0.155	-0.315		6.880	7.439	6.321	-3.399	-6.609	-8.938	
300319	麦捷科技	0.00	7.67	5687350	43900880	-0.531	-0.416	-0.229	-1.222		8.679	9.874	7.485	-2.911	-9.096	-13.723	
300320	海达股份	1.45	18.21	2384980	43519820	0.706	0.594	0.224						3.446	4.415		
300321	同大股份	0.25	20.20	846700	17184374	-0.611	-0.334	-0.554	-1.029		22.002	24.087	19.917	-2.533	-7.073	-8.798	
300322	硕贝德																
300323	华灿光电	9.11	14.85	18347516	263446448	0.239	0.262	-0.044	0.743		14.005	15.060	12.950	5.757	4.040	7.824	
300324	旋极信息	0.84	15.60	6537179	101701688	-0.843	-0.764	-0.158	-2.265		16.743	19.566	13.921	1.255	-0.272	-8.969	
300325	德威新材	0.92	5.50	2759800	15106961	-0.047	-0.006	-0.082			5.695	6.002	5.389	-0.121	-2.511	-3.360	
300326	凯利泰	-0.71	8.42	2860536	24255474	-0.114	-0.010	-0.209	0.031		8.981	9.648	8.315	-2.017	-5.420	-6.358	
300327	中颖电子	3.30	28.49	6261698	180426784	-1.329	-0.997	-0.665	-3.379		30.813	34.514	27.112	0.636	-5.597	-8.011	
300328	宜安科技	-0.96	10.28	4705807	48735644	-0.076	0.101	-0.353	0.323		11.137	12.083	10.190	-2.774	-6.375	-8.043	
300329	海伦钢琴	-1.55	10.14	3926300	40358940	-0.320	-0.160	-0.321	-0.484		11.191	12.410	9.973	-2.843	-7.058	-9.880	
300330	华虹计通	0.88	11.51	2753880	32034756	-0.420	-0.233	-0.374	-0.689		12.697	14.096	11.298	-2.787	-8.220	-9.943	
300331	苏大维格	-0.14	20.80	3752700	78893432	-0.162	0.091	-0.506	0.313		22.074	23.863	20.286	-3.203	-6.356	-5.831	
300332	天壕环境	1.02	7.95	10997927	87896408	-0.714	-0.528	-0.373	-1.624		9.439	11.341	7.538	-2.871	-10.683	-17.574	
300333	兆日科技	-1.19	10.75	5377755	58319692	-0.390	-0.194	-0.391	-0.648		12.112	13.502	10.722	-4.260	-9.238	-11.544	
300334	津膜科技	-1.62	19.40	12702724	250124448	-1.844	-1.497	-0.693	-5.449		23.095	27.402	18.788	-4.371	-11.121	-18.133	
300335	迪森股份	-0.65	16.81	2418079	41176172	-0.401	-0.189	-0.424	-0.722		18.275	19.942	16.609	-2.607	-5.730	-8.205	
300336	新文化	0.00	13.87	3720665	52120968	-0.358	-0.183	-0.350	-0.588		14.922	16.301	13.542	-1.246	-4.603	-7.904	
300337	银邦股份	-2.07	9.00	3553724	32755712	0.057	0.112	-0.109	0.377		9.211	9.906	8.516	-1.979	-3.872	-1.698	
300338	开元股份	1.74	19.87	794700	15714228	-0.520	-0.354	-0.332	-1.114		20.989	22.622	19.355	-1.087	-4.856	-5.486	
300339	润和软件	-0.90	10.95	3176794	35287912	-0.494	-0.336	-0.318	-1.011		12.217	13.589	10.844	-3.169	-8.105	-11.162	
300340	科恒股份					-1.088	-0.441	-1.293						-8.755	-12.019		
300341	麦迪电气	0.11	9.40	10221956	96427632	0.054	-0.022	0.151	0.016		8.986	9.485	8.487	1.130	3.486	3.939	
300342	天银机电	0.07	13.56	3027990	41039756	-0.448	-0.230	-0.437	-0.716		15.023	16.592	13.454	-3.039	-8.192	-10.355	
300343	联创互联					-0.094	0.084	-0.356			19.201	20.064	18.338	-3.258	-4.843	-5.785	
300344	太空板业	-2.20	10.69	17474148	190053120	-0.841	-0.590	-0.502	-2.352		12.705	15.066	10.344	-4.383	-11.360	-17.767	
300345	红宇新材	0.84	7.18	7811963	56086660	-0.501	-0.314	-0.373			8.564	10.180	6.948	-4.521	-11.866	-16.982	
300346	南大光电	-0.54	22.12	1519453	33931388	-0.358	-0.217	-0.282	-0.811		23.129	25.011	21.247	-2.397	-4.922	-4.413	
300347	泰格医药	0.24	25.18	1638989	41335152	0.214	0.319	-0.211	0.897		25.300	27.191	23.409	-0.990	-2.166	0.392	
300348	长亮科技	-0.97	18.30	2543159	47198056	-0.573	-0.300	-0.547			20.260	22.537	17.982	-3.439	-7.158	-9.813	
300349	金卡智能	0.58	27.81	1028095	28633542	-0.199	-0.137	-0.124	-0.356		28.128	29.167	27.090	0.012	-1.345	-1.240	
300350	华鹏飞	-2.79	11.85	15558751	185579744	0.374	0.192	0.364	0.619		10.650	11.968	9.332	2.924	8.749	11.626	
300351	永贵电器	0.12	16.38	2132800	35156176	-0.480	-0.260	-0.440	-0.786		17.932	19.613	16.251	-3.249	-7.484	-8.873	
300352	北信源	-0.60	4.97	10075793	50489404	-0.163	-0.081	-0.164	-0.285		5.523	6.170	4.875	-2.676	-7.204	-10.450	
300353	东土科技	0.60	11.71	3280199	38661604	-0.360	-0.217	-0.287	-0.629		12.655	13.880	11.430	-1.403	-5.463	-8.172	
300354	东华测试	-0.75	13.25	1590490	21353974	-0.583	-0.335	-0.495	-1.013		15.014	16.849	13.178	-4.309	-9.813	-12.503	
300355	蒙草生态	2.06	10.90	75636000	826459904	0.260	0.313	-0.105	0.954		10.716	11.224	10.208	1.380	1.019	2.846	
300356	光一科技	0.82	9.80	9334316	90551616	0.133	0.109	0.048	0.306		9.441	10.486	8.397	0.858	-0.110	4.413	
300357	我武生物	-0.21	37.88	854257	32518150	-0.500	-0.119	-0.762	-0.449		39.986	42.992	36.979	-1.122	-3.668	-5.298	
300358	楚天科技	-0.15	13.29	1083186	14497167	-0.320	-0.201	-0.239	-0.549		14.143	15.143	13.143	-1.871	-5.218	-6.466	
300359	全通教育	-0.35	11.24	5861521	66459872	-0.530	-0.332	-0.396	-0.909		12.729	14.266	11.191	-4.354	-9.821	-12.609	
300360	炬华科技	-1.44	13.03	1145100	15097798	-0.481	-0.265	-0.433	-0.810		14.623	16.176	13.070	-4.856	-9.482	-11.416	
300362	天翔环境	2.45	15.86	6331945	99601696	-0.396	-0.209	-0.373	-0.553		16.809	18.222	15.397	-0.627	-4.859	-6.126	
300363	博腾股份					-0.476	-0.365	-0.221	-1.140		14.693	16.078	13.307	-9.510	-10.657	-14.283	
300364	中文在线																
300365	恒华科技	0.00	30.58	694600	21194458	-1.214	-0.601	-1.227	-1.779		34.412	38.889	29.936	-2.622	-8.612	-12.078	
300366	创意信息	-0.08	12.16	10270238	125958840	-0.951	-0.435	-1.033	-1.449		15.706	19.108	12.304	-10.225	-18.467	-23.313	
300367	东方网力	1.41	15.79	13905761	220841056	-0.644	-0.433	-0.422						0.392	-4.856		
300368	汇金股份	0.34	11.87	3689154	44047812	-0.694	-0.406	-0.577	-1.171		13.945	15.986	11.905	-6.302	-12.549	-16.041	
300369	绿盟科技	0.43	9.36	5072016	47951592	-0.616	-0.440	-0.352	-1.362		10.781	12.353	9.210	-4.147	-10.288	-14.670	
300370	安控科技	-0.47	4.22	5075580	21603904	-0.215	-0.155	-0.119	-0.464		4.697	5.265	4.130	-2.540	-7.117	-11.692	
300371	汇中股份	-0.97	23.46	883156	20906436	-1.322	-0.968	-0.708	-2.979		26.239	29.723	22.755	-2.236	-7.273	-12.344	
300373	扬杰科技	-0.78	18.98	1919046	36775392	-0.053	0.097	-0.301	0.331		19.819	20.737	18.900	-2.692	-4.000	-4.232	
300374	恒通科技	0.04	26.37	13616071	367191616	0.504	0.608	-0.208	1.481		26.117	29.387	22.847	-1.812	-2.433	1.120	
300375	鹏翎股份	-0.22	18.19	739589	13539814	-0.344	-0.112	-0.465	-0.293		19.520	21.135	17.904	-1.923	-6.237	-6.925	
300376	易事特					0.032	0.071	-0.078			9.121	9.580	8.662	-4.102	-4.093	-3.346	
300377	赢时胜	-0.10	9.63	8243121	80540736	-0.610	-0.439	-0.342	-1.329		11.058	12.531	9.585	-4.951	-10.175	-14.801	
300378	鼎捷软件	-0.35	14.33	2655753	38516624	-0.492	-0.332	-0.319	-0.974		15.564	16.883	14.246	-3.317	-6.761	-8.656	
300379	东方通	-0.93	14.85	4921217	74044200	-1.351	-0.909	-0.884	-2.839		18.291	22.171	14.410	-5.183	-14.557	-20.292	
300380	安硕信息	0.05	21.20	1386903	29605484	-0.991	-0.574	-0.832	-1.702		24.124	27.172	21.076	-4.469	-10.020	-13.061	
300381	溢多利	1.27	14.31	2173278	31663952	-0.587	-0.274	-0.628	-0.871		16.079	18.585	13.573	-0.843	-7.454	-11.683	
300382	斯莱克	3.74	41.29	1032402	42555728	0.253	0.564	-0.622	1.822		41.440	43.810	39.070	0.785	-0.981	-0.077	
300383	光环新网	-0.44	11.40	22986640	265921408	-0.320	-0.065	-0.509	-0.308		12.878	14.438	11.318	-4.322	-9.133	-11.884	
300384	三联虹普	-0.19	32.33	367200	11929107	-1.369	-0.995	-0.748	-3.246		35.573	39.193	31.953	-2.820	-6.543	-10.015	
300385	雪浪环境	1.15	23.65	1425245	33889272	-1.570	-1.170	-0.800	-3.383		26.909	31.159	22.659	-1.383	-8.567	-13.110	
300386	飞天诚信	-0.40	14.98	2750240	41646640	-0.711	-0.411	-0.601	-1.344		17.149	19.322	14.975	-5.110	-10.598	-13.446	
300387	富邦股份	-0.87	17.14	886500	15407464	-0.591	-0.336	-0.509	-1.057		18.982	20.911	17.052	-3.545	-8.301	-10.268	
300388	国祯环保	-0.10	19.50	1976954	38896568	-0.147	0.041	-0.377			20.417	22.083	18.750	-1.903	-5.175	-4.351	
300389	艾比森	0.25	12.10	854167	10430440	-0.514	-0.286	-0.455	-0.754		13.684	15.354	12.014	-4.699	-9.847	-12.202	
300390	天华超净	0.25	8.04	2430318	19692060	-0.347	-0.224	-0.245	-0.680		8.960	9.957	7.964	-3.578	-8.567	-11.058	
300391	康跃科技	-1.83	17.20	4197643	72979992	0.176	-0.052	0.457	-0.071		15.922	17.295	14.550	4.867	6.788	7.972	
300392	腾信股份	0.00	15.20	1274483	19304868	-0.014	0.033	-0.094	0.001		15.409	15.765	15.053	-1.224	-1.523	-1.671	
300393	中来股份	-2.65	49.99	764640	38562276	-0.450	0.332	-1.563	1.001		54.604	58.797	50.411	-4.850	-8.049	-8.424	
300394	天孚通信	0.04	22.66	839450	19113380	-0.728	-0.377	-0.703	-1.133		24.920	27.574	22.267	-2.250	-7.096	-9.586	
300395	菲利华	-0.86	14.90	2651590	40037056	0.124	0.215	-0.182	0.642		15.215	16.144	14.285	-1.888	-3.257	-1.882	
300396	迪瑞医疗	-0.51	33.23	404400	13565976	-0.014	0.197	-0.421	0.608		34.368	35.807	32.929	-2.585	-3.035	-3.297	
300397	天和防务	-0.67	28.27	14098187	401322912	0.798	0.406	0.784	1.304		25.674	28.579	22.769	3.156	7.508	10.159	
300398	飞凯材料	4.55	16.32	8306753	134094928	-0.180	0.182	-0.724			17.863	20.374	15.352	-2.790	-9.730	-7.764	
300399	京天利	0.00	20.88	1392692	29437512	-1.111	-0.577	-1.067	-1.806		24.466	28.281	20.652	-4.817	-11.428	-15.634	
300400	劲拓股份	1.02	13.86	1903618	26475120	-0.297	-0.085	-0.424	-0.170		15.001	16.511	13.491	-2.657	-7.368	-7.838	
300401	花园生物	6.23	37.71	5860287	218555776	0.641	0.918	-0.554	2.961		36.596	39.031	34.160	5.783	4.337	4.041	
300402	宝色股份	-1.40	16.22	3829000	62607020	-0.514	0.031	-1.091	0.314		19.114	22.310	15.917	-5.155	-13.865	-15.625	
300403	地尔汉宇	-0.59	16.85	2061650	34908560	-0.492	-0.384	-0.216	-1.057		17.938	19.078	16.797	-2.149	-5.186	-6.810	
300404	博济医药					-0.559	-0.875	0.631			22.420	24.721	20.120	2.807	4.452	1.483	
300405	科隆股份	0.49	18.50	1055769	19657066	-0.659	-0.378	-0.563	-1.241		20.366	22.440	18.292	-3.175	-7.539	-10.156	
300406	九强生物	-0.82	14.56	1669300	24492880	-0.507	-0.330	-0.354	-1.083		16.003	17.416	14.590	-3.320	-7.276	-9.603	
300407	凯发电气	2.89	16.01	9237323	150433360	-1.319	-0.938	-0.761	-2.689		18.777	22.566	14.987	-2.129	-9.215	-16.779	
300408	三环集团	-0.60	23.03	7716414	179945760	0.539	0.305	0.468	0.928		21.253	23.043	19.463	2.820	6.366	9.087	
300409	道氏技术	3.02	39.23	6326192	249853184	0.974	1.403	-0.859			38.863	43.059	34.668	1.095	-1.939	1.723	
300410	正业科技	1.05	33.72	2309032	78706816	-0.603	-0.106	-0.993	-0.221		36.314	39.383	33.245	-2.661	-6.677	-7.762	
300411	金盾股份	-2.60	34.86	868648	30447532	-0.341	-0.148	-0.384			36.673	38.038	35.308	-3.648	-5.057	-5.222	
300412	迦南科技	-0.18	11.20	1165500	13174041	-0.458	-0.281	-0.353	-0.915		12.483	13.843	11.124	-3.614	-8.491	-11.164	
300413	快乐购																
300414	中光防雷																
300415	伊之密	-0.44	13.60	5527823	76117912	-0.039	0.173	-0.425	0.584		14.399	16.090	12.709	0.221	-5.697	-4.567	
300416	苏试试验	0.18	22.01	764636	16921370	-0.959	-0.703	-0.511	-2.103		24.221	26.724	21.718	-2.861	-7.547	-10.013	
300417	南华仪器	0.59	23.81	847930	20288058	-0.938	-0.535	-0.806	-1.408		26.452	29.457	23.447	-3.205	-8.602	-11.017	
300418	昆仑万维	-1.32	20.16	11269517	231408256	-0.784	-0.563	-0.442	-1.866		21.817	24.481	19.153	-0.173	-3.771	-8.871	
300419	浩丰科技	-0.92	10.80	6843174	75326448	-0.517	-0.285	-0.464	-0.818		12.424	14.257	10.590	-3.715	-10.094	-13.715	
300420	五洋科技					-0.146	-0.211	0.130			8.469	8.765	8.174	0.865	1.655	1.444	
300421	力星股份	-0.51	23.41	1285564	30494710	-0.575	-0.104	-0.942	-0.273		26.157	29.516	22.799	-2.594	-7.479	-10.448	
300422	博世科	0.31	15.96	7315307	118316944	-0.089	0.033	-0.243	0.152		16.523	17.610	15.435	-2.106	-4.163	-3.713	
300423	鲁亿通																
300424	航新科技	0.70	38.88	968360	37943664	-2.659	-1.720	-1.879	-4.566		46.102	53.454	38.749	-6.000	-12.843	-17.274	
300425	环能科技	-1.17	9.33	2737836	25908182	-0.527	-0.370	-0.314	-1.015		10.646	12.121	9.172	-3.748	-8.894	-13.754	
300426	唐德影视	-2.37	21.05	1381106	29465512	-0.948	-0.708	-0.479	-2.319		23.176	25.439	20.913	-3.411	-7.078	-10.791	
300427	红相电力	2.57	17.18	4793686	81584528	-0.575	-0.221	-0.707			19.049	21.717	16.382	-0.502	-6.803	-10.573	
300428	四通新材	-1.34	20.63	3001340	63220304	-2.007	-1.546	-0.921	-4.437		25.027	29.780	20.273	-5.497	-13.706	-19.465	
300429	强力新材	-1.50	19.76	3270951	65193448	-1.375	-0.823	-1.103	-2.867		24.017	28.076	19.958	-7.743	-14.591	-18.957	
300430	诚益通	-0.35	30.91	996499	30936688	-0.946	-0.423	-1.046	-1.377		35.124	38.912	31.335	-8.261	-11.998	-12.205	
300431	暴风集团					-0.738	-0.343	-0.790	-1.162		23.108	25.767	20.448	-5.585	-10.169	-13.628	
