历史行情.指标排序沪深Ａ股 日期:2017-07-20,四 指标:MACD(12,26,9)   VR(24,6)   CR(26,10,20,40,62)   BRAR(26)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  VR	  MAVR	  CR	  MA1	  MA2	  MA3	  MA4	  BR	  AR	
000001	平安银行	-1.10	10.81	153733856	1695060992	0.495	0.364	0.263	321.462	409.944	346.207	212.562	167.264	104.026	78.681	212.820	267.879	
000002	万 科Ａ	0.84	25.35	63367704	1598967680	0.862	0.941	-0.158	133.842	133.314	140.568	194.817	202.328	100.201	98.321	151.993	157.464	
000004	国农科技	0.70	21.51	2184396	46875764	-2.732	-2.764	0.064	40.774	35.368	18.055	22.773	39.027	84.307	88.008	14.496	62.084	
000005	世纪星源	0.82	4.92	4975911	24525274	-0.112	-0.080	-0.065	98.922	103.798	76.776	114.123	107.848	66.878	68.888	84.375	102.113	
000006	深振业Ａ	2.66	8.49	21704990	185075840	-0.057	-0.015	-0.083	115.432	98.585	84.702	123.780	136.141	105.795	93.872	97.193	113.027	
000007	全新好	0.55	14.59	3230154	47050696	-0.604	-0.328	-0.551	136.450	115.848	75.186	97.490	82.769	108.977	142.591	82.743	134.053	
000008	神州高铁	1.21	7.55	9845823	73629632	0.011	-0.005	0.033	130.099	116.922	112.321	143.493	110.384	61.776	74.153	87.234	78.462	
000009	中国宝安	3.88	8.29	74857576	625342528	0.032	0.058	-0.051	140.708	130.878	123.211	172.943	115.890	58.157	60.516	124.585	159.302	
000010	美丽生态	0.63	4.78	6422120	30847716	-0.122	-0.089	-0.065	78.377	68.932	71.250	123.899	92.003	54.789	66.834	65.625	75.301	
000011	深物业A	4.81	19.38	15368515	300713280	-0.236	-0.063	-0.345	132.217	104.895	88.889	126.306	154.202	138.316	115.228	106.584	127.967	
000012	南 玻Ａ	-0.68	8.76	35421804	309317344	0.153	0.094	0.118	156.799	179.253	193.989	171.530	108.780	56.349	61.438	152.217	136.150	
000014	沙河股份	0.06	16.93	4202908	72149848	-0.158	-0.167	0.018	62.462	61.146	92.322	99.746	117.256	98.599	96.427	94.456	109.850	
000016	深康佳Ａ	0.78	5.17	31048846	163032272	0.122	0.155	-0.064	150.157	136.808	165.609	247.859	170.278	114.298	101.041	127.907	143.000	
000017	深中华A	2.17	8.00	2988079	23938788	-0.228	-0.136	-0.185	110.989	100.374	67.878	145.634	108.239	67.394	71.697	91.081	120.065	
000018	神州长城	-0.69	7.16	9646594	69499544	-0.196	-0.152	-0.087	77.358	96.175	73.579	110.610	99.793	72.149	89.721	66.458	76.510	
000019	深深宝Ａ	9.97	11.91	35320608	416151680	-0.193	-0.029	-0.327	155.061	138.199	80.663	150.145	128.422	77.870	77.139	107.373	180.748	
000020	深华发Ａ					-0.871	-0.695	-0.353	67.336	65.710	59.300	69.505	101.221	151.220	121.819	61.981	72.590	
000021	深科技	1.46	8.32	7926246	65828024	-0.066	-0.004	-0.126	128.760	119.983	92.157	133.260	128.531	83.943	75.600	84.898	77.551	
000022	深赤湾Ａ	-0.91	28.34	7446742	212941968	0.152	0.439	-0.574	76.509	79.545	104.076	145.577	156.022	123.893	138.279	118.028	138.064	
000023	深天地Ａ	2.81	26.34	1592655	42427764	0.148	0.351	-0.407	80.934	73.388	135.678	158.236	121.307	76.071	73.088	108.577	133.206	
000025	特 力Ａ					1.083	1.961	-1.756	120.843	133.931	154.521	177.178	133.604	68.155	67.387	148.309	204.447	
000026	飞亚达Ａ	0.18	11.32	5305050	59939476	-0.274	-0.115	-0.318	137.486	136.357	85.216	131.356	96.093	69.552	85.020	67.789	75.276	
000027	深圳能源	1.21	6.68	12703758	84374896	-0.010	0.016	-0.053	158.048	137.383	102.909	152.465	130.091	93.842	97.617	123.077	129.464	
000028	国药一致	2.11	78.02	865120	67030484	-0.058	0.560	-1.236	65.055	63.001	101.497	161.311	137.871	101.696	119.121	98.499	118.501	
000029	深深房Ａ					-0.013	0.034	-0.094	229.598	191.120	109.333	116.972	123.238	126.779	104.266	139.157	184.541	
000030	富奥股份	-0.23	8.81	5928178	52425964	0.055	0.089	-0.069	104.669	104.926	118.484	172.328	149.508	101.624	96.841	64.140	94.056	
000031	中粮地产	0.27	7.36	10915028	80928504	-0.046	-0.014	-0.064	123.950	103.904	90.238	149.255	114.180	69.497	78.018	94.872	125.000	
000032	深桑达Ａ					0.135	0.099	0.073	146.911	114.748	87.206	105.148	102.336	97.079	103.188	69.315	97.738	
000034	神州数码	-4.85	18.85	27615942	506681664	-0.359	0.141	-1.000	103.633	153.875	81.068	147.957	135.519	73.914	57.351	73.606	148.571	
000035	中国天楹	-0.15	6.52	6162700	40176648	-0.086	-0.041	-0.089	74.200	92.992	67.748	119.912	100.496	71.655	96.825	34.915	39.643	
000036	华联控股	6.32	10.26	79294064	798104960	0.277	0.164	0.227	176.747	114.987	237.310	146.772	138.212	120.256	107.635	172.368	177.477	
000037	深南电A	1.81	10.10	3328302	33221776	-0.028	0.006	-0.068	95.781	84.389	93.980	130.492	137.500	82.897	91.902	82.353	107.954	
000038	深大通					-1.003	-0.936	-0.135	65.924	69.917	53.588	49.391	64.621	85.940	73.054	64.993	70.732	
000039	中集集团	0.96	17.83	23669280	425628032	0.171	0.215	-0.087	134.765	130.105	122.855	150.360	150.593	109.857	96.249	120.101	140.671	
000040	东旭蓝天	-0.56	12.45	2598692	32451926	-0.052	0.053	-0.210	109.973	120.173	105.598	164.890	114.544	106.497	125.633	97.614	98.462	
000042	中洲控股	2.70	17.13	1416775	23930296	-0.149	-0.212	0.126	141.018	92.443	73.951	68.120	84.626	85.701	86.057	75.632	61.864	
000043	中航地产	2.09	10.74	7154952	76615640	0.255	0.284	-0.059	162.140	155.669	147.543	212.652	139.826	71.983	88.893	137.002	167.018	
000045	深纺织Ａ	3.51	10.90	7677830	83577208	-0.320	-0.191	-0.259	108.790	95.685	67.496	118.130	110.591	89.943	74.457	84.325	95.896	
000046	泛海控股	3.25	8.57	13858077	117482048	-0.018	-0.021	0.005	141.719	119.301	136.030	123.142	117.704	79.661	81.305	125.490	128.000	
000048	康达尔	1.39	25.45	292248	7485006	-0.438	-0.322	-0.232	75.039	79.229	89.089	101.870	96.650	66.120	66.992	99.799	57.776	
000049	德赛电池	1.11	52.98	4224247	223462032	-0.232	-0.069	-0.327	134.174	114.516	110.807	109.439	90.409	104.414	134.403	90.224	103.526	
000050	深天马Ａ	-0.54	21.90	41204776	908950272	0.790	0.719	0.142	240.629	236.801	190.319	209.472	136.379	99.772	92.316	157.515	158.475	
000055	方大集团	0.71	7.14	6965205	49458732	-0.098	-0.095	-0.008	121.275	115.023	88.664	128.532	90.931	54.016	76.091	92.444	86.957	
000056	皇庭国际	1.65	12.91	3196050	41223884	0.236	0.167	0.138	221.260	176.265	154.889	124.160	110.418	80.631	76.510	116.667	130.542	
000058	深 赛 格	0.95	7.46	4885300	36902188	-0.169	-0.075	-0.188	81.966	105.809	94.825	144.796	121.605	64.032	62.035	96.067	134.364	
000059	华锦股份	1.80	11.86	126845584	1544355328	0.364	0.267	0.194	213.739	167.935	205.327	188.560	122.832	77.138	65.531	159.490	146.849	
000060	中金岭南	0.42	11.92	84369504	1005649664	0.290	0.283	0.015	265.271	241.159	166.621	207.055	163.528	84.556	70.053	144.959	155.143	
000061	农 产 品					-0.069	-0.095	0.053	140.067	133.370	119.161	102.130	56.699	42.567	60.409	121.094	154.976	
000062	深圳华强					-0.895	-0.682	-0.427	90.542	100.855	52.117	63.735	89.982	108.091	89.429	55.505	60.302	
000063	中兴通讯	4.01	23.58	96716576	2287340288	0.459	0.625	-0.333	139.041	142.007	136.010	190.620	234.958	171.531	154.222	124.975	138.265	
000065	北方国际	8.21	25.31	16375600	409654048	-0.410	-0.434	0.048	122.238	107.120	89.344	118.157	92.430	61.257	99.496	94.919	109.711	
000066	中国长城	0.22	9.21	22254260	205485872	0.109	0.135	-0.051	272.240	273.612	142.650	174.963	97.205	64.902	88.806	143.836	152.985	
000068	华控赛格	-2.42	6.44	7971957	52018456	-0.164	-0.137	-0.054	80.741	96.779	82.823	96.617	84.629	83.259	94.666	66.770	75.415	
000069	华侨城Ａ	0.32	9.43	42897360	407394144	0.047	0.140	-0.185	150.889	144.003	104.000	146.737	180.540	156.100	141.535	105.361	105.621	
000070	特发信息	6.68	10.86	10416881	111737992	-0.310	-0.218	-0.182	63.318	51.401	57.926	118.357	126.252	83.790	77.487	72.763	97.550	
000078	海王生物	0.00	6.09	14667289	89391864	0.027	0.042	-0.029	172.357	181.859	90.206	124.924	127.169	92.616	78.939	76.961	88.172	
000088	盐 田 港	-0.84	9.42	17718706	168599328	-0.249	-0.137	-0.223	102.191	106.403	63.456	113.548	141.442	127.080	145.147	68.997	94.097	
000089	深圳机场	-0.11	9.08	12433972	112375888	-0.054	0.011	-0.130	87.404	87.834	82.849	126.093	138.801	118.001	131.220	67.787	84.783	
000090	天健集团	1.32	11.52	22801364	265022688	0.195	0.262	-0.134	168.355	148.681	133.060	158.461	140.545	117.546	125.600	114.199	146.028	
000096	广聚能源	0.21	14.25	1064720	15179235	-0.240	-0.205	-0.070	67.707	64.464	76.516	96.410	95.968	82.832	99.416	83.333	80.042	
000099	中信海直					-0.284	-0.228	-0.112	73.202	73.815	58.916	75.427	85.803	113.799	105.133	87.037	72.059	
000100	TCL 集团					-0.010	0.001	-0.023	96.322	106.406	96.774	91.378	97.308	132.211	123.469	68.627	88.636	
000150	宜华健康	-0.04	24.21	765300	18600040	-0.204	-0.215	0.023	56.791	60.996	66.688	72.893	74.011	69.682	73.759	35.363	52.330	
000151	中成股份	-0.46	17.31	4278192	74277408	-0.529	-0.331	-0.396	46.178	47.146	52.306	107.627	111.396	93.804	111.930	51.948	58.750	
000153	丰原药业	0.00	9.65	5038003	48614344	-0.830	-0.485	-0.690	58.951	70.423	56.482	93.238	100.762	141.127	141.793	59.820	125.000	
000156	华数传媒	0.57	14.17	1553972	21970370	-0.206	-0.127	-0.157	84.651	102.273	76.119	122.655	96.692	54.573	57.964	77.325	79.586	
000157	中联重科	-0.42	4.74	53813696	255416832	0.065	0.043	0.045	152.460	150.936	224.529	157.952	135.840	82.902	88.205	137.681	145.454	
000158	常山股份	1.11	10.90	16630154	180367008	-0.230	-0.066	-0.328	153.548	137.517	75.796	109.542	108.118	123.136	122.388	87.551	103.886	
000159	国际实业	0.00	6.36	6703311	42794944	-0.113	-0.050	-0.127	164.889	203.108	113.666	138.702	87.344	58.231	74.639	96.774	149.785	
000166	申万宏源	-0.68	5.87	56628448	333078752	0.055	0.038	0.032	130.199	130.585	160.648	144.199	128.630	71.738	65.891	118.488	142.056	
000301	东方市场					-0.002	0.008	-0.020	118.008	120.997	115.789	110.753	83.734	95.363	125.226	88.235	115.730	
000333	美的集团	2.50	42.25	46636660	1940264064	0.498	0.802	-0.608	80.984	71.965	122.567	179.814	212.834	170.764	143.902	103.468	109.818	
000338	潍柴动力	-1.14	6.96	90145552	1280119424	0.264	0.255	0.019	214.870	219.754	198.077	240.199	207.238	108.182	94.551	177.941	153.991	
000400	许继电气	0.18	17.07	6141491	105175584	0.053	0.195	-0.284	184.673	163.126	116.615	168.119	121.303	78.770	87.737	99.541	128.021	
000401	冀东水泥	1.17	15.58	72363712	1136704000	-0.255	-0.210	-0.090	137.086	114.609	89.532	104.042	74.955	81.889	117.617	93.882	120.956	
000402	金 融 街	-0.24	12.37	34594244	430670464	0.191	0.124	0.134	168.495	163.855	170.979	118.714	132.771	106.287	115.520	158.844	188.974	
000403	ST生化					0.407	0.023	0.769	225.631	218.235	189.210	70.983	62.533	77.509	109.733	169.417	166.997	
000404	华意压缩	0.83	7.30	9575884	69437112	-0.155	-0.092	-0.127	101.734	110.289	78.056	120.565	82.760	66.948	87.612	81.847	95.517	
000407	胜利股份	-0.50	8.01	5021777	40427720	-0.421	-0.286	-0.269	30.375	41.495	33.604	106.203	119.344	80.987	108.061	61.176	47.722	
000408	藏格控股	5.93	14.30	7206032	101689080	-0.038	-0.070	0.063	141.223	116.587	121.007	113.345	93.777	70.696	101.894	144.160	183.333	
000409	山东地矿	-0.42	7.09	11571190	82705744	-0.715	-0.469	-0.492	42.020	51.568	59.467	100.420	88.178	66.911	109.534	70.476	153.571	
000410	*ST沈机	3.12	8.60	12892641	110980096	0.300	0.225	0.150	113.931	118.420	176.812	159.151	100.242	49.531	57.066	171.484	165.823	
000411	英特集团	0.05	20.70	294460	6134310	-0.198	-0.082	-0.233	105.110	89.450	78.680	116.631	99.670	74.362	78.490	83.493	115.395	
000413	东旭光电	3.33	11.18	156958080	1765603840	0.096	0.214	-0.236	157.310	153.566	124.157	213.340	155.147	85.921	76.414	129.216	149.672	
000415	渤海金控	3.51	7.08	45379532	317079872	0.091	0.082	0.020	220.846	180.873	188.775	186.231	120.863	82.860	88.538	143.976	214.173	
000416	民生控股	9.97	8.27	6907598	54711124	-0.092	-0.082	-0.021	73.226	72.961	97.329	140.148	99.936	58.237	54.067	76.849	94.624	
000417	合肥百货	0.36	8.33	3806138	31737770	0.039	0.063	-0.048	217.392	195.310	126.216	186.840	108.684	70.135	78.354	106.217	133.530	
000418	小天鹅Ａ	1.10	44.99	3211734	143015376	-0.607	-0.461	-0.292	57.011	48.475	72.933	97.545	129.358	139.931	158.895	77.010	87.736	
000419	通程控股	0.60	6.71	2770378	18586660	-0.064	-0.036	-0.057	105.137	100.082	94.458	140.133	106.361	61.411	68.883	77.723	80.303	
000420	吉林化纤	-0.29	3.46	21920220	75573280	0.078	0.039	0.077	192.069	216.396	198.734	139.551	89.171	51.796	60.528	101.770	143.011	
000421	南京公用	0.00	7.02	2598130	18255376	-0.056	-0.024	-0.065	140.513	140.673	101.707	148.760	116.506	65.277	63.425	104.103	133.132	
000422	湖北宜化	0.00	6.43	36168360	233232160	0.122	0.094	0.055	231.130	228.558	187.266	175.157	108.751	58.190	52.263	121.739	188.136	
000423	东阿阿胶	1.39	67.20	8221728	548302080	-0.539	-0.235	-0.608	98.274	88.594	75.905	120.036	150.369	130.998	162.494	62.395	73.482	
000425	徐工机械	-0.75	3.95	95193016	377806816	0.084	0.080	0.008	161.732	173.914	173.514	246.176	157.340	68.843	88.624	122.222	148.958	
000426	兴业矿业	0.31	9.67	31683028	305669632	0.301	0.290	0.022	187.352	176.825	177.539	206.252	168.543	104.709	78.570	126.913	154.545	
000428	华天酒店	0.42	4.79	3422009	16380015	-0.105	-0.072	-0.067	94.321	85.319	71.429	128.127	92.118	56.656	47.092	67.742	73.972	
000429	粤高速Ａ	-1.73	9.10	35888244	326679360	0.118	0.030	0.176	124.452	103.069	99.702	107.567	133.109	126.492	132.135	97.476	86.207	
000430	张家界	0.30	10.18	1485300	15170354	-0.115	-0.057	-0.115	143.897	155.135	71.063	152.096	156.169	75.938	70.721	63.386	68.853	
000488	晨鸣纸业	-0.96	15.40	42148720	651263168	0.870	0.822	0.097	167.552	183.801	202.590	305.128	217.287	103.220	90.098	145.035	157.782	
000498	山东路桥	-0.95	8.30	17729736	146600064	0.302	0.181	0.243	345.176	384.572	244.286	156.731	101.013	60.968	68.091	176.329	184.737	
000501	鄂武商Ａ	-1.68	16.94	10424976	177280848	-0.097	0.032	-0.258	66.102	71.669	78.015	145.504	157.623	101.492	86.595	68.149	96.062	
000502	绿景控股	1.11	10.97	2711340	30066304	-0.454	-0.312	-0.284	92.045	110.084	77.251	114.809	98.558	62.086	60.253	83.587	102.744	
000503	海虹控股					-2.068	-1.510	-1.118	48.442	72.720	52.833	66.699	51.554	64.957	72.524	52.574	72.782	
000504	南华生物	-2.01	19.98	2402117	48190208	-0.078	0.302	-0.760	116.020	113.303	77.530	138.125	161.697	142.669	115.503	83.320	88.074	
000505	珠江控股	-0.82	9.69	2795700	27247332	-0.128	-0.151	0.047	79.609	131.033	119.796	87.441	78.675	90.381	108.125	121.711	130.282	
000506	中润资源					-0.304	-0.158	-0.293	68.097	67.106	64.098	105.039	124.248	110.957	123.963	66.206	97.393	
000507	珠海港	-1.53	10.93	41052560	453436160	-0.202	0.045	-0.494	90.784	95.277	69.024	149.520	166.019	134.059	142.807	81.924	116.472	
000509	华塑控股					-0.067	-0.066	-0.002	116.772	105.261	61.795	82.565	89.454	71.830	70.373	47.860	62.609	
000510	金路集团	-1.15	10.30	33814656	357041632	0.481	0.437	0.087	208.769	245.176	204.370	216.415	119.608	59.688	58.515	182.036	220.093	
000513	丽珠集团	-1.29	48.81	2259883	110857472	-0.055	0.201	-0.512	65.704	58.378	89.669	144.950	166.529	148.199	126.481	94.528	80.940	
000514	渝 开 发	-1.55	8.87	33356988	298962784	0.323	0.168	0.308	133.329	144.097	188.491	141.602	99.014	60.105	52.439	136.800	172.360	
000516	国际医学	2.58	5.17	18322506	94758216	-0.157	-0.124	-0.066	90.606	80.788	59.604	106.674	86.614	82.557	109.621	72.185	77.778	
000517	荣安地产	5.47	4.63	18561528	84623792	-0.051	-0.043	-0.015	185.852	160.968	103.006	113.650	89.328	76.532	79.653	96.571	116.456	
000518	四环生物	-0.64	7.75	2807931	21833524	0.109	0.111	-0.004	158.464	160.786	142.082	197.182	122.046	67.914	74.973	138.288	133.184	
000519	中兵红箭	2.37	12.09	18917468	227708080	-0.162	0.000	-0.326	143.836	157.196	107.952	158.370	93.178	59.127	81.692	96.734	122.101	
000520	长航凤凰	-0.36	5.57	4540501	25421288	-0.110	-0.089	-0.042	92.903	100.910	66.807	111.227	97.861	60.592	74.063	81.945	111.236	
000521	美菱电器	0.17	5.98	7012026	41999760	-0.071	-0.016	-0.109	60.442	54.598	99.568	157.239	118.447	65.050	78.113	81.897	81.140	
000523	广州浪奇	-0.10	9.55	2723670	26034452	-0.073	-0.037	-0.072	104.815	111.537	107.988	126.930	103.179	67.390	67.659	101.170	117.857	
000524	岭南控股	-0.40	12.39	2023900	25204888	-0.091	-0.049	-0.083	93.615	100.338	84.973	138.958	113.516	75.759	91.768	72.935	79.259	
000525	红 太 阳	0.11	18.68	4081894	75803104	0.292	0.295	-0.006	147.124	131.948	155.835	198.818	127.160	79.065	84.522	122.696	139.114	
000526	*ST紫学	-2.25	31.65	1715546	55228096	-0.313	-1.043	1.460	58.925	53.435	59.702	36.070	47.143	82.134	82.146	75.559	109.915	
000528	柳 工	-0.86	9.25	24098596	223489440	0.248	0.206	0.085	110.467	107.515	175.560	198.910	142.530	79.828	86.603	140.684	168.221	
000529	广弘控股	0.12	8.15	2804927	22946702	-0.255	-0.139	-0.233	92.419	101.950	59.178	114.180	87.534	70.358	73.345	71.660	87.333	
000530	大冷股份	0.42	7.19	7253477	52287664	0.050	0.098	-0.096	166.334	174.691	123.521	179.969	118.812	77.127	103.194	128.955	134.983	
000531	穗恒运Ａ					-0.178	-0.088	-0.179	78.929	95.759	74.461	134.637	108.722	67.703	80.578	60.932	76.859	
000532	华金资本	2.03	12.58	6723962	83902088	-0.505	-0.307	-0.396	53.426	43.500	59.828	123.075	106.022	70.165	76.013	85.806	97.227	
000533	万 家 乐	-0.28	10.81	3026305	32571264	0.123	0.162	-0.078	232.916	268.304	130.805	175.626	126.950	82.327	103.181	83.171	100.541	
000534	万泽股份	0.18	11.00	1079141	11875297	-0.415	-0.350	-0.130	72.726	79.003	56.830	70.883	105.727	86.995	84.839	50.256	62.731	
000536	华映科技	-0.94	5.27	7638878	40592420	-0.132	-0.075	-0.114	42.143	58.089	56.626	119.023	93.289	57.226	60.666	48.558	56.383	
000537	广宇发展	2.19	7.47	5558453	41499932	-0.201	-0.122	-0.158	87.019	77.621	58.823	111.584	121.514	77.205	94.654	81.093	67.578	
000538	云南白药	2.56	91.60	3736097	339239936	-0.339	-0.202	-0.272	89.596	75.136	80.699	109.487	143.484	136.061	150.856	58.199	66.416	
000539	粤电力Ａ	2.63	5.47	20653084	112069184	0.018	0.009	0.018	138.420	119.839	144.967	131.364	113.881	89.275	101.789	109.524	108.333	
000540	中天金融	4.94	8.08	244930688	1924789888	0.304	0.179	0.249	476.751	286.121	289.720	171.839	155.907	89.604	97.362	214.211	275.641	
000541	佛山照明	0.11	8.96	4911472	43986060	-0.046	-0.013	-0.066	103.537	97.261	79.619	115.176	113.282	71.827	94.267	69.730	85.629	
000543	皖能电力	1.27	5.59	12946471	72295616	-0.060	-0.027	-0.067	101.312	90.318	90.244	161.208	132.000	57.559	44.861	83.704	92.742	
000544	中原环保	1.18	20.55	5265800	107398648	0.075	0.263	-0.376	279.761	257.019	115.988	202.270	159.686	106.840	97.876	121.511	116.963	
000545	金浦钛业	-0.16	6.27	44966608	280968032	0.154	0.137	0.033	146.630	165.449	171.494	193.471	117.097	69.976	90.508	146.753	160.830	
000546	金圆股份	1.94	11.54	34186576	398767072	0.136	0.127	0.018	241.257	186.847	164.653	148.934	119.356	76.199	87.483	150.688	157.619	
000547	航天发展	1.25	9.71	12812797	124790784	-0.222	-0.152	-0.141	102.379	121.175	93.145	123.082	93.323	52.854	61.837	85.450	89.786	
000548	湖南投资	3.28	8.18	19398504	155196880	0.130	0.060	0.139	175.139	152.489	137.750	133.644	97.583	61.409	75.368	101.618	154.732	
000550	江铃汽车	1.49	21.14	5202275	112133344	0.159	0.133	0.052	197.304	136.347	98.849	158.857	131.197	55.277	56.367	116.602	100.000	
000551	创元科技	0.58	8.66	6471802	56163748	-0.310	-0.223	-0.174	49.007	47.261	39.744	101.996	121.079	79.816	84.258	40.079	47.379	
000552	靖远煤电	-1.98	3.96	46697380	184791760	0.105	0.072	0.068	210.539	224.612	197.436	175.290	127.489	68.948	71.819	166.346	184.211	
000553	沙隆达Ａ	-0.36	13.76	6011032	82652664	0.130	0.219	-0.177	133.166	142.005	108.797	160.055	129.347	76.094	93.345	103.932	112.921	
000554	泰山石油	1.01	8.04	9068811	72696360	-0.191	-0.198	0.015	98.788	89.128	82.078	91.937	65.456	68.811	77.357	84.142	79.872	
000555	神州信息					-0.057	-0.138	0.163	128.504	129.731	132.981	89.296	74.140	58.132	91.684	119.721	109.569	
000557	西部创业					-0.212	-0.106	-0.211	128.080	124.288	86.248	122.517	135.471	147.985	120.456	95.000	163.772	
000558	莱茵体育	0.92	6.61	11079001	73801464	-0.284	-0.168	-0.233	46.500	49.876	48.152	120.563	143.430	91.501	78.408	53.753	66.220	
000559	万向钱潮	0.50	10.05	14811152	149344544	0.029	0.120	-0.182	113.680	114.462	117.104	184.771	168.072	103.046	82.069	108.815	119.062	
000560	昆百大Ａ	1.90	8.60	1807079	15496016	-0.105	-0.068	-0.074	87.948	93.722	82.446	130.128	93.108	63.584	100.818	82.927	70.385	
000561	烽火电子	0.21	9.55	2888289	27651964	-0.163	-0.058	-0.209	165.375	165.021	99.673	169.330	113.026	52.952	58.665	85.809	87.220	
000563	陕国投Ａ	1.02	5.95	135605216	802441792	0.168	0.082	0.172	362.694	242.117	219.195	123.366	75.852	54.364	87.638	167.021	196.914	
000564	供销大集	-0.56	7.10	12084115	85275936	0.090	-0.001	0.180	229.075	239.924	143.307	99.277	85.450	55.048	66.133	103.196	152.000	
000565	渝三峡Ａ	0.51	9.78	9534897	94146152	-0.023	0.022	-0.091	122.957	127.021	110.488	123.615	83.100	55.241	79.949	92.403	134.858	
000566	海南海药	2.05	13.42	5989331	80353992	0.039	0.031	0.017	173.404	184.218	130.343	88.674	86.410	92.539	105.695	54.649	66.917	
000567	海德股份	-1.78	27.58	5520460	154371888	0.670	0.590	0.160	192.571	248.289	148.945	177.151	128.456	68.210	62.579	131.546	120.031	
000568	泸州老窖	2.86	51.35	9667930	493830528	0.318	0.279	0.078	165.903	137.612	110.572	118.470	138.758	139.224	147.996	76.481	80.119	
000570	苏常柴Ａ	5.46	7.73	22860984	171534096	0.098	0.040	0.118	295.564	244.312	166.492	141.410	90.152	50.237	52.687	112.335	141.206	
000571	新大洲Ａ					0.035	-0.026	0.122	131.117	95.321	97.522	83.508	96.343	108.338	96.853	71.787	72.698	
000572	海马汽车	0.62	4.87	7942212	38651620	-0.081	-0.043	-0.074	92.451	105.065	64.110	115.043	108.379	77.543	79.894	54.878	75.177	
000573	粤宏远Ａ	3.63	6.28	13572465	85730312	-0.118	-0.099	-0.038	76.849	67.766	77.117	99.476	111.604	70.627	63.928	91.870	97.059	
000576	广东甘化	0.54	16.73	1417052	23399578	-0.092	-0.108	0.031	80.940	71.880	75.987	94.342	107.673	102.779	123.801	43.741	71.111	
000581	威孚高科	0.66	26.09	18914232	491637856	0.606	0.664	-0.117	173.970	165.132	175.394	243.635	182.343	98.213	87.582	125.971	148.933	
000582	北部湾港	3.53	12.32	15749802	190905136	0.015	-0.089	0.207	154.974	137.660	98.077	108.042	74.735	98.442	126.922	80.569	109.921	
000584	友利控股	0.54	13.12	9531350	125218744	0.152	0.223	-0.143	93.298	94.385	137.076	173.311	180.702	129.989	113.591	111.547	109.957	
000585	东北电气	-1.13	5.25	7642445	40254460	-0.198	-0.243	0.091	91.937	85.612	54.188	35.661	58.080	67.528	63.176	49.822	69.422	
000586	汇源通信	-1.08	21.90	1136177	25076756	0.836	0.757	0.159	203.504	247.878	201.897	168.822	111.582	99.291	78.420	164.234	169.598	
000587	金洲慈航	0.12	8.19	22832594	186425824	0.177	0.113	0.129	579.005	393.528	153.285	133.990	123.717	98.806	86.439	95.102	102.564	
000589	黔轮胎Ａ	-0.55	5.46	10085009	55189604	-0.006	0.021	-0.054	164.313	187.166	105.155	160.634	117.871	72.443	71.052	71.875	116.393	
000590	启迪古汉	1.87	16.30	2049601	33657240	-0.176	-0.223	0.095	84.936	80.196	87.635	102.496	110.229	72.035	88.261	65.567	117.659	
000591	太阳能	1.32	5.38	18857112	100494992	-0.040	-0.046	0.012	112.388	93.421	91.919	82.745	83.075	71.784	84.879	84.043	77.540	
000592	平潭发展	0.78	5.19	10828134	56332292	-0.077	-0.028	-0.098	108.336	117.494	105.100	140.251	126.541	74.629	74.123	101.376	118.182	
000593	大通燃气	-0.36	8.26	1810440	15026947	-0.126	-0.053	-0.146	99.054	128.452	86.086	118.519	95.805	76.449	85.729	68.678	72.353	
000595	*ST宝实	-0.63	4.77	9500535	45531132	0.041	0.039	0.002	147.614	202.865	151.948	153.046	91.183	43.554	55.744	112.500	128.125	
000596	古井贡酒	0.80	48.00	2666692	127384368	-0.470	-0.264	-0.411	115.459	84.353	68.762	113.412	119.718	92.578	102.708	63.705	62.519	
000597	东北制药	-0.45	11.07	10109793	112616792	0.083	0.150	-0.133	80.258	93.930	126.971	137.769	100.501	69.955	114.625	106.122	132.974	
000598	兴蓉环境	0.71	5.70	25482996	144548464	0.015	0.026	-0.020	194.285	184.418	131.122	149.872	113.569	85.012	95.673	123.711	125.000	
000599	青岛双星	0.46	6.58	5593901	36896628	-0.083	-0.050	-0.067	99.751	90.903	64.783	117.130	109.658	66.319	63.637	65.041	75.877	
000600	建投能源	1.93	10.57	33375264	351429376	-0.653	-0.445	-0.415	75.863	79.304	52.725	90.191	109.733	117.078	147.692	64.481	96.302	
000601	韶能股份	0.97	7.25	10721389	77028864	0.050	0.027	0.045	138.190	107.116	134.615	161.434	120.937	66.515	81.326	145.033	128.750	
000603	盛达矿业	3.09	14.69	26965132	400074656	0.230	0.185	0.090	214.234	158.219	157.959	187.806	126.424	70.473	84.369	132.869	130.021	
000605	渤海股份	3.90	26.37	16540754	430485664	-1.171	-0.777	-0.788	116.087	123.509	66.057	103.407	89.806	108.385	126.249	67.138	126.935	
000606	神州易桥					-0.029	-0.007	-0.044	214.012	189.493	131.701	109.656	79.851	68.037	105.311	103.970	117.067	
000607	华媒控股	0.56	7.15	4237500	30484424	-0.119	-0.065	-0.108	92.700	97.672	63.487	128.107	116.341	67.073	58.099	69.091	76.923	
000608	阳光股份	1.79	7.41	2813584	20825660	-0.180	-0.192	0.024	57.599	43.876	53.014	49.129	85.015	118.717	104.602	50.562	50.000	
