历史行情.指标排序自选股 日期:2017-07-19,三 指标:MACD(12,26,9)   KDJ(9,3,3)   DMI(7,6)   EXPMA(12,50)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  K	  D	  J	  PDI	  MDI	  ADX	  ADXR	  EXP1	  EXP2	
002370	亚太药业	-0.46	27.87	333585	9291622	-0.205	-0.080	-0.251	14.696	21.297	1.493	2.062	37.113	66.813	58.052	28.565	28.937	
002371	北方华创	0.44	22.61	2607492	58776604	-0.385	-0.129	-0.511	22.428	30.776	5.732	1.250	46.875	44.459	58.484	23.661	24.159	
002372	伟星新材	1.94	18.41	4167914	75433704	0.302	0.389	-0.173	36.542	40.792	28.042	19.907	14.352	45.453	49.067	18.296	17.508	
002373	千方科技	-0.42	11.99	9996474	119122152	-0.461	-0.320	-0.283	17.753	20.727	11.807	0.000	59.375	78.949	75.235	12.847	13.784	
002374	丽鹏股份	2.78	5.55	4610708	25260416	-0.103	-0.061	-0.084	19.731	23.093	13.009	12.389	53.097	39.282	41.537	5.700	5.930	
002375	亚厦股份	0.73	8.25	7188817	59075684	-0.173	-0.098	-0.149	20.293	27.105	6.671	4.402	59.119	78.050	61.981	8.592	8.948	
002376	新北洋	1.56	12.37	5699616	69537080	-0.213	-0.049	-0.328	24.308	28.533	15.859	3.927	47.120	95.644	74.607	12.707	12.980	
002377	国创高新	3.12	9.91	6827752	66945944	0.009	0.024	-0.029	65.252	59.375	77.005	19.512	33.798	33.425	36.080	9.765	9.710	
002378	章源钨业	5.11	9.88	22324852	218348512	0.187	0.185	0.004	57.254	57.932	55.899	24.377	37.119	41.560	56.614	9.549	9.231	
002379	宏创控股	0.00	7.89	8842760	69816920	-0.151	-0.048	-0.206	26.437	26.221	26.870	7.692	46.635	67.713	60.543	8.266	8.272	
002380	科远股份	2.22	20.25	7027140	140362704	0.357	0.216	0.282	83.369	76.464	97.179	28.783	26.706	20.104	36.604	19.083	18.655	
002381	双箭股份	2.09	8.30	2361847	19363144	-0.109	-0.045	-0.128	27.672	36.960	9.097	21.225	45.714	29.044	47.407	8.560	8.817	
002382	蓝帆医疗	1.25	12.16	2046431	24837560	0.103	0.138	-0.071	41.376	45.919	32.292	24.917	25.249	16.488	42.175	12.161	12.036	
002383	合众思壮	0.98	13.35	5985983	79153280	-0.227	0.046	-0.545	10.912	13.036	6.664	3.101	53.747	75.280	54.888	14.283	14.544	
002384	东山精密	5.78	23.59	6901042	159798192	-0.456	-0.239	-0.433	28.434	23.280	38.743	17.507	44.538	60.051	44.685	23.602	24.101	
002385	大北农	1.82	6.16	16229993	98939896	0.002	0.048	-0.092	26.817	35.966	8.519	11.111	51.852	66.661	77.653	6.269	6.236	
002386	天原集团	4.69	7.82	15730419	121465032	0.182	0.167	0.029	51.413	55.760	42.719	26.909	28.000	43.545	66.270	7.543	7.239	
002387	黑牛食品	2.14	16.24	5235156	84883728	-0.085	-0.172	0.173	63.445	54.972	80.393	29.247	14.409	63.344	60.651	15.806	16.066	
002388	新亚制程	0.10	9.75	7004000	67988160	-0.025	0.097	-0.245	33.090	37.154	24.963	6.389	48.056	56.737	54.818	10.189	10.275	
002389	南洋科技	4.01	22.31	11526239	253731120	0.146	0.184	-0.077	57.004	55.267	60.479	11.396	24.398	36.994	39.417	21.916	21.568	
002390	信邦制药	0.12	8.36	2909545	24239612	-0.153	-0.113	-0.080	28.078	29.854	24.526	1.493	48.508	75.085	58.131	8.565	8.773	
002391	长青股份	1.84	13.84	2626900	36078668	0.006	0.144	-0.276	33.148	37.308	24.829	6.516	59.773	63.557	68.644	14.142	14.058	
002392	北京利尔	0.93	5.44	14935206	81098800	-0.183	-0.121	-0.124	21.663	22.711	19.566	6.618	47.059	81.320	48.819	5.684	5.946	
002393	力生制药	1.18	33.48	999341	33154202	-0.333	0.006	-0.677	22.781	29.155	10.032	4.984	55.949	68.838	50.291	34.469	34.885	
002394	联发股份	1.46	13.87	2488158	34252300	-0.111	0.016	-0.255	23.210	31.737	6.154	5.668	52.227	83.692	67.553	14.247	14.366	
002395	双象股份	0.14	14.12	1677668	23518346	-0.536	-0.269	-0.533	13.565	18.857	2.981	0.680	62.358	89.104	59.312	15.290	16.273	
002396	星网锐捷	2.76	18.23	5266016	94451256	-0.093	0.146	-0.477	24.184	26.657	19.238	7.088	53.065	52.372	46.598	18.640	18.564	
002397	梦洁股份	1.77	6.34	3069379	19383570	-0.051	-0.009	-0.083	24.772	29.944	14.426	13.281	53.906	34.870	59.756	6.466	6.576	
002398	建研集团	2.99	12.76	4389745	54894432	0.120	0.186	-0.134	48.603	60.460	24.888	15.472	29.057	37.370	27.124	12.784	12.494	
002399	海普瑞																	
002400	省广股份	2.58	6.36	48237036	301989920	-0.418	-0.271	-0.294	12.756	13.981	10.308	0.866	74.892	99.619	74.390	7.210	8.067	
002401	中远海科	0.42	12.02	1612309	19236918	-0.223	-0.090	-0.267	20.253	30.221	0.319	2.662	60.076	85.537	59.515	12.580	13.041	
002402	和而泰	0.44	9.11	4450232	40394560	-0.026	0.094	-0.240	21.491	29.799	4.873	2.490	46.888	39.957	44.098	9.484	9.442	
002403	爱仕达	0.80	12.58	1681908	21028096	-0.051	0.071	-0.243	24.709	33.443	7.240	0.858	59.657	69.544	68.070	12.982	13.004	
002404	嘉欣丝绸	0.68	7.41	3044100	22413748	-0.054	-0.014	-0.081	24.048	27.023	18.098	24.390	34.634	26.131	30.588	7.545	7.627	
002405	四维图新	1.25	17.78	13303594	232647616	-0.089	0.150	-0.478	19.229	22.384	12.918	4.434	50.000	86.753	63.387	18.393	18.344	
002406	远东传动	1.59	7.69	5642365	43247364	-0.031	0.014	-0.091	30.761	35.997	20.290	18.129	47.368	44.030	52.506	7.784	7.840	
002407	多氟多	0.22	27.36	70717344	1923622528	1.563	1.123	0.881	86.900	82.185	96.329	31.086	6.891	62.296	64.824	24.964	22.438	
002408	齐翔腾达	1.68	10.88	14235508	153303568	0.136	0.171	-0.070	57.351	46.242	79.568	22.170	30.189	31.494	26.553	10.755	10.397	
002409	雅克科技																	
002410	广联达	1.76	17.38	4943827	85085144	-0.118	0.077	-0.391	31.678	28.731	37.571	8.850	36.726	75.454	58.461	17.633	17.456	
002411	必康股份	0.33	27.51	1973578	54093452	-0.189	-0.008	-0.360	42.993	32.968	63.043	1.906	38.302	95.910	56.288	27.822	27.950	
002412	汉森制药	0.13	15.51	693061	10743426	-0.036	0.053	-0.179	36.658	42.078	25.818	4.833	37.175	44.663	45.725	15.773	15.716	
002413	雷科防务	0.56	10.68	3528030	37669876	0.071	0.177	-0.213	30.344	38.026	14.979	8.364	38.182	44.055	35.686	10.975	10.797	
002414	高德红外	0.73	16.49	4219780	68786416	-0.359	-0.118	-0.483	12.374	19.439	-1.757	1.044	50.939	35.569	44.271	17.495	18.172	
002415	海康威视	3.81	29.97	57452168	1702949504	0.085	0.368	-0.566	43.685	38.223	54.610	14.367	18.586	24.929	39.723	30.050	29.046	
002416	爱施德	1.41	10.07	4931568	49298032	-0.091	0.036	-0.255	23.113	30.695	7.951	3.309	58.824	42.992	49.921	10.460	10.535	
002417	三元达																	
002418	康盛股份	2.63	8.20	10493292	84567544	-0.074	-0.053	-0.043	31.255	22.220	49.325	14.384	44.863	63.943		8.157	8.280	
002419	天虹股份	1.96	14.04	4060825	56571424	0.044	0.135	-0.184	31.189	40.205	13.156	13.770	35.410	26.221	31.815	14.210	14.062	
002420	毅昌股份	1.07	6.59	3797282	24778064	-0.387	-0.149	-0.476	9.661	18.363	-7.743	1.974	65.789	58.099	60.596	7.390	7.884	
002421	达实智能	0.00	6.24	42417900	264122480	0.108	0.116	-0.015	26.765	31.601	17.095	36.667	21.111	41.983	60.157	6.230	6.074	
002422	科伦药业	2.58	15.93	5220764	81875768	-0.002	0.126	-0.256	22.718	24.390	19.374	3.788	38.258	50.932	37.410	16.138	16.022	
002423	中原特钢	5.51	12.45	11468454	142447696	0.126	0.269	-0.287	40.687	36.025	50.010	24.627	35.970	29.141	44.137	12.024	11.651	
002424	贵州百灵	0.29	17.06	6898554	116401616	-0.073	0.153	-0.452	23.612	25.472	19.893	2.797	42.890	88.118	66.581	17.715	17.530	
002425	凯撒文化	1.71	8.33	8191176	67219560	-0.214	-0.117	-0.193	20.976	20.777	21.374	9.362	50.213	87.531	62.237	8.643	9.023	
002426	胜利精密																	
002427	尤夫股份					-0.108	-0.030	-0.157	27.541	30.956	20.710	0.000	20.839			25.655	25.813	
002428	云南锗业	9.99	12.11	46465616	547746240	0.289	0.293	-0.008	52.228	51.456	53.770	32.783	32.311	25.174	53.142	11.399	10.908	
002429	兆驰股份	-0.90	3.29	77773744	254906768	0.013	-0.024	0.073	73.928	65.723	90.338	37.838	6.757	49.673	57.059	3.157	3.200	
002430	杭氧股份	2.76	10.05	12840587	128846512	0.262	0.181	0.162	77.593	76.413	79.955	24.930	10.364	52.437	74.071	9.414	9.020	
002431	棕榈股份	0.10	9.54	27628916	261715440	-0.512	-0.345	-0.333	18.785	19.069	18.219	0.302	54.381	98.521	74.971	10.355	11.193	
002432	九安医疗	0.00	10.17	3503534	35501704	-0.359	-0.199	-0.321	13.593	19.100	2.578	0.000	63.736	79.694	53.130	10.964	11.623	
002433	太安堂	1.36	8.92	5332559	47209832	-0.082	-0.031	-0.102	20.641	27.062	7.801	7.874	51.181	55.601	68.319	9.084	9.284	
002434	万里扬	0.75	14.82	3956429	58065744	-0.018	0.164	-0.364	22.235	32.679	1.347	0.000	39.876	40.146	37.954	15.416	15.370	
002435	长江润发	-0.24	16.55	2856893	46966560	0.135	0.212	-0.155	57.573	64.496	43.726	8.676	39.269	49.097	44.925	16.954	16.621	
002436	兴森科技	1.00	6.06	4792908	28760432	-0.072	-0.030	-0.085	20.818	26.174	10.108	5.208	53.125	53.537	49.844	6.217	6.317	
002437	誉衡药业	1.65	6.77	4673228	31479344	-0.026	0.036	-0.124	24.491	30.359	12.753	1.449	52.174	72.054	71.424	6.921	6.933	
002438	江苏神通	0.81	7.49	2003176	14794106	-0.252	-0.137	-0.230	13.690	19.234	2.602	0.000	62.500	48.331	61.795	8.023	8.479	
002439	启明星辰	1.37	17.80	3667799	64690448	-0.210	0.030	-0.480	19.900	22.727	14.248	5.497	49.683	72.765	75.156	18.302	18.315	
002440	闰土股份	2.15	16.60	10495035	173128016	0.407	0.328	0.157	82.950	80.198	88.455	17.287	25.383	44.867	45.020	15.910	15.197	
002441	众业达	1.49	10.89	2742725	29709922	-0.087	0.035	-0.244	32.592	33.041	31.695	5.743	51.014	61.393	42.137	11.203	11.312	
002442	龙星化工					-0.028	-0.012	-0.032	82.967	85.388	78.125	3.814	29.237			12.671	12.713	
002443	金洲管道	0.91	8.84	6646700	58386004	-0.141	-0.076	-0.131	33.369	37.047	26.013	3.906	57.422	48.711	41.399	9.159	9.465	
002444	巨星科技	1.01	15.01	7316395	109339168	-0.012	0.091	-0.207	18.988	25.513	5.938	28.012	36.145	22.790	38.333	15.234	15.160	
002445	中南文化	1.40	12.32	4761125	58308484	-0.079	-0.091	0.024	62.930	51.482	85.826	7.080	35.103	87.330	79.890	12.234	12.625	
002446	盛路通信	1.02	11.85	1830518	21437318	0.023	0.108	-0.171	20.069	23.634	12.940	7.373	40.092	38.097	32.453	12.030	11.883	
002447	壹桥股份																	
002448	中原内配	1.72	10.08	6404032	63827244	0.037	0.100	-0.126	32.782	47.295	3.754	21.642	35.821	51.475	64.749	10.314	10.191	
002449	国星光电	0.65	15.54	7484355	115702272	-0.056	0.119	-0.349	22.695	26.506	15.074	6.198	32.645	38.290	39.491	15.896	15.813	
002450	康得新	0.74	21.67	30580292	659599360	0.124	0.259	-0.269	45.725	32.744	71.687	9.348	25.496	86.857	70.261	21.575	20.976	
002451	摩恩电气	1.23	21.40	2157477	46268660	0.393	0.413	-0.040	55.698	57.170	52.755	25.594	21.938	25.606	30.989	21.058	20.271	
002452	长高集团	0.94	6.41	3100790	19683758	-0.074	-0.006	-0.136	21.324	29.362	5.247	5.556	57.143	72.972	72.636	6.669	6.807	
002453	天马精化	0.13	7.92	3048593	23979660	0.054	0.094	-0.081	46.679	51.177	37.682	12.069	34.052	54.049	71.017	8.086	7.966	
002454	松芝股份	0.76	12.00	1811064	21635718	-0.127	-0.039	-0.177	20.738	29.200	3.814	4.520	58.757	68.619	50.833	12.281	12.478	
002455	百川股份	6.60	11.46	13506341	151545456	0.122	0.005	0.234	69.796	69.800	69.790	30.073	34.719	43.953	61.900	10.800	10.920	
002456	欧菲光	9.95	19.34	81025384	1513577600	0.424	0.446	-0.044	57.545	48.416	75.801	33.390	16.695	52.292	48.820	17.991	16.975	
002457	青龙管业	-6.00	12.69	51749708	658132544	-0.999	-0.393	-1.212	11.429	20.761	-7.234	6.496	64.963	61.438	47.233	16.090	18.005	
002458	益生股份	0.81	26.20	9533280	247586752	1.148	0.921	0.453	83.360	78.556	92.966	23.796	23.418	16.540	42.728	24.255	22.161	
002459	天业通联	-0.50	13.85	4067505	56257552	-0.672	-0.498	-0.348	17.169	20.821	9.865	0.746	60.448	63.018	41.321	14.823	15.973	
002460	赣锋锂业	3.26	54.72	32375284	1740411008	2.692	2.253	0.879	83.012	81.905	85.225	31.792	4.263	69.541	66.144	50.815	45.819	
002461	珠江啤酒	1.58	10.95	2968810	32195600	-0.098	0.048	-0.292	24.150	26.377	19.696	4.204	48.348	78.834	82.931	11.431	11.488	
002462	嘉事堂	-0.33	36.64	1281474	47200660	-0.361	-0.188	-0.346	29.176	30.070	27.389	11.748	29.371	48.113	46.111	37.462	38.196	
002463	沪电股份	0.93	4.36	10924402	47236272	-0.026	0.006	-0.064	26.645	30.250	19.436	5.479	46.575	50.582	36.641	4.449	4.474	
002464	金利科技																	
002465	海格通信	1.46	11.13	10812684	119432272	0.092	0.109	-0.033	38.652	47.349	21.258	9.091	39.037	45.544	58.297	11.116	10.936	
002466	天齐锂业	3.06	63.75	28622668	1803746304	3.544	3.195	0.698	81.192	80.910	81.755	30.895	6.480	64.563	48.293	59.941	52.795	
002467	二六三	0.83	7.29	4330879	31396506	-0.173	-0.083	-0.181	19.308	24.936	8.053	2.976	58.929	89.537	61.863	7.623	7.924	
002468	申通快递	0.87	25.52	3222230	81867064	-0.047	-0.089	0.085	67.373	46.853	108.413	26.351	13.964	41.007	30.011	24.971	25.129	
002469	三维工程	1.09	7.41	2228549	16349244	-0.025	0.047	-0.143	18.702	22.675	10.756	3.947	51.316	46.466	64.381	7.627	7.672	
002470	金正大	1.44	7.76	25236914	195844672	0.115	0.094	0.042	78.381	71.185	92.772	35.971	11.511	38.488	28.480	7.494	7.262	
002471	中超控股	1.73	4.71	8688078	40743196	-0.035	-0.005	-0.061	22.475	28.766	9.895	23.846	37.692	35.803	46.096	4.824	4.915	
002472	双环传动	1.64	9.90	2696579	26485622	-0.126	0.007	-0.264	14.148	11.697	19.050	11.111	43.478	71.431	58.142	10.254	10.354	
002473	*ST圣莱																	
002474	榕基软件	0.11	9.52	5976419	56510592	-0.255	-0.098	-0.315	22.483	28.717	10.015	1.792	68.100	83.572	67.363	10.255	10.652	
002475	立讯精密	6.13	20.76	27643292	560195264	0.295	0.211	0.168	78.109	72.467	89.393	29.577	16.745	20.474	25.500	19.686	19.059	
002476	宝莫股份	1.42	7.12	5170500	36663556	-0.115	0.011	-0.251	17.865	22.651	8.293	3.774	55.189	78.965	53.650	7.458	7.511	
002477	雏鹰农牧	0.94	4.29	25718450	111223352	-0.055	-0.046	-0.017	45.016	50.144	34.761	16.495	40.206	38.323	36.018	4.375	4.536	
002478	常宝股份	1.97	6.21	16180586	99847984	0.079	0.018	0.122	71.093	64.906	83.467	29.167	9.583	72.608	70.057	5.923	5.835	
002479	富春环保	0.81	11.14	7727875	85602048	-0.125	-0.016	-0.217	32.567	42.125	13.451	3.678	34.253	55.724	76.509	11.603	11.871	
002480	新筑股份	0.40	7.53	5972052	44160252	-0.142	-0.084	-0.115	24.121	25.690	20.981	7.821	45.810	45.354	45.404	7.795	8.075	
002481	双塔食品	1.89	6.46	7489184	47661908	-0.082	-0.053	-0.058	28.867	31.514	23.573	9.734	47.788	52.284	47.060	6.552	6.705	
002482	广田集团	1.21	8.37	4007360	33436606	-0.055	0.072	-0.255	27.624	28.272	26.330	5.172	52.155	84.992	65.493	8.703	8.641	
002483	润邦股份	0.98	6.21	2341091	14442271	-0.109	-0.058	-0.101	25.019	33.521	8.016	2.128	53.901	80.226	64.136	6.423	6.620	
002484	江海股份	1.90	9.63	2275319	21677092	0.073	0.155	-0.164	38.353	48.087	18.884	12.721	44.170	50.674	71.134	9.843	9.643	
002485	希努尔	-0.07	26.68	2553900	68165888	0.685	0.843	-0.316	72.730	65.547	87.095	23.871	34.581	30.695	32.201	26.248	24.386	
002486	嘉麟杰																	
002487	大金重工	1.62	5.65	4172621	23234238	-0.164	-0.092	-0.143	16.352	22.378	4.301	6.081	59.459	54.693	59.469	5.976	6.320	
002488	金固股份	1.07	10.37	2682413	27614906	-0.300	-0.133	-0.332	11.852	15.372	4.812	1.245	63.485	67.235	51.565	11.057	11.562	
002489	浙江永强	0.16	6.19	7721046	47496280	-0.069	-0.043	-0.052	28.435	26.232	32.841	0.000	45.783	80.090	45.465	6.280	6.404	
002490	*ST墨龙	4.91	4.70	9779263	44835048	0.021	0.012	0.018	51.886	50.391	54.876	26.154	30.769	21.923	50.482	4.596	4.620	
002491	通鼎互联	1.11	12.74	3695048	46802392	0.006	0.127	-0.242	20.967	33.306	-3.712	0.000	45.076	63.932	72.305	13.162	13.081	
002492	恒基达鑫	1.11	8.23	10456206	84328080	-0.214	-0.035	-0.359	28.437	30.863	23.586	18.697	41.360	34.827	61.241	8.899	8.991	
002493	荣盛石化	1.44	10.59	19778296	207618272	0.262	0.230	0.065	73.413	68.568	83.102	30.345	25.172	40.579	60.305	10.137	9.585	
002494	华斯股份	0.41	12.30	10234970	126088608	-0.990	-0.766	-0.449	12.302	14.370	8.165	3.097	59.513	82.370	64.055	13.658	15.581	
002495	佳隆股份	1.42	4.29	3340615	14263799	-0.066	-0.030	-0.071	26.747	30.661	18.919	7.595	59.494	82.379	74.298	4.419	4.543	
002496	辉丰股份	3.48	5.06	22209406	110905248	0.051	0.061	-0.019	54.094	54.209	53.864	27.174	38.044	23.726	40.918	4.978	4.872	
002497	雅化集团	2.46	12.10	84386960	1009353984	0.639	0.579	0.120	62.921	65.738	57.286	8.841	26.829	49.763	72.073	11.450	10.359	
002498	汉缆股份	0.84	3.60	5828047	20887060	-0.009	0.002	-0.021	31.609	32.483	29.861	16.279	39.535	52.904	53.934	3.632	3.660	
002499	科林环保					-0.753	-0.320	-0.865	16.462	18.929	11.530	0.929	63.066			24.394	25.538	
002500	山西证券	10.02	11.42	175320528	1937561344	0.377	0.287	0.180	74.386	71.592	79.973	28.538	24.764	45.633	57.464	10.463	9.833	
002501	利源精制	2.04	10.99	12280023	134257088	-0.048	0.018	-0.133	33.998	44.453	13.088	0.383	44.444	51.672	48.046	11.258	11.325	
002502	骅威文化					-0.250	-0.157	-0.185	11.763	18.226	-1.164	0.000	73.446	57.279	42.693	9.142	9.571	
002503	搜于特	-1.14	6.92	14789007	101751808	0.035	0.049	-0.029	45.521	62.396	11.770	8.889	23.111	50.634	44.372	7.140	7.106	
002504	*ST弘高																	
002505	大康农业																	
002506	协鑫集成	1.42	4.28	13134113	55963604	0.004	0.036	-0.063	36.179	34.499	39.541	11.225	43.878	78.958	70.835	4.328	4.293	
002507	涪陵榨菜	0.94	10.70	6322438	66916904	-0.122	-0.069	-0.108	28.221	23.478	37.709	0.000	29.944	100.000	73.829	10.851	11.051	
002508	老板电器	1.14	41.85	3517446	146312176	-0.238	-0.183	-0.110	46.203	50.233	38.144	23.001	21.156	22.333	31.494	42.160	42.415	
002509	天广中茂					0.093	0.049	0.088	72.668	65.604	86.797	34.468	27.234	26.325	35.130	8.984	8.845	
002510	天汽模	2.97	6.94	67294152	460064480	0.071	0.208	-0.274	25.584	33.085	10.582	7.468	43.831	50.177	51.626	7.294	7.009	
002511	中顺洁柔	0.45	13.27	3165246	41725540	0.273	0.289	-0.031	67.511	64.046	74.441	16.580	21.503	35.637	53.219	13.070	12.505	
002512	达华智能	0.12	16.28	2920748	47368812	0.226	0.295	-0.137	46.881	61.670	17.304	3.774	22.642	65.785	60.851	16.416	15.851	
002513	蓝丰生化	-0.09	11.60	4687061	53875636	-0.609	-0.251	-0.717	4.057	1.768	8.636	0.000	93.785			13.336	14.255	
002514	宝馨科技	0.63	8.04	2087462	16732300	-0.020	0.001	-0.041	64.058	63.879	64.417	4.145	43.523	49.044	32.418	8.123	8.155	
002515	金字火腿	1.74	9.37	3625202	33890148	0.084	0.202	-0.237	27.403	38.472	5.265	2.381	51.429	62.283	53.638	9.618	9.311	
002516	旷达科技	1.15	5.30	5223385	27440604	-0.028	0.003	-0.062	29.395	35.940	16.304	8.850	46.903	41.031	51.809	5.410	5.472	
002517	恺英网络	-1.52	32.30	3963389	126721152	-0.334	-0.044	-0.580	28.848	29.337	27.870	0.000	31.373	100.000	73.039	33.437	33.629	
002518	科士达	2.59	15.85	4404702	69657328	0.296	0.281	0.029	66.263	59.307	80.174	14.737	32.421	52.648	59.572	15.285	14.613	
002519	银河电子	-0.59	6.73	7466955	49598544	-0.318	-0.198	-0.241	11.064	15.569	2.055	0.000	72.917	92.955	52.064	7.393	7.986	
002520	日发精机	0.65	9.35	3198773	29654188	0.020	0.051	-0.062	39.633	49.203	20.493	9.960	31.873	31.638	39.688	9.513	9.606	
002521	齐峰新材	1.42	10.02	5573210	55116248	0.011	0.021	-0.019	37.783	49.801	13.747	19.355	32.796	39.310	62.773	10.083	10.132	
002522	浙江众成	0.14	14.45	2723478	39212904	-0.474	-0.366	-0.215	18.938	22.083	12.647	4.070	48.256	65.767	60.864	15.248	16.363	
002523	天桥起重	1.15	5.29	3080836	16147274	-0.035	-0.030	-0.010	35.535	45.045	16.516	23.478	30.435	48.448	49.459	5.346	5.436	
002524	光正集团	3.04	7.79	26057272	200861904	-0.114	0.051	-0.329	23.786	29.211	12.936	4.136	47.932	74.374	74.681	8.132	8.540	
002526	山东矿机	3.26	7.29	4929016	35210564	-0.075	-0.073	-0.004	45.025	35.321	64.434	29.648	30.653	40.337	41.002	7.211	7.428	
002527	新时达	1.10	10.10	1858943	18587264	-0.122	-0.058	-0.130	26.204	34.697	9.217	14.815	41.204	46.301	57.747	10.383	10.666	
002528	英飞拓	0.93	5.45	2798485	15197286	-0.086	-0.041	-0.089	21.457	23.894	16.582	5.691	52.846	43.519	57.238	5.643	5.820	
002529	海源机械	-0.38	15.75	3024266	47268328	-0.200	0.072	-0.544	16.546	22.169	5.299	0.000	48.655	96.633	80.647	16.835	16.925	
002530	金财互联	1.07	28.35	1710844	47591320	-0.178	0.059	-0.473	18.514	29.194	-2.845	0.000	28.926	71.150	72.932	29.532	30.528	
002531	天顺风能	0.63	6.36	3986613	25239780	-0.101	-0.068	-0.066	29.054	31.445	24.273	10.891	31.683	52.083	38.937	6.510	6.666	
002532	新界泵业	0.65	7.80	6693849	51667328	-0.091	0.004	-0.192	24.785	28.355	17.644	0.510	53.571	81.817	74.580	8.147	8.190	
002533	金杯电工	0.69	7.28	3425137	24822644	-0.051	0.008	-0.118	23.810	35.910	-0.389	3.947	47.368	57.995	58.107	7.531	7.633	
002534	杭锅股份	0.09	10.95	15622001	169243680	0.328	0.198	0.261	81.791	81.045	83.285	30.022	12.743	52.051	50.256	10.215	9.692	
002535	林州重机	1.81	5.07	5762285	28813052	-0.042	-0.001	-0.081	23.069	31.720	5.769	7.207	56.757	39.212	62.544	5.201	5.289	
002536	西泵股份	-0.74	13.46	7734331	104469304	0.349	0.337	0.025	43.257	60.468	8.835	13.395	29.561	43.998	58.482	13.500	12.961	
002537	海立美达	0.09	10.87	2898994	31209102	-0.244	-0.058	-0.372	18.961	30.470	-4.057	0.000	53.960	72.221	79.516	11.734	12.145	
002538	司尔特	2.66	9.25	7323156	67174448	0.028	0.006	0.045	53.671	57.815	45.383	32.298	22.360	26.526	38.334	9.085	9.072	
002539	云图控股	0.00	7.69	6496159	49610512	-0.168	-0.008	-0.321	16.036	25.265	-2.423	0.000	64.919	68.356	46.971	8.276	8.503	
002540	亚太科技	2.95	6.98	7634755	52708956	-0.018	0.015	-0.066	32.135	38.383	19.639	19.048	41.497	42.832	67.701	6.989	7.039	
002541	鸿路钢构	1.19	16.17	820315	13150426	-0.212	-0.063	-0.298	21.528	27.488	9.608	4.088	56.604	49.702	43.140	16.713	17.014	
002542	中化岩土	1.05	9.65	21728552	207866320	-0.827	-0.614	-0.425	11.665	12.237	10.520	0.000	50.985	100.000	89.008	10.691	12.197	
002543	万和电气	-1.51	20.94	3147000	66320888	-0.582	-0.119	-0.926	28.830	43.492	-0.493	5.044	56.368	67.076	42.465	23.542	24.008	
002544	杰赛科技	-0.05	19.31	4577341	87963824	-0.833	-0.451	-0.763	11.715	13.003	9.138	0.000	72.066	42.419	52.241	21.074	22.402	
002545	东方铁塔	0.83	12.17	2459800	29651178	0.138	0.209	-0.143	44.346	47.297	38.444	10.989	17.582	37.517	48.483	12.253	11.727	
002546	新联电子	1.44	5.65	3353346	18792748	-0.059	-0.006	-0.105	28.668	34.675	16.653	6.400	48.000	76.915	70.648	5.802	5.890	
002547	春兴精工																	
002548	金新农	0.56	10.75	1280847	13655549	-0.316	-0.178	-0.275	18.739	23.274	9.669	0.380	57.415	97.561	82.368	11.439	11.941	
002549	凯美特气	0.14	7.10	2006796	14137390	-0.118	-0.079	-0.078	32.304	33.571	29.768	1.987	47.682	44.376	36.900	7.307	7.504	
002550	千红制药	1.08	5.63	4940405	27626706	-0.082	-0.045	-0.075	20.824	25.372	11.728	0.000	54.546	66.770	71.291	5.804	5.959	
002551	尚荣医疗	-0.22	9.26	5886676	54230300	-0.314	-0.147	-0.334	15.165	19.138	7.220	0.000	66.946	80.359	61.772	10.033	10.477	
002552	宝鼎科技	0.28	10.64	2190651	23227408	-0.524	-0.360	-0.329	16.260	16.443	15.893	1.572	61.635	93.194	64.599	11.377	12.315	
002553	南方轴承	0.19	10.79	2008000	21547534	-0.054	0.074	-0.255	25.161	28.980	17.524	3.729	48.475	51.976	45.816	11.194	11.287	
002554	惠博普	1.31	5.43	7980678	42919444	-0.181	-0.131	-0.099	23.146	27.315	14.809	5.556	56.349	82.216	52.112	5.671	5.998	
002555	三七互娱	3.39	22.86	8436608	189722816	-0.552	-0.302	-0.501	36.996	30.880	49.229	11.603	36.244	53.300	60.662	23.396	23.939	
002556	辉隆股份	1.77	6.91	7808326	54004220	-0.045	0.002	-0.094	37.546	48.478	15.683	11.765	46.524	30.641	44.986	7.113	7.236	
002557	洽洽食品	1.50	13.50	1175548	15754209	-0.145	-0.028	-0.234	18.447	19.026	17.289	12.565	43.455	89.532	82.323	13.758	13.897	
002558	巨人网络	-0.02	43.20	3016842	129171120	-0.534	-0.353	-0.363	34.134	41.086	20.228	0.000	33.387	91.290	67.512	44.715	46.585	
002559	亚威股份	3.06	11.12	4896924	54128816	0.057	0.077	-0.039	51.891	60.806	34.063	9.894	33.569	27.714	54.807	11.093	11.002	
002560	通达股份	0.00	7.88	4750166	37242228	-0.148	0.011	-0.317	17.680	31.760	-10.480	0.000	51.254	61.619	48.476	8.549	8.781	
002561	徐家汇	0.55	12.89	4378477	56045384	-0.055	0.026	-0.161	23.622	34.121	2.625	5.215	39.264	44.196	50.418	13.218	13.353	
002562	兄弟科技	2.18	12.67	5149963	64470192	-0.072	0.082	-0.308	26.287	30.327	18.208	5.930	50.135	54.113	58.733	13.113	13.170	
