历史行情.指标排序沪深Ａ股 日期:2017-07-19,三 指标:MACD(12,26,9)   DMA(10,50,10)   BOLL(20)   BIAS(6,12,24)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  DIF	  DIFMA	  BOLL	  UB	  LB	  BIAS1	  BIAS2	  BIAS3	
300180	华峰超纤	-0.32	24.82	1974650	48547280	-0.243	-0.064	-0.358	-0.136		26.125	27.223	25.026	-3.455	-4.348	-5.382	
300181	佐力药业	0.15	6.54	4118739	26752320	-0.080	-0.022	-0.116	-0.022		6.931	7.309	6.553	-3.445	-5.605	-5.871	
300182	捷成股份	0.11	9.18	7321270	66947312	-0.084	-0.073	-0.021	-0.256		9.365	9.608	9.121	-1.696	-1.423	-2.340	
300183	东软载波	3.07	18.78	2720744	50755408	-0.561	-0.363	-0.396	-1.169		20.295	21.928	18.663	-3.470	-6.092	-8.166	
300184	力源信息	1.85	12.69	5122864	63909332	0.172	0.252	-0.162	0.859		12.745	13.867	11.622	-0.678	-2.852	0.329	
300185	通裕重工	0.78	2.57	23340700	59740764	-0.018	-0.015	-0.005	-0.039		2.597	2.660	2.534	-0.772	-1.344	-1.265	
300187	永清环保	-0.68	10.21	2659935	27068710	-0.246	-0.106	-0.280	-0.293		11.203	12.102	10.303	-4.041	-7.455	-9.184	
300188	美亚柏科	0.06	15.58	3603950	55701684	-0.341	-0.106	-0.470	-0.361		17.066	18.546	15.587	-4.064	-8.074	-8.909	
300189	神农基因	1.60	3.17	9987377	31327414	-0.087	-0.085	-0.004	-0.243		3.275	3.435	3.115	-1.297	-3.305	-3.440	
300190	维尔利	-0.51	13.67	2569653	35021216	-0.271	-0.142	-0.258	-0.405		14.570	15.440	13.700	-2.322	-5.201	-6.631	
300191	潜能恒信	1.15	22.81	2607499	58932912	-0.770	-0.395	-0.751	-1.225		25.177	27.684	22.669	-3.931	-7.947	-10.688	
300192	科斯伍德																
300193	佳士科技	1.01	7.98	2679813	21265926	-0.103	-0.059	-0.089	-0.178		8.252	8.646	7.857	-0.540	-2.831	-3.375	
300194	福安药业	1.05	6.72	5010246	33424690	-0.108	-0.086	-0.043	-0.146		6.931	7.193	6.670	-1.055	-2.797	-3.419	
300195	长荣股份	2.23	14.21	2657664	37338664	-0.034	0.012	-0.093	0.079		14.312	14.698	13.926	0.223	-1.033	-0.832	
300196	长海股份	1.22	25.75	1410044	36093588	-1.530	-1.013	-1.033	-3.001		29.889	33.958	25.819	-7.213	-12.675	-15.022	
300197	铁汉生态	3.50	12.72	16932644	212851872	-0.113	0.048	-0.323	0.232		13.390	14.473	12.307	-1.459	-5.010	-4.921	
300198	纳川股份																
300199	翰宇药业	0.60	15.09	4948647	74136408	-0.039	0.011	-0.101	0.100		15.205	15.783	14.626	0.433	-0.811	-0.854	
300200	高盟新材	-0.17	12.10	1069600	12829508	-0.385	-0.125	-0.520	-0.394		13.757	15.350	12.163	-5.788	-10.641	-12.340	
300201	海伦哲																
300202	聚龙股份	0.37	16.12	3247051	52091444	-0.160	-0.094	-0.132	-0.265		16.630	17.167	16.093	-1.976	-2.588	-3.637	
300203	聚光科技	-0.34	26.59	3121411	83039680	-0.243	0.017	-0.519	0.230		28.181	29.974	26.388	-3.514	-5.765	-5.522	
300204	舒泰神	0.88	14.85	1616367	23680356	-0.140	-0.028	-0.224	-0.057		15.495	16.196	14.793	-1.742	-3.717	-4.181	
300205	天喻信息	0.10	9.95	4645373	45858768	-0.072	0.045	-0.234	0.233		10.636	11.667	9.605	-4.830	-7.885	-6.268	
300206	理邦仪器	1.09	8.37	3428916	28649450	-0.074	-0.008	-0.131	-0.064		8.781	9.320	8.241	-3.775	-5.147	-4.760	
300207	欣旺达	0.27	11.19	8410446	93574896	-0.139	-0.027	-0.223	-0.138		11.836	12.561	11.111	-2.143	-5.029	-5.629	
300208	恒顺众昇	3.48	14.86	4435587	65586060	-0.071	0.087	-0.316	0.212		15.496	16.556	14.436	-1.730	-4.407	-3.658	
300209	天泽信息																
300210	森远股份	2.51	7.76	3202021	24680758	-0.472	-0.210	-0.523	-0.604		9.358	11.124	7.592	-6.015	-13.004	-18.391	
300211	亿通科技	-0.25	7.90	1568710	12333902	-0.235	-0.097	-0.276	-0.305		8.813	9.669	7.957	-4.838	-9.117	-10.969	
300212	易华录	-1.04	22.92	6887818	156842960	-0.520	-0.191	-0.658	-0.502		25.535	28.164	22.906	-7.462	-11.223	-10.443	
300213	佳讯飞鸿	-0.27	7.46	3970290	29432214	-0.373	-0.215	-0.315	-0.651		8.668	9.752	7.584	-6.692	-11.994	-14.962	
300214	日科化学	1.10	6.44	2629470	16804400	-0.073	-0.028	-0.090	-0.055		6.718	7.042	6.393	-2.400	-4.202	-4.534	
300215	电科院	1.47	11.75	41387600	480770368	0.201	0.048	0.305	0.288		10.513	11.477	9.549	6.802	10.415	11.300	
300216	千山药机	-2.17	21.18	3380575	71424880	-0.675	-0.324	-0.703	-1.289		24.056	26.353	21.760	-7.759	-10.943	-12.371	
300217	东方电热	0.87	3.48	11049832	37990608	-0.063	-0.037	-0.051	-0.101		3.616	3.811	3.421	-0.477	-2.748	-4.788	
300218	安利股份	0.49	10.30	1312566	13381839	-0.287	-0.132	-0.308	-0.406		11.284	12.328	10.240	-2.983	-7.374	-9.387	
300219	鸿利智汇	0.58	12.12	4663600	56018860	-0.058	0.134	-0.384	0.387		12.972	14.043	11.902	-3.001	-6.554	-6.255	
300220	金运激光	0.24	16.53	1306639	21363596	-0.526	-0.271	-0.511	-0.793		18.349	20.112	16.586	-5.009	-9.151	-10.669	
300221	银禧科技	0.25	11.85	2902589	34279888	-0.276	-0.036	-0.482	-0.146		13.255	14.630	11.881	-4.768	-9.195	-11.014	
300222	科大智能	2.28	21.07	9379244	193823776	-0.061	0.146	-0.416	0.200		22.021	23.907	20.134	-1.756	-4.732	-3.171	
300223	北京君正	0.46	22.02	2132802	46562072	-0.417	-0.012	-0.811	-0.278		24.453	27.066	21.840	-5.857	-9.414	-9.977	
300224	正海磁材	1.85	10.48	29821502	311547936	0.379	0.373	0.012	1.309		9.976	12.050	7.902	-1.473	-1.210	6.459	
300225	金力泰	0.15	13.38	7190947	93966896	-0.162	0.015	-0.352	-0.030		14.242	15.334	13.150	-1.630	-4.360	-6.395	
300226	上海钢联	0.90	34.58	2469020	85489464	-1.060	-0.610	-0.900	-1.805		37.353	41.462	33.244	-2.155	-4.157	-9.315	
300227	光韵达	0.00	20.08	1898492	37639344	-0.249	-0.015	-0.467	-0.185		21.434	22.674	20.194	-3.003	-5.473	-6.744	
300228	富瑞特装	1.56	10.43	7601524	78789000	-0.125	0.009	-0.268	0.004		11.125	12.191	10.058	-2.977	-6.527	-5.856	
300229	拓尔思	0.19	10.83	3263180	35001464	-0.358	-0.180	-0.356	-0.587		12.073	13.277	10.870	-4.497	-8.787	-10.864	
300230	永利股份	0.51	15.65	3334146	51614012	-0.144	0.032	-0.352	0.119		16.558	17.751	15.365	-1.199	-3.998	-5.383	
300231	银信科技	0.63	11.22	4414928	49760472	-0.463	-0.232	-0.464	-0.707		12.783	14.338	11.229	-5.303	-10.330	-13.088	
300232	洲明科技	-0.27	14.86	3561135	52736576	0.019	0.197	-0.355	0.498		15.604	16.566	14.642	-1.871	-4.580	-4.150	
300233	金城医药	-1.74	20.30	2745201	55333860	-0.212	-0.216	0.007	-0.663		20.854	21.423	20.285	-2.137	-2.294	-3.391	
300234	开尔新材					-0.253	-0.335	0.165			12.146	13.017	11.275	7.359	7.246		
300235	方直科技	-0.99	15.96	1879063	29965958	-0.509	-0.563	0.110			16.435	17.094	15.776	-0.550	-2.390	-3.453	
300236	上海新阳	-0.72	24.84	2580326	63597636	-0.785	-0.356	-0.858	-1.236		27.989	30.748	25.230	-6.681	-10.808	-11.843	
300237	美晨科技	-0.99	14.06	4694123	66653836	-0.420	-0.079	-0.683	-0.298		16.479	18.433	14.525	-8.284	-12.662	-14.801	
300238	冠昊生物	-0.04	22.80	2772581	63135992	-0.514	-0.249	-0.530	-0.825		24.654	26.449	22.860	-3.852	-6.154	-8.119	
300239	东宝生物	1.01	6.00	2564002	15244653	-0.133	-0.064	-0.139	-0.173		6.449	6.923	5.974	-3.174	-6.262	-7.461	
300240	飞力达	0.56	8.90	2544404	22500660	-0.070	-0.009	-0.122	0.014		9.291	9.761	8.821	-2.626	-4.524	-4.241	
300241	瑞丰光电	0.58	12.23	1846815	22450580	0.101	0.189	-0.176	0.522		12.474	13.259	11.688	-1.622	-2.962	-1.328	
300242	明家联合	0.26	7.76	4052201	31268924	-0.352	-0.151	-0.403	-0.463		9.035	10.371	7.699	-5.038	-11.264	-15.245	
300243	瑞丰高材	3.24	9.88	1809970	17560684	-0.324	-0.180	-0.288	-0.560		10.726	11.823	9.629	-1.479	-6.173	-8.603	
300244	迪安诊断	-0.37	26.92	3306394	88290016	-0.777	-0.340	-0.875	-1.331		29.922	33.325	26.519	-4.103	-6.612	-10.614	
300245	天玑科技	-0.48	12.41	2314208	28420246	-0.396	-0.212	-0.366	-0.738		13.756	15.000	12.512	-4.697	-8.289	-10.612	
300246	宝莱特	0.00	23.95	2176637	51926792	-0.638	-0.278	-0.719	-0.855		26.500	28.729	24.270	-5.869	-8.742	-10.364	
300247	乐金健康	0.50	6.02	4173297	24950536	-0.165	-0.090	-0.151	-0.259		6.552	7.090	6.014	-3.603	-7.182	-8.597	
300248	新开普	-0.71	15.32	6412093	97221528	0.073	0.433	-0.721	1.371		16.834	19.851	13.818	-5.461	-12.357	-8.059	
300249	依米康	-1.06	12.10	1490982	18118202	-0.097	0.086	-0.366	0.300		13.066	14.147	11.985	-3.547	-7.297	-7.262	
300250	初灵信息	2.09	14.66	1804188	26058020	-0.668	-0.290	-0.758	-0.910		16.986	19.569	14.403	-4.454	-10.927	-14.334	
300251	光线传媒	1.27	8.00	9405126	74619504	-0.074	-0.044	-0.060	-0.141		8.156	8.404	7.909	-0.249	-1.397	-2.409	
300252	金信诺																
300253	卫宁健康	0.15	6.72	12294429	82381840	-0.262	-0.135	-0.254	-0.390		7.654	8.515	6.793	-5.640	-10.280	-12.982	
300254	仟源医药	0.08	12.59	1580520	19783846	-0.369	-0.205	-0.328	-0.546		13.946	15.190	12.703	-5.763	-9.108	-9.986	
300255	常山药业	0.89	7.91	13458184	104979432	-0.368	-0.277	-0.183	-0.729		8.672	9.519	7.825	-3.576	-6.446	-10.697	
300256	星星科技	0.65	9.29	6842558	62851604	-0.238	-0.088	-0.301	-0.312		10.234	11.180	9.289	-4.342	-8.345	-9.649	
300257	开山股份	2.84	19.90	3631900	71820760	0.104	0.255	-0.302	0.825		20.196	21.473	18.919	-0.400	-2.351	-0.833	
300258	精锻科技	2.28	16.17	2776394	44159816	0.125	0.267	-0.282	0.816		16.589	17.444	15.733	-1.473	-3.328	-2.015	
300259	新天科技	1.09	10.23	2257562	22822606	-0.160	-0.073	-0.175	-0.314		10.796	11.487	10.105	-1.886	-4.318	-6.082	
300260	新莱应材	-0.84	11.80	1394360	16326156	-0.363	-0.229	-0.269	-0.684		12.955	13.953	11.956	-4.788	-7.390	-9.800	
300261	雅本化学	0.32	9.42	6780711	63131516	0.112	0.117	-0.010	0.342		9.321	9.729	8.912	-0.458	0.009	1.436	
300262	巴安水务	-1.00	8.89	5917708	52280328	-0.320	-0.195	-0.250	-0.494		9.981	10.865	9.097	-6.927	-9.838	-11.820	
300263	隆华节能	-0.61	6.51	15949494	104245744	-0.209	-0.039	-0.339	-0.086		7.511	8.726	6.296	-4.312	-8.653	-14.088	
300264	佳创视讯	0.79	7.66	2695072	20530274	-0.032	0.111	-0.285	0.321		8.299	9.325	7.272	-4.628	-9.089	-7.245	
300265	通光线缆	0.68	10.30	1838213	18795446	-0.419	-0.208	-0.422			11.781	13.314	10.248	-6.250	-11.695	-12.715	
300266	兴源环境	0.32	27.94	830741	23130726	0.425	0.737	-0.623			28.962	31.123	26.801	-0.922	-2.225	-1.465	
300267	尔康制药					-0.123	-0.026	-0.192									
300268	佳沃股份					0.000	0.000	0.000									
300269	联建光电	1.18	17.20	3670840	61965612	-0.634	-0.375	-0.519	-1.180		19.380	21.226	17.534	-6.011	-9.131	-11.990	
300270	中威电子	0.00	10.35	2023887	20701370	-0.308	-0.123	-0.371	-0.373		11.542	12.731	10.354	-4.550	-9.104	-10.942	
300271	华宇软件	0.85	14.23	3314294	46754332	-0.507	-0.273	-0.466			15.761	17.649	13.873	-2.612	-7.737	-9.991	
300272	开能环保	0.11	8.75	1973621	17127538	-0.244	-0.073	-0.342	-0.246		9.818	10.956	8.680	-3.987	-8.072	-11.190	
300273	和佳股份	-0.10	10.28	5956613	60768032	-0.555	-0.352	-0.405	-1.028		11.785	13.293	10.278	-5.529	-10.336	-14.339	
300274	阳光电源	4.74	10.82	12170274	128840048	0.052	0.147	-0.188	0.468		10.842	11.456	10.227	1.628	-0.138	0.069	
300275	梅安森	1.15	16.67	5989458	98993896	-2.118	-2.111	-0.014	-6.310		19.153	22.634	15.671	-4.652	-8.108	-17.368	
300276	三丰智能	1.31	13.93	3456021	47492972	-0.344	-0.055	-0.579			15.607	17.526	13.688	-4.709	-9.609	-10.156	
300277	海联讯	0.92	7.67	834198	6310645	-0.202	-0.089	-0.225	-0.264		8.358	9.147	7.568	-2.952	-6.889	-8.636	
300278	华昌达																
300279	和晶科技	0.60	11.71	3523435	40796128	-0.465	-0.271	-0.389	-0.800		12.998	14.356	11.640	-4.121	-8.139	-11.600	
300280	南通锻压	-0.38	31.25	333056	10415818	0.406	0.387	0.038	1.379		30.807	32.712	28.902	-0.757	-0.857	2.008	
300281	金明精机	1.01	14.01	798436	11126096	-0.574	-0.383	-0.382	-1.084		15.490	17.082	13.899	-3.090	-7.234	-10.743	
300282	汇冠股份	1.21	19.22	1302906	24813540	-0.319	-0.083	-0.473	-0.140		20.551	22.101	19.001	-1.780	-5.460	-6.608	
300283	温州宏丰	-2.80	7.29	9988777	70313376	0.008	-0.016	0.047			7.262	7.476	7.049	-0.387	0.471	0.292	
300284	苏交科	1.20	18.54	3638358	66405012	-0.035	0.153	-0.376	0.506		19.414	20.806	18.023	-2.515	-5.267	-4.062	
300285	国瓷材料	-1.35	18.28	3915324	71069624	-0.130	0.093	-0.447	0.287		19.552	20.811	18.292	-3.238	-6.152	-6.358	
300286	安科瑞	0.90	19.05	652665	12256754	-0.335	-0.130	-0.410	-0.310		20.332	21.717	18.947	-2.641	-5.984	-6.604	
300287	飞利信	-0.12	8.02	10668134	85279960	-0.292	-0.171	-0.242	-0.490		8.908	9.794	8.021	-3.856	-7.754	-10.864	
300288	朗玛信息	0.28	25.31	6348755	158265776	-0.464	-0.207	-0.514	-0.816		26.889	28.761	25.016	-2.278	-4.433	-6.294	
300289	利德曼	-0.06	16.38	1427950	23468822	0.114	0.191	-0.154	0.572		16.606	17.253	15.959	-0.536	-0.188	-1.518	
300290	荣科科技					-0.164	-0.099	-0.130			10.786	11.451	10.121	-1.853	-3.297	-5.419	
300291	华录百纳																
300292	吴通控股	0.00	5.49	7894020	43082472	-0.244	-0.112	-0.265	-0.378		6.393	7.258	5.528	-6.020	-11.344	-14.752	
300293	蓝英装备	-0.33	12.17	3079625	37023732	-0.512	-0.293	-0.438	-0.924		13.955	15.511	12.400	-6.838	-10.690	-13.604	
300294	博雅生物	-0.92	36.80	1508106	55339352	-0.894	-0.433	-0.922	-1.470		40.056	43.524	36.589	-3.302	-5.838	-8.658	
300295	三六五网	0.48	16.68	2132662	35289084	-0.534	-0.329	-0.411	-0.937		18.203	19.779	16.627	-3.556	-7.209	-9.126	
300296	利亚德	1.80	17.50	12435477	214037264	-0.405	-0.243	-0.324	-0.775		18.533	19.913	17.153	-0.934	-4.096	-6.038	
300297	蓝盾股份	0.86	10.59	6735790	70434072	-0.089	-0.031	-0.116	-0.122		10.911	11.392	10.430	-0.889	-2.643	-3.133	
300298	三诺生物	3.43	17.17	6639940	112214928	0.136	-0.001	0.273						5.879			
300299	富春股份	-1.41	11.92	8734055	103956088	-0.539	-0.409	-0.259	-1.047		13.115	14.807	11.422	-4.678	-7.382	-11.859	
300300	汉鼎宇佑	-0.11	17.80	1664880	29381184	0.117	0.229	-0.224	0.718		18.247	18.840	17.654	-1.494	-2.506	-2.137	
300301	长方集团	0.30	6.67	3407900	22598696	0.089	0.090	-0.001			6.548	7.152	5.944	-1.014	-1.185		
300302	同有科技	-2.49	13.73	9604891	132381872	-0.717	-0.249	-0.937			17.317	20.028	14.607	-13.756	-19.326	-21.423	
300303	聚飞光电	0.74	4.07	6441147	25998174	-0.086	-0.055	-0.061	-0.180		4.294	4.544	4.044	-1.770	-4.235	-5.896	
300304	云意电气	0.39	7.68	14895900	113349312	-0.331	-0.207	-0.249	-0.538		8.623	9.609	7.636	-3.960	-9.130	-11.885	
300305	裕兴股份	0.74	8.20	1611190	13126524	-0.150	-0.052	-0.196	-0.140		8.799	9.421	8.176	-2.997	-6.080	-7.126	
300306	远方光电	1.37	16.99	3615021	60396324	0.067	0.288	-0.442	0.912		17.977	20.243	15.711	-5.225	-8.426	-5.013	
300307	慈星股份	0.42	9.61	5492639	52538916	-0.110	-0.012	-0.196	-0.110		10.169	10.800	9.538	-2.437	-5.429	-5.518	
300308	中际装备	0.90	40.29	1632379	65694676	0.954	1.373	-0.838	3.790		41.061	43.038	39.083	-1.592	-2.558	-1.067	
300309	吉艾科技	3.80	21.03	3820363	79128472	0.263	0.175	0.176			20.226	22.097	18.355	1.366	1.541	6.461	
300310	宜通世纪	0.18	11.08	7682644	84531384	-0.344	-0.110	-0.467			12.497	14.127	10.867	-4.207	-9.961	-11.307	
300311	任子行	3.69	15.18	25466008	385397120	-0.148	-0.061	-0.174	-0.253		15.162	16.214	14.110	3.594	0.847	-0.184	
300312	邦讯技术	0.00	10.40	5494558	56524288	-0.256	-0.012	-0.489			11.797	13.376	10.219	-5.138	-11.111	-11.206	
300313	天山生物					-0.372	-0.185	-0.373						-2.819			
300314	戴维医疗	0.21	14.25	1706749	24100748	-0.371	-0.187	-0.369	-0.588		15.526	16.767	14.285	-3.619	-6.863	-8.771	
300315	掌趣科技	0.42	7.14	43417000	306907488	-0.456	-0.357	-0.199			8.094	9.149	7.039	-5.116	-8.938		
300316	晶盛机电	3.32	12.76	6194019	77236512	0.092	0.208	-0.233	0.637		13.083	14.255	11.911	-2.334	-4.705	-1.783	
300317	珈伟股份	0.28	14.34	6964694	99179392	0.066	0.248	-0.364	0.896		15.039	16.607	13.471	-3.195	-6.727	-4.080	
300318	博晖创新	0.63	6.39	2641999	16785334	-0.148	-0.074	-0.147	-0.255		6.912	7.401	6.424	-3.328	-6.190	-8.096	
300319	麦捷科技	0.13	7.67	5343861	40743148	-0.512	-0.388	-0.249	-1.120		8.773	9.925	7.620	-4.780	-10.231	-14.849	
300320	海达股份	3.04	17.95	2626097	46663020	0.669	0.566	0.207						2.172	3.998		
300321	同大股份	0.45	20.15	762210	15248674	-0.548	-0.265	-0.565	-0.849		22.102	24.008	20.196	-4.366	-8.267	-9.498	
300322	硕贝德																
300323	华灿光电	-1.02	13.61	11323539	153908976	0.182	0.267	-0.171	0.752		13.887	15.063	12.712	-2.309	-4.200	-0.578	
300324	旋极信息	0.59	15.47	4343660	66424640	-0.878	-0.745	-0.266	-2.308		16.904	19.816	13.992	0.531	-2.372	-10.513	
300325	德威新材	-0.91	5.45	2600208	14185930	-0.041	0.004	-0.091			5.702	5.997	5.408	-1.536	-3.922	-4.281	
300326	凯利泰	0.59	8.48	4073576	34160816	-0.087	0.017	-0.208	0.093		9.005	9.620	8.389	-2.752	-5.401	-5.965	
300327	中颖电子	0.40	27.58	3316531	90394032	-1.328	-0.914	-0.827	-3.106		30.955	34.496	27.415	-4.214	-9.581	-11.273	
300328	宜安科技	1.76	10.38	5186387	53288260	-0.030	0.145	-0.351	0.430		11.233	12.208	10.259	-3.307	-6.226	-7.128	
300329	海伦钢琴	1.78	10.30	3206657	32697160	-0.284	-0.120	-0.328	-0.364		11.248	12.361	10.134	-2.784	-6.731	-8.954	
300330	华虹计通	0.62	11.41	2066495	23339484	-0.380	-0.186	-0.388	-0.564		12.763	14.046	11.480	-5.507	-9.927	-11.247	
300331	苏大维格	0.14	20.83	3504089	72691040	-0.080	0.154	-0.468	0.522		22.128	23.817	20.438	-4.748	-6.627	-5.883	
300332	天壕环境	0.38	7.87	9155012	71756000	-0.692	-0.481	-0.421	-1.461		9.568	11.393	7.744	-6.235	-13.453	-19.440	
300333	兆日科技	0.55	10.88	7760512	83053280	-0.336	-0.145	-0.381	-0.509		12.181	13.415	10.947	-5.116	-9.270	-11.023	
300334	津膜科技	0.72	19.72	13564029	263762096	-1.777	-1.411	-0.733			23.435	27.585	19.285	-5.556	-11.576	-17.708	
300335	迪森股份	0.12	16.92	3633118	61080960	-0.350	-0.136	-0.427	-0.537		18.330	19.860	16.799	-3.157	-6.104	-7.939	
300336	新文化	0.22	13.87	2677248	37096148	-0.332	-0.139	-0.386	-0.436		14.995	16.292	13.697	-2.186	-5.486	-8.444	
300337	银邦股份	2.68	9.19	2745755	24965908	0.084	0.125	-0.083	0.399		9.217	9.907	8.528	-1.624	-1.930	0.492	
300338	开元股份	0.15	19.53	739358	14405927	-0.494	-0.312	-0.364	-1.014		21.068	22.624	19.511	-3.840	-7.129	-7.384	
300339	润和软件	0.55	11.05	3606716	39492100	-0.457	-0.296	-0.323	-0.894		12.300	13.546	11.054	-3.913	-8.413	-10.992	
300340	科恒股份					-1.088	-0.441	-1.293						-8.755	-12.019		
300341	麦迪电气	-0.11	9.39	9782050	91507176	0.035	-0.041	0.152	-0.048		8.971	9.434	8.508	1.514	3.958	3.805	
300342	天银机电	-0.37	13.55	3410193	45617000	-0.392	-0.175	-0.434	-0.578		15.115	16.531	13.698	-5.388	-9.228	-10.765	
300343	联创互联					-0.094	0.084	-0.356			19.201	20.064	18.338	-3.258	-4.843	-5.785	
300344	太空板业	2.44	10.93	25272436	273855584	-0.791	-0.527	-0.528	-2.112		12.876	15.115	10.637	-4.984	-11.408	-16.872	
300345	红宇新材	-0.14	7.12	6651302	47216576	-0.463	-0.267	-0.391			8.712	10.334	7.089	-7.632	-14.139	-18.228	
300346	南大光电	1.78	22.24	1320527	29199878	-0.312	-0.182	-0.261	-0.695		23.145	24.996	21.293	-2.420	-5.035	-4.117	
300347	泰格医药	1.91	25.12	2245270	55921028	0.252	0.346	-0.187	1.007		25.209	27.290	23.128	-1.766	-2.796	0.350	
300348	长亮科技	-0.54	18.48	2384156	43751168	-0.502	-0.231	-0.541			20.395	22.496	18.293	-4.100	-7.190	-9.364	
300349	金卡智能	0.33	27.65	1050681	28935526	-0.196	-0.122	-0.148	-0.322		28.115	29.177	27.054	-0.772	-2.213	-1.920	
300350	华鹏飞	3.31	12.19	28364878	339499392	0.330	0.146	0.369	0.483		10.565	11.772	9.358	8.307	13.089	15.458	
300351	永贵电器	0.31	16.36	2179120	35493024	-0.420	-0.205	-0.429	-0.684		18.014	19.527	16.500	-5.187	-8.356	-9.340	
300352	北信源	-0.20	5.00	12521121	62030188	-0.145	-0.061	-0.169	-0.225		5.551	6.145	4.958	-3.382	-7.820	-10.307	
300353	东土科技	0.00	11.64	3558379	40698656	-0.338	-0.181	-0.314	-0.498		12.715	13.859	11.570	-3.067	-6.979	-9.204	
300354	东华测试	0.07	13.35	1638879	21601444	-0.518	-0.273	-0.489	-0.830		15.115	16.753	13.476	-5.654	-10.378	-12.476	
300355	蒙草生态	0.38	10.68	42821352	452282592	0.262	0.326	-0.129	1.006		10.668	11.273	10.064	-0.389	-0.674	1.372	
300356	光一科技	1.14	9.72	9544164	90815344	0.129	0.103	0.052	0.314		9.400	10.451	8.349	-0.376	-0.816	3.865	
300357	我武生物	-0.11	37.96	965374	36665264	-0.432	-0.024	-0.816	-0.003		40.047	42.919	37.175	-1.560	-3.957	-5.358	
300358	楚天科技	0.91	13.31	1039991	13792935	-0.293	-0.171	-0.243	-0.473		14.195	15.113	13.277	-2.918	-5.748	-6.667	
300359	全通教育	-0.18	11.28	6097397	68284056	-0.478	-0.282	-0.391	-0.783		12.822	14.198	11.446	-6.078	-10.642	-12.994	
300360	炬华科技	0.92	13.22	1014910	13396715	-0.413	-0.211	-0.405	-0.656		14.715	16.077	13.354	-5.560	-9.292	-10.706	
300362	天翔环境	1.98	15.48	2912022	44691364	-0.375	-0.163	-0.426	-0.425		16.859	18.199	15.519	-4.366	-7.821	-8.794	
300363	博腾股份					-0.476	-0.365	-0.221	-1.140		14.693	16.078	13.307	-9.510	-10.657	-14.283	
300364	中文在线																
300365	恒华科技	0.30	30.58	499800	15225412	-1.095	-0.448	-1.294	-1.317		34.708	38.889	30.527	-4.093	-9.827	-12.630	
300366	创意信息	-1.54	12.17	17216858	206604864	-0.804	-0.306	-0.997	-1.085		15.910	18.879	12.942	-13.993	-20.432	-24.163	
300367	东方网力	-0.64	15.57	10207279	158709408	-0.637	-0.380	-0.514						-1.487	-7.303		
300368	汇金股份	-1.33	11.83	4535366	53339948	-0.615	-0.334	-0.562	-0.959		14.083	15.892	12.274	-9.383	-14.265	-17.162	
300369	绿盟科技	-0.64	9.32	4753067	44156280	-0.580	-0.396	-0.367	-1.213		10.885	12.331	9.440	-6.831	-11.895	-15.903	
300370	安控科技	0.47	4.24	5637733	23634888	-0.205	-0.141	-0.128	-0.419		4.736	5.272	4.201	-3.600	-7.826	-12.048	
300371	汇中股份	1.11	23.69	975433	22765234	-1.271	-0.879	-0.783	-2.630		26.506	29.911	23.101	-2.923	-7.611	-12.353	
300373	扬杰科技	-0.05	19.13	1432049	27208416	0.004	0.135	-0.261	0.447		19.832	20.705	18.959	-2.811	-3.789	-3.581	
300374	恒通科技	-1.64	26.36	12942001	337563072	0.570	0.634	-0.128	1.658		26.055	29.351	22.759	-3.254	-2.632	1.321	
300375	鹏翎股份	0.39	18.23	585400	10642692	-0.290	-0.054	-0.473	-0.098		19.587	21.077	18.098	-2.920	-6.696	-7.029	
300376	易事特					0.032	0.071	-0.078			9.121	9.580	8.662	-4.102	-4.093	-3.346	
300377	赢时胜	-1.13	9.64	9111029	87551576	-0.568	-0.396	-0.343	-1.199		11.184	12.571	9.797	-7.218	-11.356	-15.633	
300378	鼎捷软件	0.56	14.38	2390887	34151996	-0.449	-0.293	-0.313	-0.887		15.639	16.826	14.452	-4.473	-7.241	-8.971	
300379	东方通	-0.33	14.99	5345415	79274632	-1.259	-0.799	-0.920	-2.515		18.533	22.102	14.964	-7.792	-15.700	-20.569	
300380	安硕信息	-0.42	21.19	1323738	27885358	-0.886	-0.470	-0.832	-1.445		24.316	27.058	21.575	-6.707	-11.274	-13.784	
300381	溢多利	0.36	14.13	1439810	20277848	-0.549	-0.195	-0.708	-0.643		16.180	18.545	13.815	-3.626	-9.981	-13.412	
300382	斯莱克	0.23	39.80	407111	16108388	0.266	0.642	-0.752	1.919		41.381	43.825	38.936	-3.624	-4.606	-3.624	
300383	光环新网	-0.69	11.45	27128560	307959904	-0.255	-0.002	-0.506	-0.115		12.949	14.346	11.552	-6.045	-9.908	-12.061	
300384	三联虹普	-0.74	32.39	485981	15698883	-1.287	-0.902	-0.772	-2.973		35.807	39.138	32.476	-4.001	-7.400	-10.480	
300385	雪浪环境	0.82	23.38	1151744	26614828	-1.525	-1.070	-0.910	-3.121		27.129	31.117	23.142	-4.272	-11.043	-14.767	
300386	飞天诚信	-0.79	15.04	3309378	49345188	-0.628	-0.335	-0.585	-1.116		17.264	19.183	15.345	-7.208	-11.490	-13.852	
300387	富邦股份	-0.23	17.29	812574	14004743	-0.520	-0.272	-0.494	-0.881		19.082	20.805	17.358	-4.422	-8.527	-9.997	
