历史行情.指标排序沪深Ａ股 日期:2017-07-19,三 指标:MACD(12,26,9)   WR(14,28)   CCI(14)   OBV(30)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  WR1	  WR2	  CCI	  OBV	  MAOBV	
002354	天神娱乐	1.30	19.49	4914962	95080888	-0.521	-0.307	-0.428	72.626	74.677	-113.860	-293657.8	-176809.8	
002355	兴民智通	0.66	9.22	2225061	20395042	-0.213	-0.097	-0.233	71.341	80.498	-113.637	524691.5	453274.9	
002356	赫美集团					-0.262	-0.232	-0.059	60.889	60.889	-78.167	-146319.0		
002357	富临运业	0.80	10.04	2165223	21586684	-0.099	-0.033	-0.133	76.613	76.613	-157.375	-61409.37	-36080.03	
002358	森源电气	-1.61	15.30	6086761	92884160	-0.734	-0.489	-0.490	94.180	94.180		-427569.0		
002359	齐星铁塔	-0.14	36.48	1149201	41892384	-0.108	0.212	-0.639	87.200	65.549	-142.143	72992.38	53627.52	
002360	同德化工	0.77	7.84	3078566	23885572	-0.128	-0.059	-0.138	78.295	78.295	-157.452	99096.20	93592.34	
002361	神剑股份	0.57	7.02	13563300	94216336	0.018	0.147	-0.258	80.137	66.332	-158.645	946594.1	481287.6	
002362	汉王科技	3.23	20.11	3331264	66043068	0.014	0.182	-0.336	71.392	71.392	-105.734	272418.4	179530.8	
002363	隆基机械	1.05	8.64	3779434	32334414	-0.193	-0.102	-0.182	76.423	81.410	-135.632	-187211.6	-94973.63	
002364	中恒电气	0.32	12.40	2210303	27262874	-0.343	-0.246	-0.193	79.897	81.604	-145.461	-621240.9	-601946.3	
002365	永安药业	4.90	29.55	5254116	153246864	0.299	0.713	-0.827	54.054	54.054	-95.558	461258.3	408850.4	
002366	台海核电					0.364	0.461	-0.193	34.911	25.160	-11.586	275666.1	15325.20	
002367	康力电梯	0.37	10.96	3425011	37277964	-0.153	-0.080	-0.145	78.151	78.151	-156.537	85957.10	105667.5	
002368	太极股份	0.90	25.78	6311232	159047904	-0.130	0.280	-0.820	80.291	80.291	-169.405	246134.8	250771.9	
002369	卓翼科技	0.26	7.61	5774414	43187248	-0.196	-0.074	-0.245	78.169	85.096	-149.263	75607.39	148957.6	
002370	亚太药业	-0.46	27.87	333585	9291622	-0.205	-0.080	-0.251	93.427	93.427	-182.717	-104630.7	-87665.37	
002371	北方华创	0.44	22.61	2607492	58776604	-0.385	-0.129	-0.511	78.851	81.674	-145.617	91689.80	141081.0	
002372	伟星新材	1.94	18.41	4167914	75433704	0.302	0.389	-0.173	50.485	37.143	-64.938	525001.0	378866.2	
002373	千方科技	-0.42	11.99	9996474	119122152	-0.461	-0.320	-0.283	82.090	82.918	-160.132	173474.1	265778.9	
002374	丽鹏股份	2.78	5.55	4610708	25260416	-0.103	-0.061	-0.084	71.429	74.026	-137.296	35273.87	34114.13	
002375	亚厦股份	0.73	8.25	7188817	59075684	-0.173	-0.098	-0.149	80.612	85.156	-157.828	517620.4	482475.6	
002376	新北洋	1.56	12.37	5699616	69537080	-0.213	-0.049	-0.328	72.330	72.330	-81.955	-184616.6	-1981.187	
002377	国创高新	3.12	9.91	6827752	66945944	0.009	0.024	-0.029	16.854	58.659	37.810	159248.1	-26167.91	
002378	章源钨业	5.11	9.88	22324852	218348512	0.187	0.185	0.004	25.625	23.837	54.488	695553.6	146577.6	
002379	宏创控股	0.00	7.89	8842760	69816920	-0.151	-0.048	-0.206	79.630	85.268	-150.112	10501.78	330513.2	
002380	科远股份	2.22	20.25	7027140	140362704	0.357	0.216	0.282	3.448	3.096	247.029	206078.9	61845.49	
002381	双箭股份	2.09	8.30	2361847	19363144	-0.109	-0.045	-0.128	73.395	73.395	-140.458	74368.98	73440.55	
002382	蓝帆医疗	1.25	12.16	2046431	24837560	0.103	0.138	-0.071	56.757	39.375	-59.791	28335.84	-66589.24	
002383	合众思壮	0.98	13.35	5985983	79153280	-0.227	0.046	-0.545	88.475	90.145	-160.026	236395.3	254076.6	
002384	东山精密	5.78	23.59	6901042	159798192	-0.456	-0.239	-0.433	47.216	53.518	-62.315	376368.8	362326.0	
002385	大北农	1.82	6.16	16229993	98939896	0.002	0.048	-0.092	69.231	69.231	-119.774	298690.4	507107.5	
002386	天原集团	4.69	7.82	15730419	121465032	0.182	0.167	0.029	33.929	23.313	66.817	590426.3	179211.3	
002387	黑牛食品	2.14	16.24	5235156	84883728	-0.085	-0.172	0.173	14.286	26.154	136.848	-173149.0	-242392.3	
002388	新亚制程	0.10	9.75	7004000	67988160	-0.025	0.097	-0.245	67.773	67.773	-148.572	531077.8	376467.0	
002389	南洋科技	4.01	22.31	11526239	253731120	0.146	0.184	-0.077	21.875	33.628	51.419	-57062.71	41673.88	
002390	信邦制药	0.12	8.36	2909545	24239612	-0.153	-0.113	-0.080	67.692	82.051	-149.195	665631.8	781852.1	
002391	长青股份	1.84	13.84	2626900	36078668	0.006	0.144	-0.276	63.436	63.436	-121.322	256623.6	161728.6	
002392	北京利尔	0.93	5.44	14935206	81098800	-0.183	-0.121	-0.124	76.087	83.459	-125.227	4084445.0	4232256.0	
002393	力生制药	1.18	33.48	999341	33154202	-0.333	0.006	-0.677	71.770	71.770	-136.351	35087.74	28334.96	
002394	联发股份	1.46	13.87	2488158	34252300	-0.111	0.016	-0.255	72.535	72.535	-144.184	104189.2	90519.60	
002395	双象股份	0.14	14.12	1677668	23518346	-0.536	-0.269	-0.533	87.574	90.909	-145.623	85045.67	88198.10	
002396	星网锐捷	2.76	18.23	5266016	94451256	-0.093	0.146	-0.477	64.396	64.396	-102.355	329776.3	354747.6	
002397	梦洁股份	1.77	6.34	3069379	19383570	-0.051	-0.009	-0.083	70.238	70.238	-130.510	109064.8	107269.4	
002398	建研集团	2.99	12.76	4389745	54894432	0.120	0.186	-0.134	45.745	36.752	-109.284	352765.4	290312.5	
002399	海普瑞													
002400	省广股份	2.58	6.36	48237036	301989920	-0.418	-0.271	-0.294	82.648	83.111	-168.717	-2143800.5	-792177.1	
002401	中远海科	0.42	12.02	1612309	19236918	-0.223	-0.090	-0.267	79.762	79.762	-151.985	13092.71	63936.30	
002402	和而泰	0.44	9.11	4450232	40394560	-0.026	0.094	-0.240	78.472	71.519	-150.454	-142284.8	-255691.1	
002403	爱仕达	0.80	12.58	1681908	21028096	-0.051	0.071	-0.243	75.817	75.817	-157.806	21480.19	37754.63	
002404	嘉欣丝绸	0.68	7.41	3044100	22413748	-0.054	-0.014	-0.081	74.194	74.194	-129.489	-43841.66	-78312.27	
002405	四维图新	1.25	17.78	13303594	232647616	-0.089	0.150	-0.478	79.577	80.069	-125.470	663446.4	510270.4	
002406	远东传动	1.59	7.69	5642365	43247364	-0.031	0.014	-0.091	63.158	65.060	-107.316	371407.6	172953.5	
002407	多氟多	0.22	27.36	70717344	1923622528	1.563	1.123	0.881	4.742	3.696	149.450	5046829.0	856208.6	
002408	齐翔腾达	1.68	10.88	14235508	153303568	0.136	0.171	-0.070	36.283	27.891	4.644	994390.3	635721.6	
002409	雅克科技													
002410	广联达	1.76	17.38	4943827	85085144	-0.118	0.077	-0.391	56.849	57.576	-70.917	145016.4	353306.4	
002411	必康股份	0.33	27.51	1973578	54093452	-0.189	-0.008	-0.360	59.350	68.685	-68.725	295525.1	231904.5	
002412	汉森制药	0.13	15.51	693061	10743426	-0.036	0.053	-0.179	61.654	64.828	-113.180	24480.39	30033.83	
002413	雷科防务	0.56	10.68	3528030	37669876	0.071	0.177	-0.213	72.464	58.140	-141.243	857971.8	523162.3	
002414	高德红外	0.73	16.49	4219780	68786416	-0.359	-0.118	-0.483	89.137	89.697	-159.586	91576.36	38984.68	
002415	海康威视	3.81	29.97	57452168	1702949504	0.085	0.368	-0.566	59.016	59.491	-70.760	3605567.0	3692283.0	
002416	爱施德	1.43	9.92	4931568	49298032	-0.091	0.036	-0.255	74.054	74.054	-146.243	613304.9	493201.9	
002417	三元达													
002418	康盛股份	2.63	8.20	10493292	84567544	-0.074	-0.053	-0.043	57.073	57.073		-253743.1		
002419	天虹股份	1.96	14.04	4060825	56571424	0.044	0.135	-0.184	64.286	52.632	-121.586	363452.3	254429.1	
002420	毅昌股份	1.07	6.59	3797282	24778064	-0.387	-0.149	-0.476	91.667	91.667	-109.522	-628830.2	-136025.6	
002421	达实智能	0.00	6.24	42417900	264122480	0.108	0.116	-0.015	73.737	47.403	-24.258	1568409.9	347595.7	
002422	科伦药业	2.58	15.93	5220764	81875768	-0.002	0.126	-0.256	64.848	64.848	-129.926	122163.7	142177.7	
002423	中原特钢	5.51	12.45	11468454	142447696	0.126	0.269	-0.287	37.079	33.933	24.725	152677.3	89143.05	
002424	贵州百灵	0.29	17.06	6898554	116401616	-0.073	0.153	-0.452	79.104	79.104	-144.036	333715.1	321997.4	
002425	凯撒文化	1.71	8.33	8191176	67219560	-0.214	-0.117	-0.193	76.119	80.723	-110.661	-184826.4	-72687.30	
002426	胜利精密													
002427	尤夫股份					-0.108	-0.030	-0.157	79.494	79.494		2852.559		
002428	云南锗业	9.99	12.11	46465616	547746240	0.289	0.293	-0.008	8.046	5.882	62.426	2960141.3	1083889.3	
002429	兆驰股份	-0.90	3.29	77773744	254906768	0.013	-0.024	0.073	15.152	13.889	187.846	559582.6	-841707.4	
002430	杭氧股份	2.76	10.05	12840587	128846512	0.262	0.181	0.162	14.839	12.234	217.428	221934.6	-23576.15	
002431	棕榈股份	0.10	9.54	27628916	261715440	-0.512	-0.345	-0.333	80.087	87.222	-156.159	2921592.0	4658597.0	
002432	九安医疗	0.00	10.17	3503534	35501704	-0.359	-0.199	-0.321	86.154	90.037	-168.625	-75867.55	48711.64	
002433	太安堂	1.36	8.92	5332559	47209832	-0.082	-0.031	-0.102	73.750	73.750	-131.362	-374568.8	-217019.4	
002434	万里扬	0.75	14.82	3956429	58065744	-0.018	0.164	-0.364	83.200	64.396	-139.069	6730.256	50729.80	
002435	长江润发	-0.24	16.55	2856893	46966560	0.135	0.212	-0.155	55.738	54.839	-194.220	392580.3	294734.9	
002436	兴森科技	1.00	6.06	4792908	28760432	-0.072	-0.030	-0.085	73.438	74.242	-148.939	484672.4	521550.3	
002437	誉衡药业	1.65	6.77	4673228	31479344	-0.026	0.036	-0.124	70.115	70.115	-105.796	192152.8	159094.7	
002438	江苏神通	0.81	7.49	2003176	14794106	-0.252	-0.137	-0.230	84.831	84.831	-158.155	110690.2	103733.5	
002439	启明星辰	1.37	17.80	3667799	64690448	-0.210	0.030	-0.480	74.684	79.487	-94.343	370076.2	486178.9	
002440	闰土股份	2.15	16.60	10495035	173128016	0.407	0.328	0.157	4.598	3.587	129.816	674446.5	271645.3	
002441	众业达	1.49	10.89	2742725	29709922	-0.087	0.035	-0.244	62.644	71.616	-122.242	-192580.0	-160771.6	
002442	龙星化工					-0.028	-0.012	-0.032	2.439	2.439		-8817.682		
002443	金洲管道	0.91	8.84	6646700	58386004	-0.141	-0.076	-0.131	68.354	70.760	-124.336	831827.1	638118.6	
002444	巨星科技	1.01	15.01	7316395	109339168	-0.012	0.091	-0.207	79.518	79.042	-119.586	-180385.0	-137663.5	
002445	中南文化	1.40	12.32	4761125	58308484	-0.079	-0.091	0.024	45.411	45.411	-18.314	-415378.9	-389371.2	
002446	盛路通信	1.02	11.85	1830518	21437318	0.023	0.108	-0.171	75.949	75.949	-143.590	187885.4	164849.1	
002447	壹桥股份													
002448	中原内配	1.72	10.08	6404032	63827244	0.037	0.100	-0.126	73.438	73.438	-109.281	845194.5	444154.3	
002449	国星光电	0.65	15.54	7484355	115702272	-0.056	0.119	-0.349	70.204	70.204	-101.194	548578.6	520001.8	
002450	康得新	0.74	21.67	30580292	659599360	0.124	0.259	-0.269	52.582	43.382	-24.044	5398722.0	4645512.0	
002451	摩恩电气	1.23	21.40	2157477	46268660	0.393	0.413	-0.040	35.294	17.964	69.395	288569.5	191657.2	
002452	长高集团	0.94	6.41	3100790	19683758	-0.074	-0.006	-0.136	78.824	78.824	-155.084	170088.8	141556.4	
002453	天马精化	0.13	7.92	3048593	23979660	0.054	0.094	-0.081	62.609	62.609	-156.168	216792.7	105333.3	
002454	松芝股份	0.76	12.00	1811064	21635718	-0.127	-0.039	-0.177	77.586	80.153	-120.018	-26689.77	-2011.032	
002455	百川股份	6.60	11.46	13506341	151545456	0.122	0.005	0.234	11.261	9.653	101.963	-46876.78	-357354.2	
002456	欧菲光	9.95	19.34	81025384	1513577600	0.424	0.446	-0.044	0.395	0.298	151.486	1366638.6	-35582.63	
002457	青龙管业	-6.00	12.69	51749708	658132544	-0.999	-0.393	-1.212	95.245	95.271	-167.760	1340428.0	2453053.5	
002458	益生股份	0.81	26.20	9533280	247586752	1.148	0.921	0.453	3.529	3.004	175.964	635402.3	335850.9	
002459	天业通联	-0.50	13.85	4067505	56257552	-0.672	-0.498	-0.348	85.053	91.515	-153.422	75193.28	280556.7	
002460	赣锋锂业	3.26	54.72	32375284	1740411008	2.692	2.253	0.879	7.150	4.401	144.813	3267923.3	1072299.1	
002461	珠江啤酒	1.58	10.95	2968810	32195600	-0.098	0.048	-0.292	77.966	77.966	-154.034	50219.48	116214.1	
002462	嘉事堂	-0.33	36.64	1281474	47200660	-0.361	-0.188	-0.346	77.163	77.163	-107.942	-71970.92	-389.953	
002463	沪电股份	0.93	4.36	10924402	47236272	-0.026	0.006	-0.064	68.293	71.111	-133.217	524814.9	315525.7	
002464	金利科技													
002465	海格通信	1.46	11.13	10812684	119432272	0.092	0.109	-0.033	57.547	52.586	-21.219	910961.2	72113.15	
002466	天齐锂业	3.06	63.75	28622668	1803746304	3.544	3.195	0.698	8.567	5.345	117.233	1919843.8	1371996.5	
002467	二六三	0.83	7.29	4330879	31396506	-0.173	-0.083	-0.181	78.761	85.185	-127.775	-203715.2	-3817.239	
002468	申通快递	0.87	25.52	3222230	81867064	-0.047	-0.089	0.085	19.577	30.909	124.406	-6188.280	-91272.41	
002469	三维工程	1.09	7.41	2228549	16349244	-0.025	0.047	-0.143	76.984	71.324	-145.968	278410.6	170059.4	
002470	金正大	1.44	7.76	25236914	195844672	0.115	0.094	0.042	10.345	8.571	235.099	999886.3	499717.0	
002471	中超控股	1.73	4.71	8688078	40743196	-0.035	-0.005	-0.061	74.603	74.603	-132.847	434948.5	366186.4	
002472	双环传动	1.64	9.90	2696579	26485622	-0.126	0.007	-0.264	84.375	84.375	-129.463	615.243	139873.7	
002473	*ST圣莱													
002474	榕基软件	0.11	9.52	5976419	56510592	-0.255	-0.098	-0.315	76.500	77.725	-172.746	-2792.586	280804.8	
002475	立讯精密	6.13	20.76	27643292	560195264	0.295	0.211	0.168	8.537	6.796	218.916	529184.1	87152.19	
002476	宝莫股份	1.42	7.12	5170500	36663556	-0.115	0.011	-0.251	79.545	86.500	-120.810	-218408.3	91725.48	
002477	雏鹰农牧	0.94	4.29	25718450	111223352	-0.055	-0.046	-0.017	58.140	67.273	-134.564	-1545222.1	-2482471.5	
002478	常宝股份	1.97	6.21	16180586	99847984	0.079	0.018	0.122	16.304	16.304	124.725	480422.9	17179.15	
002479	富春环保	0.81	11.14	7727875	85602048	-0.125	-0.016	-0.217	71.585	71.585	-131.429	-53972.00	-120593.9	
002480	新筑股份	0.40	7.53	5972052	44160252	-0.142	-0.084	-0.115	71.028	82.584	-165.935	265380.4	185586.6	
002481	双塔食品	1.89	6.46	7489184	47661908	-0.082	-0.053	-0.058	62.121	67.105	-121.976	529028.8	450628.6	
002482	广田集团	1.21	8.37	4007360	33436606	-0.055	0.072	-0.255	68.667	74.595	-118.424	539855.3	447320.8	
002483	润邦股份	0.98	6.21	2341091	14442271	-0.109	-0.058	-0.101	74.074	76.404	-144.171	-41252.21	8930.607	
002484	江海股份	1.90	9.63	2275319	21677092	0.073	0.155	-0.164	62.416	56.707	-107.367	344069.5	229035.6	
002485	希努尔	-0.07	26.68	2553900	68165888	0.685	0.843	-0.316	18.442	18.045	205.580	451193.8	379717.2	
002486	嘉麟杰													
002487	大金重工	1.62	5.65	4172621	23234238	-0.164	-0.092	-0.143	82.353	83.486	-152.639	-46442.55	79719.10	
002488	金固股份	1.07	10.37	2682413	27614906	-0.300	-0.133	-0.332	87.264	87.264	-155.292	-47721.25	42855.46	
002489	浙江永强	0.16	6.19	7721046	47496280	-0.069	-0.043	-0.052	61.702	66.667	-119.405	-190799.7	59129.94	
002490	*ST墨龙	4.91	4.70	9779263	44835048	0.021	0.012	0.018	22.000	19.643	6.832	-78115.89	-6501.015	
002491	通鼎互联	1.11	12.74	3695048	46802392	0.006	0.127	-0.242	82.609	82.099	-154.581	205863.1	185537.4	
002492	恒基达鑫	1.11	8.23	10456206	84328080	-0.214	-0.035	-0.359	73.822	87.562	-177.710	2816408.3	3079450.0	
002493	荣盛石化	1.44	10.59	19778296	207618272	0.262	0.230	0.065	7.895	5.882	156.231	1123700.3	681923.9	
002494	华斯股份	0.41	12.30	10234970	126088608	-0.990	-0.766	-0.449	87.619	93.194	-152.229	-234768.2	403625.4	
002495	佳隆股份	1.42	4.29	3340615	14263799	-0.066	-0.030	-0.071	68.627	73.771	-134.711	119197.3	140216.6	
002496	辉丰股份	3.48	5.06	22209406	110905248	0.051	0.061	-0.019	18.182	12.000	2.174	1522181.0	740544.4	
002497	雅化集团	2.46	12.10	84386960	1009353984	0.639	0.579	0.120	20.118	15.247	62.536	3226073.0	645073.8	
002498	汉缆股份	0.84	3.60	5828047	20887060	-0.009	0.002	-0.021	60.870	68.750	-124.317	348222.3	222931.6	
002499	科林环保					-0.753	-0.320	-0.865	84.538	84.538		-143517.6		
002500	山西证券	10.02	11.42	175320528	1937561344	0.377	0.287	0.180	0.000	0.000	103.234	3465183.0	407608.7	
002501	利源精制	2.04	10.99	12280023	134257088	-0.048	0.018	-0.133	64.228	64.228	-177.994	312603.6	58715.25	
002502	骅威文化					-0.250	-0.157	-0.185	95.775	97.561	-255.674	-978979.8	-478518.1	
002503	搜于特	-1.14	6.92	14789007	101751808	0.035	0.049	-0.029	67.327	67.327	-89.166	-1027291.6	-390856.4	
002504	*ST弘高													
002505	大康农业													
002506	协鑫集成	1.42	4.28	13134113	55963604	0.004	0.036	-0.063	63.514	63.514	-92.905	1466672.9	887189.7	
002507	涪陵榨菜	0.94	10.70	6322438	66916904	-0.122	-0.069	-0.108	69.565	80.000	-113.230	-89460.64	-31582.71	
002508	老板电器	1.14	41.85	3517446	146312176	-0.238	-0.183	-0.110	56.012	69.940	-45.987	-259635.8	-164517.5	
002509	天广中茂					0.093	0.049	0.088	25.688	19.310	126.368	226554.3		
002510	天汽模	2.97	6.94	67294152	460064480	0.071	0.208	-0.274	74.211	61.694	-126.946	7585483.5	5068811.0	
002511	中顺洁柔	0.45	13.27	3165246	41725540	0.273	0.289	-0.031	23.009	13.333	32.889	247447.2	158078.2	
002512	达华智能	0.12	16.28	2920748	47368812	0.226	0.295	-0.137	56.604	32.085	-55.704	760036.6	480085.2	
002513	蓝丰生化	-0.09	11.60	4687061	53875636	-0.609	-0.251	-0.717	91.566	91.566		-248817.4		
002514	宝馨科技	0.63	8.04	2087462	16732300	-0.020	0.001	-0.041	34.146	44.898	-100.031	18587.66	24774.41	
002515	金字火腿	1.74	9.37	3625202	33890148	0.084	0.202	-0.237	74.126	60.227	-94.218	459441.9	533736.4	
002516	旷达科技	1.15	5.30	5223385	27440604	-0.028	0.003	-0.062	68.571	68.571	-139.830	485878.8	407522.0	
002517	恺英网络	-1.52	32.30	3963389	126721152	-0.334	-0.044	-0.580	81.282	84.199	-133.159	58505.20	182006.8	
002518	科士达	2.59	15.85	4404702	69657328	0.296	0.281	0.029	14.831	14.831	105.181	314895.9	228284.2	
002519	银河电子	-0.59	6.73	7466955	49598544	-0.318	-0.198	-0.241	88.957	91.892	-173.964	-528127.3	-95596.52	
002520	日发精机	0.65	9.35	3198773	29654188	0.020	0.051	-0.062	67.010	49.618	-134.422	360910.9	130716.9	
002521	齐峰新材	1.42	10.02	5573210	55116248	0.011	0.021	-0.019	63.513	55.294	-89.523	54895.70	-158722.3	
002522	浙江众成	0.14	14.45	2723478	39212904	-0.474	-0.366	-0.215	84.775	85.943	-171.741	-426929.1	-384504.2	
002523	天桥起重	1.15	5.29	3080836	16147274	-0.035	-0.030	-0.010	67.273	67.273	-63.570	40688.32	-8963.942	
002524	光正集团	3.04	7.79	26057272	200861904	-0.114	0.051	-0.329	68.613	56.119	-89.203	-67946.23	564729.1	
002526	山东矿机	3.26	7.29	4929016	35210564	-0.075	-0.073	-0.004	60.169	52.593	-35.278	-71465.69	-113045.3	
002527	新时达	1.10	10.10	1858943	18587264	-0.122	-0.058	-0.130	74.286	74.286	-146.646	-231540.8	-127257.2	
002528	英飞拓	0.93	5.45	2798485	15197286	-0.086	-0.041	-0.089	77.528	77.528	-142.862	61603.26	30046.04	
002529	海源机械	-0.38	15.75	3024266	47268328	-0.200	0.072	-0.544	89.695	90.357	-179.549	86533.88	133396.4	
002530	金财互联	1.07	28.35	1710844	47591320	-0.178	0.059	-0.473	82.512	54.175	-131.047	-140825.5	-127451.1	
002531	天顺风能	0.63	6.36	3986613	25239780	-0.101	-0.068	-0.066	74.510	84.146	-142.044	-306624.3	-14797.17	
002532	新界泵业	0.65	7.80	6693849	51667328	-0.091	0.004	-0.192	77.852	77.852	-137.059	-6063.914	-95856.06	
002533	金杯电工	0.69	7.28	3425137	24822644	-0.051	0.008	-0.118	81.395	81.395	-150.513	66901.95	-2540.189	
002534	杭锅股份	0.09	10.95	15622001	169243680	0.328	0.198	0.261	12.299	10.550	166.986	681083.4	147111.7	
002535	林州重机	1.81	5.07	5762285	28813052	-0.042	-0.001	-0.081	72.222	72.222	-142.560	131562.6	-40677.03	
002536	西泵股份	-0.74	13.46	7734331	104469304	0.349	0.337	0.025	46.154	36.170	7.087	310732.8	235252.2	
002537	海立美达	0.09	10.87	2898994	31209102	-0.244	-0.058	-0.372	86.555	86.555	-150.490	-25704.13	94484.52	
002538	司尔特	2.66	9.25	7323156	67174448	0.028	0.006	0.045	20.896	20.588	112.939	-146471.0	-263675.4	
002539	云图控股	0.00	7.69	6496159	49610512	-0.168	-0.008	-0.321	88.623	90.206	-146.258	-76468.33	145078.3	
002540	亚太科技	2.95	6.98	7634755	52708956	-0.018	0.015	-0.066	53.030	53.030	-81.460	275518.8	226503.3	
002541	鸿路钢构	1.19	16.17	820315	13150426	-0.212	-0.063	-0.298	74.299	74.771	-148.592	-41997.73	-37256.74	
002542	中化岩土	1.05	9.65	21728552	207866320	-0.827	-0.614	-0.425	87.338	92.008	-127.868	2746004.5	3515509.8	
002543	万和电气	-1.51	20.94	3147000	66320888	-0.582	-0.119	-0.926	87.573	89.825	-186.281	64423.69	217452.0	
002544	杰赛科技	-0.05	19.31	4577341	87963824	-0.833	-0.451	-0.763	86.193	89.097	-161.729	-275297.5	7337.698	
002545	东方铁塔	0.83	12.17	2459800	29651178	0.138	0.209	-0.143	57.009	55.455	-111.205	81907.86	229500.3	
002546	新联电子	1.44	5.65	3353346	18792748	-0.059	-0.006	-0.105	65.753	65.753	-126.029	136894.1	76265.05	
002547	春兴精工													
002548	金新农	0.56	10.75	1280847	13655549	-0.316	-0.178	-0.275	80.226	82.323	-168.662	77297.10	152733.5	
002549	凯美特气	0.14	7.10	2006796	14137390	-0.118	-0.079	-0.078	66.667	73.913	-152.137	31545.75	51100.23	
002550	千红制药	1.08	5.63	4940405	27626706	-0.082	-0.045	-0.075	76.271	76.667	-165.851	-654988.9	-265602.8	
002551	尚荣医疗	-0.22	9.26	5886676	54230300	-0.314	-0.147	-0.334	83.886	84.956	-170.687	251811.7	377498.5	
002552	宝鼎科技	0.28	10.64	2190651	23227408	-0.524	-0.360	-0.329	84.774	93.416	-125.187	-708039.5	-438955.1	
002553	南方轴承	0.19	10.79	2008000	21547534	-0.054	0.074	-0.255	76.923	76.923	-137.294	82162.08	-17899.72	
002554	惠博普	1.31	5.43	7980678	42919444	-0.181	-0.131	-0.099	72.152	79.245	-137.386	1733242.1	2016872.8	
002555	三七互娱	3.39	22.86	8436608	189722816	-0.552	-0.302	-0.501	61.975	70.521	-100.701	-202038.3	150362.1	
002556	辉隆股份	1.77	6.91	7808326	54004220	-0.045	0.002	-0.094	63.830	63.830	-154.106	-232183.5	-204789.2	
002557	洽洽食品	1.50	13.50	1175548	15754209	-0.145	-0.028	-0.234	76.224	77.632	-98.239	2882.206	83457.01	
002558	巨人网络	-0.02	43.20	3016842	129171120	-0.534	-0.353	-0.363	73.705	65.245	-180.088	-87302.36	-35103.10	
002559	亚威股份	3.06	11.12	4896924	54128816	0.057	0.077	-0.039	40.698	39.326	-65.812	199878.7	126502.5	
002560	通达股份	0.00	7.88	4750166	37242228	-0.148	0.011	-0.317	90.698	91.919	-157.969	546545.9	437467.8	
002561	徐家汇	0.55	12.89	4378477	56045384	-0.055	0.026	-0.161	80.000	80.000	-124.618	658203.8	552917.4	
002562	兄弟科技	2.18	12.67	5149963	64470192	-0.072	0.082	-0.308	68.018	68.018	-125.693	75038.55	124801.4	
002563	森马服饰	0.38	7.90	6633708	52244824	-0.177	-0.121	-0.113	81.481	85.437	-109.711	-457426.3	-213533.9	
002564	天沃科技	0.23	8.79	5365498	47191388	-0.224	-0.228	0.008	73.832	81.988	-97.734	465940.9	354829.5	
002565	顺灏股份	-1.68	6.42	5263769	33557916	-0.316	-0.231	-0.170	83.217	86.885	-150.910	-210572.7	133962.6	
002566	益盛药业	-0.51	9.85	5533006	53950336	-0.229	-0.076	-0.307	86.956	87.166	-214.305	-191422.9	-9757.211	
002567	唐人神					-0.228	-0.180	-0.097	50.581	51.429	-52.573	1443.530		
002568	百润股份	-0.78	16.49	2813306	46138780	-0.031	-0.002	-0.058	84.545	77.178	-139.461	-124952.4	-94268.76	
002569	步森股份													
002570	贝因美					-0.183	-0.070	-0.226	100.000	100.000	-354.017	48328.90	217842.5	
002571	*ST德力	1.67	6.70	6905623	45944476	-0.203	-0.161	-0.084	83.019	83.636	-205.245	-144530.3	-154994.3	
002572	索菲亚	-0.35	39.48	2284090	90593080	0.087	0.183	-0.191	51.471	51.471	26.401	133086.8	211807.8	
002573	清新环境	0.77	16.94	12619315	211125328	-0.423	-0.242	-0.361	85.758	85.758	-173.956	-1544244.9	-1545837.6	
002574	明牌珠宝	1.67	8.50	4829918	40893216	-0.014	0.035	-0.098	66.337	66.337	-128.763	417596.8	218643.1	
002575	群兴玩具	-0.63	9.54	13122719	124309776	-0.106	-0.251	0.290	16.190	24.786	168.325	118461.0	-105824.4	
002576	通达动力													
002577	雷柏科技	0.71	19.82	2734718	54113996	-0.696	-0.277	-0.839	87.029	90.048	-128.352	-110403.7	15686.40	
002578	闽发铝业	5.44	5.04	40312816	199261296	0.139	0.090	0.097	8.750	8.642	103.194	2243623.8	781359.8	
002579	中京电子	0.82	9.80	1825287	17748868	-0.255	-0.112	-0.285	83.616	88.760	-113.196	-34554.26	82437.38	
002580	圣阳股份	0.43	7.00	6477974	45164220	-0.161	-0.030	-0.261	83.436	83.436	-154.390	181456.1	212224.6	
002581	未名医药	-1.44	19.78	4037343	79436800	-0.289	-0.281	-0.017	68.333	77.866	-238.588	-321960.2	-157751.5	
002582	好想你	-0.81	14.78	31050224	456275232	0.642	0.317	0.650	14.127	13.386	120.159	1126644.3	421430.7	
002583	海能达	2.07	16.31	10745567	174630576	0.223	0.265	-0.084	32.022	26.636	33.296	259169.0	155997.8	
002584	西陇科学	1.70	13.73	9433600	129068632	0.013	0.016	-0.006	36.022	40.796	25.288	1340663.1	1202608.1	
002585	双星新材	2.09	7.34	4740717	34404056	-0.119	-0.082	-0.072	56.944	62.195	-85.084	-31018.25	58958.59	
002586	围海股份													
