历史行情.指标排序沪深Ａ股 日期:2017-07-18,二 指标:MACD(12,26,9)   DMA(10,50,10)   BOLL(20)   BIAS(6,12,24)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  DIF	  DIFMA	  BOLL	  UB	  LB	  BIAS1	  BIAS2	  BIAS3	
002419	天虹股份	0.44	13.77	4161001	57079216	0.064	0.158	-0.188	0.440		14.324	14.887	13.761	-3.312	-4.286	-3.368	
002420	毅昌股份	1.40	6.52	3990859	25873296	-0.336	-0.089	-0.494	-0.261		8.040	9.473	6.606	-9.087	-16.801	-19.436	
002421	达实智能	-2.04	6.24	53823192	332410560	0.116	0.118	-0.004	0.397		6.175	6.519	5.831	-0.027	-0.847	2.260	
002422	科伦药业	-0.89	15.53	5252731	82035704	0.019	0.158	-0.278	0.457		16.375	17.044	15.706	-3.450	-5.054	-4.858	
002423	中原特钢	9.97	11.80	5777489	65569720	0.093	0.305	-0.425	1.074		12.238	13.416	11.060	0.726	-3.791	-3.279	
002424	贵州百灵	0.35	17.01	6605078	110917712	-0.012	0.209	-0.443	0.567		18.208	19.334	17.082	-3.581	-5.879	-5.929	
002425	凯撒文化	0.86	8.19	6173571	50496068	-0.199	-0.093	-0.211	-0.268		8.970	9.677	8.263	-3.666	-7.178	-9.407	
002426	胜利精密																
002427	尤夫股份					-0.108	-0.030	-0.157									
002428	云南锗业	2.23	11.01	12151780	132641288	0.240	0.294	-0.108	0.991		11.076	12.313	9.839	-3.038	-4.289	0.368	
002429	兆驰股份	1.84	3.32	109623352	353530432	0.000	-0.033	0.066	-0.081		3.084	3.237	2.931	5.901	6.752	7.414	
002430	杭氧股份	5.73	9.78	11060334	105719192	0.218	0.161	0.115	0.531		9.071	9.734	8.408	3.419	5.464	8.476	
002431	棕榈股份	1.82	9.53	35954280	336101344	-0.470	-0.304	-0.332	-0.848		10.964	12.248	9.679	-6.843	-10.649	-14.500	
002432	九安医疗	0.39	10.17	3119172	31631422	-0.307	-0.159	-0.297	-0.441		11.445	12.415	10.475	-6.840	-9.980	-12.097	
002433	太安堂	0.92	8.80	4270952	37473644	-0.071	-0.018	-0.107	-0.029		9.211	9.580	8.842	-2.780	-4.512	-4.426	
002434	万里扬	-0.81	14.71	6618685	96940264	0.041	0.209	-0.337	0.648		15.778	16.684	14.872	-4.820	-6.475	-6.136	
002435	长江润发	-2.75	16.59	3636466	60621128	0.187	0.232	-0.090	0.627		16.948	17.697	16.200	-3.049	-3.223	-1.436	
002436	兴森科技	0.33	6.00	6793000	40450276	-0.062	-0.019	-0.086	-0.037		6.316	6.578	6.054	-3.148	-4.888	-5.388	
002437	誉衡药业	-0.45	6.66	5922665	39307696	-0.013	0.051	-0.128	0.134		7.017	7.485	6.550	-3.057	-5.732	-4.653	
002438	江苏神通	1.36	7.43	2639282	19446262	-0.218	-0.108	-0.219			8.347	9.063	7.630	-7.048	-10.248	-11.526	
002439	启明星辰	2.99	17.56	5174029	89844176	-0.176	0.090	-0.531	0.280		18.819	20.336	17.303	-2.354	-6.625	-7.028	
002440	闰土股份	4.30	16.25	8523964	135607392	0.369	0.309	0.121	1.006		15.429	16.514	14.345	1.257	3.164	6.085	
002441	众业达	1.61	10.73	2360986	25142744	-0.062	0.065	-0.255	0.206		11.552	12.355	10.748	-3.522	-6.015	-6.536	
002442	龙星化工					-0.028	-0.012	-0.032						0.606			
002443	金洲管道	0.69	8.76	6244300	54331552	-0.120	-0.059	-0.121	0.014		9.323	9.921	8.726	-4.506	-5.781	-6.842	
002444	巨星科技	0.95	14.86	6746980	100154888	0.009	0.117	-0.215	0.369		15.425	16.059	14.791	-2.022	-3.746	-3.218	
002445	中南文化	2.62	12.15	6675791	79781240	-0.094	-0.094	0.000	-0.225		12.227	12.778	11.677	-0.287	-1.313	-0.712	
002446	盛路通信	1.12	11.73	1755620	20355080	0.043	0.130	-0.174	0.440		12.158	12.597	11.720	-2.521	-3.397	-3.477	
002447	壹桥股份																
002448	中原内配	0.10	9.91	6827850	67335552	0.064	0.116	-0.103	0.354		10.325	10.901	9.748	-5.409	-5.031	-3.806	
002449	国星光电	2.93	15.44	7681476	116562728	-0.024	0.162	-0.372	0.394		16.211	17.346	15.076	-2.155	-4.960	-4.362	
002450	康得新	1.56	21.51	34772908	741351232	0.124	0.292	-0.336	0.752		21.896	22.843	20.949	0.647	-0.738	-1.124	
002451	摩恩电气	1.63	21.14	2382146	49228372	0.389	0.418	-0.057	1.239		20.838	21.827	19.850	0.285	0.186	2.276	
002452	长高集团	0.32	6.35	3473022	21824638	-0.054	0.011	-0.129	0.062		6.819	7.191	6.448	-4.750	-6.846	-6.965	
002453	天马精化	0.64	7.91	1924100	15071754	0.075	0.104	-0.059	0.340		8.066	8.503	7.629	-3.222	-3.507	-1.510	
002454	松芝股份	1.28	11.91	2008037	23763082	-0.109	-0.017	-0.185	-0.048		12.500	13.070	11.930	-2.430	-4.542	-4.625	
002455	百川股份	3.37	10.75	6180383	65362156	0.065	-0.024	0.178	0.064		10.354	11.589	9.119	-0.784	-0.147	4.352	
002456	欧菲光	2.51	17.59	29865700	520085920	0.321	0.451	-0.262			17.714	18.876	16.551	-0.967	-2.328	0.395	
002457	青龙管业	-4.86	13.50	59095476	783398080	-0.733	-0.241	-0.983	-0.760		17.854	20.942	14.767	-17.414	-22.533	-23.682	
002458	益生股份	8.74	25.99	9409905	234762448	1.041	0.864	0.354	3.001		22.935	25.906	19.965	6.626	8.454	13.916	
002459	天业通联	2.73	13.92	5369511	73841544	-0.626	-0.454	-0.345	-1.235		15.502	17.018	13.985	-4.896	-8.078	-11.778	
002460	赣锋锂业	1.67	52.99	26459422	1376844160	2.510	2.143	0.734	6.605		48.071	54.166	41.977	3.120	6.077	12.144	
002461	珠江啤酒	-0.19	10.78	3369000	36017856	-0.057	0.085	-0.283	0.231		11.691	12.476	10.906	-5.604	-8.105	-7.758	
002462	嘉事堂	0.44	36.76	1758012	64226028	-0.306	-0.145	-0.323	-0.592		37.858	39.759	35.957	-1.943	-3.136	-3.063	
002463	沪电股份	0.70	4.32	12776574	54775804	-0.019	0.014	-0.066	0.050		4.529	4.700	4.357	-2.520	-4.089	-4.495	
002464	金利科技																
002465	海格通信	0.00	10.97	9471506	102912768	0.098	0.113	-0.030	0.414		11.017	11.567	10.467	-1.732	-1.820	-0.280	
002466	天齐锂业	-0.02	61.86	28283640	1722326016	3.439	3.107	0.664	9.597		57.000	63.711	50.289	1.136	5.094	10.686	
002467	二六三	1.69	7.23	4798623	34385808	-0.153	-0.060	-0.186	-0.175		7.874	8.443	7.305	-4.238	-7.495	-8.899	
002468	申通快递	2.47	25.30	4068554	101904448	-0.107	-0.100	-0.013	-0.323		25.043	25.743	24.343	2.464	1.848	0.643	
002469	三维工程	1.24	7.33	1969950	14365790	-0.005	0.064	-0.139	0.169		7.747	8.265	7.230	-3.869	-5.794	-4.774	
002470	金正大	3.38	7.65	13863579	104605336	0.097	0.089	0.017	0.286		7.395	7.584	7.206	2.113	2.996	3.811	
002471	中超控股	1.31	4.63	6711077	30808190	-0.027	0.003	-0.059	0.017		4.888	5.135	4.641	-4.174	-5.398	-5.018	
002472	双环传动	0.00	9.74	3746248	36357460	-0.100	0.040	-0.278	0.116		10.620	11.392	9.848	-4.102	-6.787	-8.016	
002473	*ST圣莱																
002474	榕基软件	-0.31	9.51	9697607	90945704	-0.201	-0.058	-0.285	-0.192		10.655	11.485	9.824	-7.053	-10.156	-11.156	
002475	立讯精密	-0.56	19.56	9909934	193285904	0.209	0.189	0.039	0.486		19.439	20.169	18.709	-0.331	0.851	1.391	
002476	宝莫股份	1.45	7.02	5404900	37683764	-0.089	0.043	-0.264	0.148		7.773	8.454	7.091	-4.511	-8.435	-10.211	
002477	雏鹰农牧	0.47	4.25	27150416	116099208	-0.050	-0.044	-0.013	-0.088		4.411	4.560	4.263	-3.079	-3.555	-4.225	
002478	常宝股份	3.57	6.09	12727102	76124968	0.056	0.003	0.107			5.781	6.211	5.352	2.296	5.439	5.121	
002479	富春环保	-2.56	11.05	12075865	132316488	-0.088	0.011	-0.198	0.091		11.828	12.509	11.146	-4.987	-6.803	-6.547	
002480	新筑股份	1.21	7.50	4091332	30324440	-0.126	-0.070	-0.112	-0.143		7.964	8.393	7.535	-3.267	-5.363	-6.658	
002481	双塔食品	0.32	6.34	5141177	32318062	-0.079	-0.046	-0.067	-0.099		6.628	6.878	6.379	-2.586	-4.254	-4.733	
002482	广田集团	1.72	8.27	4487007	37026200	-0.026	0.104	-0.260	0.296		8.935	9.567	8.303	-4.760	-7.520	-7.048	
002483	润邦股份	1.82	6.15	3137272	19139704	-0.096	-0.045	-0.101	-0.117		6.547	6.925	6.168	-3.781	-6.143	-6.665	
002484	江海股份	0.11	9.45	2269319	21266310	0.101	0.176	-0.150	0.518		9.865	10.549	9.182	-4.722	-5.830	-3.596	
002485	希努尔	4.50	26.70	3362260	88351496	0.695	0.882	-0.374			26.203	26.784	25.623	1.650	1.563	1.514	
002486	嘉麟杰																
002487	大金重工	0.36	5.56	5832700	32281934	-0.144	-0.074	-0.139	-0.198		6.183	6.647	5.719	-6.685	-9.409	-10.683	
002488	金固股份	0.10	10.26	3318003	33873524	-0.254	-0.092	-0.324	-0.202		11.524	12.503	10.545	-6.543	-9.829	-11.520	
002489	浙江永强	2.15	6.18	7656500	46699720	-0.065	-0.036	-0.058	-0.092		6.371	6.582	6.159	-1.041	-2.447	-3.318	
002490	*ST墨龙	-0.22	4.48	9779101	42988772	0.012	0.010	0.005	0.063		4.533	4.782	4.284	-2.785	-2.925	-1.285	
002491	通鼎互联	-1.25	12.60	4950026	62468908	0.050	0.158	-0.216	0.504		13.263	14.165	12.361	-4.521	-6.546	-4.582	
002492	恒基达鑫	-2.63	8.14	14668948	118201792	-0.163	0.010	-0.347	0.062		9.465	10.873	8.058	-8.813	-9.773	-15.757	
002493	荣盛石化	5.99	10.44	20362212	208157264	0.237	0.221	0.031	0.651		9.873	10.514	9.231	2.487	3.649	6.735	
002494	华斯股份	-0.16	12.25	10864509	132745224	-0.931	-0.710	-0.443	-1.865		14.708	16.973	12.442	-8.820	-13.121	-18.272	
002495	佳隆股份	0.48	4.23	3889040	16369960	-0.058	-0.022	-0.073	-0.062		4.517	4.746	4.289	-3.608	-5.913	-6.717	
002496	辉丰股份	0.62	4.89	11202410	54272048	0.047	0.063	-0.033	0.183		4.951	5.127	4.774	-1.741	-2.086	-0.744	
002497	雅化集团	4.70	11.81	74389264	858198592	0.624	0.564	0.120	1.905		10.710	13.024	8.396	1.113	3.054	12.160	
002498	汉缆股份	0.85	3.57	5221317	18567916	-0.006	0.004	-0.021	0.018		3.648	3.739	3.557	-1.833	-2.370	-2.181	
002499	科林环保	-2.55	21.82	3457919	74753168	-0.753	-0.320	-0.865						-8.364			
002500	山西证券	2.47	10.38	55069172	566865792	0.309	0.264	0.090	0.848		9.965	11.074	8.857	-2.183	1.219	4.985	
002501	利源精制	-2.45	10.77	17957100	193905792	-0.025	0.034	-0.119	0.119		11.352	11.789	10.916	-4.620	-5.554	-5.044	
002502	骅威文化					-0.250	-0.157	-0.185			9.375	10.052	8.698	-8.316	-10.755	-12.848	
002503	搜于特	-2.64	7.00	22152338	156669584	0.060	0.053	0.014	0.187		7.095	7.473	6.717	-4.044	-2.462	-1.293	
002504	*ST弘高																
002505	大康农业																
002506	协鑫集成	1.69	4.22	10285481	43210304	0.009	0.044	-0.069	0.120		4.363	4.686	4.040	-1.822	-4.579	-2.877	
002507	涪陵榨菜	0.09	10.60	5959104	62799028	-0.117	-0.055	-0.123	-0.160		11.023	11.521	10.524	-1.502	-3.152	-4.098	
002508	老板电器	-1.87	41.38	5161058	212798704	-0.226	-0.169	-0.113	-0.392		42.522	44.488	40.557	-2.383	-1.345	-2.959	
002509	天广中茂					0.093	0.049	0.088			8.842	9.397	8.287	2.431	2.450	4.279	
002510	天汽模	-0.44	6.74	52947320	351347808	0.113	0.243	-0.259	0.711		7.569	8.341	6.797	-8.980	-9.631	-9.241	
002511	中顺洁柔	2.24	13.21	3976671	51563944	0.275	0.293	-0.036	0.908		12.842	13.894	11.790	0.942	0.424	3.638	
002512	达华智能	0.37	16.26	3169100	51411604	0.258	0.312	-0.107	1.008		16.339	16.962	15.716	-1.821	-1.455	-0.189	
002513	蓝丰生化	-2.11	11.61	5705285	66185624	-0.481	-0.161	-0.640									
002514	宝馨科技	-0.75	7.99	1946126	15448813	-0.013	0.006	-0.037	0.034		8.158	8.306	8.010	-1.762	-2.093	-2.288	
002515	金字火腿	-0.86	9.21	4029236	37217496	0.116	0.232	-0.232	0.755		9.724	10.346	9.102	-4.675	-6.204	-5.231	
002516	旷达科技	0.77	5.24	4778026	24909502	-0.019	0.011	-0.059	0.043		5.457	5.686	5.227	-3.351	-4.263	-4.168	
002517	恺英网络	0.31	32.80	4023886	128726512	-0.245	0.028	-0.547	0.106		34.201	35.780	32.621	-1.368	-3.088	-4.670	
002518	科士达	4.75	15.45	2582159	39119292	0.262	0.277	-0.031	0.882		15.064	15.836	14.291	0.564	1.896	2.783	
002519	银河电子	-0.44	6.77	5661325	38201664	-0.276	-0.168	-0.217	-0.565		7.803	8.603	7.003	-7.724	-11.744	-14.245	
002520	日发精机	0.98	9.29	2762351	25531920	0.039	0.059	-0.041	0.244		9.521	9.970	9.072	-2.993	-3.321	-2.086	
002521	齐峰新材	0.30	9.88	3249202	32023014	0.019	0.023	-0.009	0.088		10.038	10.449	9.628	-2.628	-2.724	-1.332	
002522	浙江众成	0.14	14.43	4541428	64719140	-0.430	-0.339	-0.183	-0.893		15.641	16.650	14.632	-5.180	-7.436	-8.705	
002523	天桥起重	1.16	5.23	2547527	13206374	-0.033	-0.029	-0.007	-0.065		5.353	5.550	5.156	-2.968	-2.456	-2.698	
002524	光正集团	7.85	7.56	23690528	176128944	-0.088	0.092	-0.360	0.149		8.515	9.939	7.091	-5.263	-12.153	-8.833	
002526	山东矿机	0.86	7.06	3932751	27472496	-0.089	-0.072	-0.034			7.262	7.649	6.876	-0.563	-2.989	-2.312	
002527	新时达	-0.10	9.99	2476702	24658618	-0.103	-0.041	-0.124	-0.121		10.556	11.012	10.100	-3.432	-5.398	-5.461	
002528	英飞拓	0.56	5.40	2626873	14095839	-0.073	-0.030	-0.086	-0.096		5.758	6.061	5.454	-4.000	-6.101	-6.372	
002529	海源机械	-2.47	15.81	2373333	37436592	-0.106	0.140	-0.491	0.429		17.492	18.674	16.310	-5.893	-8.591	-9.487	
002530	金财互联	-2.60	28.05	2659479	74836296	-0.071	0.118	-0.378	0.482		29.763	33.485	26.040	-4.565	-8.825	-4.269	
002531	天顺风能	-0.63	6.32	3478820	21981800	-0.094	-0.060	-0.068	-0.164		6.642	6.956	6.328	-2.519	-3.683	-5.560	
002532	新界泵业	0.26	7.75	5114060	39407844	-0.063	0.028	-0.184	0.111		8.338	8.902	7.774	-4.439	-7.361	-7.153	
002533	金杯电工	0.70	7.23	2768800	19957378	-0.030	0.023	-0.105	0.106		7.642	8.018	7.266	-4.323	-5.634	-5.495	
002534	杭锅股份	7.68	10.94	17155330	183005728	0.280	0.165	0.229	0.556		9.752	10.628	8.877	6.541	9.638	12.856	
002535	林州重机	1.43	4.98	6460528	31848148	-0.032	0.009	-0.081			5.275	5.569	4.981	-4.169	-6.053	-5.480	
002536	西泵股份	1.95	13.56	7198841	97760008	0.381	0.334	0.095	1.073		13.099	14.565	11.634	-1.573	-0.184	4.505	
002537	海立美达	-2.60	10.86	4282299	46564612	-0.175	-0.011	-0.328	0.046		12.135	13.128	11.141	-7.377	-10.734	-10.399	
002538	司尔特	-0.44	9.01	5697954	51099284	0.014	-0.000	0.028	0.008		9.007	9.232	8.783	-0.862	-0.643	0.079	
002539	云图控股	1.45	7.69	4856230	36970296	-0.122	0.032	-0.309	0.133		8.686	9.522	7.851	-6.162	-10.338	-11.854	
002540	亚太科技	1.19	6.78	4004623	26968746	-0.018	0.023	-0.084	0.085		7.031	7.361	6.702	-2.610	-4.327	-3.310	
002541	鸿路钢构	0.13	15.98	985058	15655315	-0.174	-0.026	-0.295	-0.030		17.070	17.912	16.228	-4.005	-6.051	-6.625	
002542	中化岩土	0.74	9.55	22387548	212823840	-0.787	-0.561	-0.452	-1.707		11.702	13.882	9.522	-7.804	-13.893	-19.891	
002543	万和电气	-5.22	21.26	6408537	134625488	-0.363	-0.003	-0.721	0.066		24.587	26.733	22.442	-11.238	-12.489	-14.176	
002544	杰赛科技	-0.05	19.32	5882885	112673376	-0.720	-0.356	-0.728			22.394	25.020	19.768	-7.508	-10.838	-14.538	
002545	东方铁塔	-0.41	12.07	4358400	51892288	0.157	0.227	-0.140	0.748		12.254	12.595	11.913	-1.803	-2.122	-1.429	
002546	新联电子	1.83	5.57	3921165	21671402	-0.048	0.007	-0.109	0.042		5.907	6.230	5.585	-3.550	-5.872	-6.044	
002547	春兴精工																
002548	金新农	-0.83	10.69	2351514	24918532	-0.271	-0.143	-0.254	-0.458		11.823	12.630	11.015	-6.242	-8.944	-10.108	
002549	凯美特气	0.00	7.09	2236223	15635349	-0.106	-0.069	-0.074	-0.169		7.418	7.694	7.141	-2.610	-4.005	-5.209	
002550	千红制药	-0.71	5.57	8788500	48757672	-0.071	-0.035	-0.071	-0.095		5.907	6.143	5.671	-3.938	-5.366	-6.077	
002551	尚荣医疗	0.43	9.28	7424636	68321904	-0.260	-0.105	-0.311	-0.316		10.481	11.403	9.558	-6.999	-10.583	-12.232	
002552	宝鼎科技	2.31	10.61	1925484	20299560	-0.491	-0.319	-0.345	-0.988		11.990	13.307	10.673	-4.715	-9.096	-13.836	
002553	南方轴承	2.09	10.77	1849188	19852544	-0.017	0.106	-0.246	0.414		11.447	12.231	10.663	-3.249	-6.007	-5.333	
002554	惠博普	1.90	5.36	8941552	47465720	-0.171	-0.119	-0.104	-0.386		5.856	6.283	5.429	-4.683	-7.373	-9.383	
002555	三七互娱	-1.51	22.11	8464869	186526464	-0.542	-0.239	-0.605	-0.793		24.357	26.811	21.902	-3.758	-6.088	-10.064	
002556	辉隆股份	0.59	6.79	7833382	52905284	-0.028	0.014	-0.083	0.045		7.186	7.554	6.817	-5.234	-6.053	-5.591	
002557	洽洽食品	0.00	13.30	1219539	16140908	-0.130	0.002	-0.263	-0.021		14.092	14.898	13.286	-2.206	-4.637	-5.651	
002558	巨人网络	-2.02	43.21	2180768	94396472	-0.423	-0.307	-0.231	-0.544		45.223	46.997	43.449	-3.685	-4.757	-4.461	
002559	亚威股份	-0.83	10.79	3425794	36919000	0.059	0.082	-0.045	0.256		11.047	11.444	10.649	-3.301	-3.236	-2.205	
002560	通达股份	0.90	7.88	4775231	37407776	-0.092	0.050	-0.284	0.146		8.913	9.716	8.110	-8.708	-11.086	-11.448	
002561	徐家汇	1.42	12.82	4479319	56907688	-0.026	0.046	-0.143	0.175		13.335	13.938	12.732	-3.464	-4.269	-4.000	
002562	兄弟科技	-0.96	12.40	7581975	93070952	-0.032	0.121	-0.307	0.329		13.375	14.385	12.365	-4.981	-7.830	-6.735	
002563	森马服饰	0.25	7.87	4681771	36580012	-0.168	-0.107	-0.123	-0.295		8.355	8.826	7.884	-2.196	-4.432	-6.453	
002564	天沃科技	1.15	8.77	7194701	62864216	-0.218	-0.229	0.021	-0.718		9.097	9.614	8.579	-3.573	-3.112	-4.984	
002565	顺灏股份	-1.06	6.53	4229626	27475370	-0.287	-0.210	-0.155	-0.624		7.299	7.993	6.606	-4.880	-8.179	-11.762	
002566	益盛药业	-4.72	9.90	9859344	98606088	-0.153	-0.037	-0.232	-0.084		11.131	11.839	10.423	-9.049	-10.757	-11.204	
002567	唐人神					-0.228	-0.180	-0.097						2.303	-1.004		
002568	百润股份	-2.46	16.62	2023032	33589036	0.026	0.006	0.041	0.188		16.953	18.128	15.778	-3.949	-4.129	-2.034	
002569	步森股份																
002570	贝因美					-0.183	-0.070	-0.226			13.443	14.203	12.684	-9.181	-10.432	-11.464	
002571	*ST德力	-5.04	6.59	10424622	68963568	-0.180	-0.150	-0.059			7.246	7.646	6.846	-7.400	-8.747	-9.208	
002572	索菲亚	0.05	39.62	2546842	100964888	0.078	0.206	-0.256	0.540		39.699	41.301	38.096	1.525	0.921	0.069	
002573	清新环境	0.54	16.81	13330433	222572832	-0.359	-0.197	-0.324	-0.469		18.428	19.655	17.201	-6.019	-8.451	-8.930	
002574	明牌珠宝	0.48	8.36	3946600	32779570	0.005	0.047	-0.085	0.120		8.743	9.145	8.342	-4.874	-4.919	-4.279	
002575	群兴玩具	6.19	9.60	18894612	173001840	-0.166	-0.287	0.242	-0.718		8.920	9.756	8.085	7.623	9.924	6.337	
002576	通达动力																
002577	雷柏科技	1.92	19.68	3041765	59494204	-0.598	-0.172	-0.851	-0.606		22.695	25.443	19.947	-6.025	-11.047	-13.782	
002578	闽发铝业	0.00	4.78	14808200	70421912	0.119	0.078	0.083	0.249		4.528	4.988	4.067	-1.545	2.814	6.016	
002579	中京电子	-0.21	9.72	2635016	25473326	-0.224	-0.077	-0.294	-0.258		10.738	11.662	9.815	-4.032	-8.085	-10.315	
002580	圣阳股份	1.01	6.97	5932796	40739064	-0.122	0.002	-0.249	0.008		7.850	8.557	7.143	-6.527	-10.209	-11.102	
002581	未名医药	-0.15	20.07	2248425	44855720	-0.263	-0.279	0.031	-0.906		20.431	20.750	20.112	-1.019	-1.432	-1.968	
002582	好想你	1.29	14.90	31692264	472511008	0.570	0.235	0.670	0.789		12.523	14.650	10.396	6.963	14.947	19.132	
002583	海能达	3.50	15.98	7465571	118089376	0.207	0.276	-0.138	0.852		15.880	16.716	15.044	0.524	-0.781	1.541	
002584	西陇科学	-3.09	13.50	16041579	211877776	0.010	0.017	-0.013	0.042		13.720	14.304	13.136	-1.376	-0.796	-1.982	
002585	双星新材	1.55	7.19	4034662	28822190	-0.122	-0.073	-0.096	-0.225		7.564	7.962	7.166	-1.776	-3.576	-5.421	
002586	围海股份																
002587	奥拓电子	1.70	7.16	4523624	31999034	-0.082	-0.052	-0.059	-0.183		7.401	7.716	7.087	-1.241	-2.607	-3.396	
002588	史丹利	0.30	6.77	6765436	45512036	-0.164	-0.066	-0.196	-0.156		7.551	8.142	6.960	-6.427	-9.623	-10.706	
002589	瑞康医药	-0.84	15.37	13605283	209655504	0.100	0.036	0.128	0.021		15.476	16.663	14.290	-4.564	-2.392	-0.405	
002590	万安科技	-0.82	13.37	8147841	108199584	0.132	0.324	-0.385	1.159		14.599	16.363	12.836	-8.404	-10.797	-7.891	
002591	恒大高新	0.08	12.21	4009953	48805272	-0.335	0.060	-0.790			14.911	17.672	12.151	-8.195	-13.281	-17.108	
002592	八菱科技	0.19	26.60	1058941	28088984	-0.363	-0.135	-0.456	-0.520		28.207	30.038	26.375	-2.961	-5.302	-5.993	
002593	日上集团	0.61	4.95	3531884	17330544	-0.017	0.018	-0.071	0.072		5.206	5.440	4.971	-3.665	-5.263	-4.853	
002594	比亚迪	-0.06	48.97	2743047	134468592	-0.177	0.040	-0.434	0.225		50.387	51.763	49.011	-1.512	-2.322	-3.054	
002595	豪迈科技	0.19	20.84	605709	12634265	-0.203	-0.085	-0.236	-0.274		21.607	22.526	20.687	-1.170	-2.821	-3.727	
002596	海南瑞泽					-0.061	-0.038	-0.045						-0.818			
002597	金禾实业	-0.29	20.44	6881534	140495296	0.135	0.295	-0.320	0.825		21.282	22.082	20.483	-2.890	-3.380	-3.273	
002598	山东章鼓	3.00	10.65	1699179	17880296	0.041	0.170	-0.258	0.517		11.319	11.959	10.680	-3.343	-5.347	-4.843	
002599	盛通股份	-0.07	13.77	1319880	18091472	-0.313	-0.215	-0.197	-0.602		14.808	15.710	13.906	-4.375	-5.889	-7.353	
002600	江粉磁材																
002601	龙蟒佰利	3.60	17.86	41162080	720839040	0.704	0.609	0.189	1.977		16.753	19.436	14.071	-1.162	1.453	8.024	
002602	世纪华通	-1.15	35.20	2627800	92040152	0.437	0.714	-0.555	2.184		36.306	37.833	34.778	-3.337	-3.928	-3.026	
002603	以岭药业	-0.36	16.50	4256121	69752920	0.030	0.129	-0.198	0.378		17.120	17.814	16.426	-2.875	-4.158	-3.287	
002604	龙力生物	1.03	8.82	3338663	29271380	-0.025	0.037	-0.124	0.148		9.212	9.646	8.778	-2.828	-4.606	-4.026	
002605	姚记扑克	2.21	12.93	2539533	32726196	-0.127	0.030	-0.314	0.152		13.840	14.730	12.951	-3.351	-5.918	-7.062	
002606	大连电瓷																
002607	亚夏汽车	0.73	4.14	7292566	29907540	-0.064	-0.002	-0.124	0.021		4.567	4.914	4.219	-5.046	-8.323	-9.302	
002608	江苏国信	1.73	11.75	5187562	60045488	-0.134	-0.043	-0.182	-0.095		12.354	12.896	11.813	-2.906	-4.127	-5.229	
002609	捷顺科技	0.00	14.95	1753610	26014368	-0.011	0.030	-0.083	0.202		15.160	15.609	14.710	-0.796	-1.806	-1.407	
002610	爱康科技					-0.043	-0.014	-0.058									
002611	东方精工	-2.22	13.68	5236747	71243616	0.160	0.268	-0.216	0.755		14.304	15.052	13.556	-3.594	-4.934	-3.560	
002612	朗姿股份	0.71	12.72	1259346	15929552	-0.206	-0.107	-0.197	-0.200		13.531	14.227	12.835	-3.209	-5.597	-6.639	
002613	北玻股份	0.46	4.37	3406570	14855415	-0.139	-0.073	-0.133	-0.207		4.867	5.364	4.370	-3.921	-7.806	-11.299	
002614	奥佳华	0.18	17.15	4202523	71371176	0.150	0.375	-0.450	1.085		18.030	19.131	16.928	-1.916	-4.780	-3.634	
002615	哈尔斯	-0.10	9.79	3046945	29533590	-0.191	-0.021	-0.341	-0.118		10.896	11.863	9.929	-4.689	-8.405	-10.300	
002616	长青集团	-0.50	10.00	15007513	148739472	-0.521	-0.370	-0.302	-1.033		11.554	12.888	10.220	-8.046	-11.328	-15.062	
002617	露笑科技	-0.07	14.00	1498717	20992286	-0.162	-0.046	-0.232	-0.136		14.859	15.476	14.242	-3.681	-5.079	-6.271	
002618	丹邦科技	0.98	10.29	2422700	24785352	-0.357	-0.183	-0.349	-0.527		11.722	12.916	10.529	-6.184	-10.696	-13.036	
002619	巨龙管业					-0.339	-0.180	-0.318						-10.113	-15.038		
002620	瑞和股份	-1.03	12.45	3011284	37224840	-0.732	-0.329	-0.805	-1.076		15.405	17.986	12.823	-9.246	-16.298	-20.250	
002621	三垒股份					-0.053	-0.011	-0.084									
002622	融钰集团																
002623	亚玛顿	-1.88	24.00	1941386	46330740	-0.371	-0.004	-0.733	0.129		27.158	29.373	24.942	-9.223	-11.234	-12.262	
002624	完美世界	-1.76	30.21	6190163	187840128	-0.766	-0.333	-0.865	-1.067		33.341	36.290	30.393	-4.560	-6.826	-10.571	
002625	光启技术																
002626	金达威	1.25	12.93	3485086	44392972	0.072	0.269	-0.396	0.773		13.880	15.227	12.532	-3.830	-6.688	-5.646	
002627	宜昌交运	1.42	17.19	1363269	23156514	-0.114	0.045	-0.318	0.115		18.386	19.385	17.387	-4.914	-6.585	-6.479	
002628	成都路桥	1.05	7.70	12800840	97975120	0.380	0.289	0.183	0.936		6.906	8.073	5.740	1.160	5.709	13.256	
002629	仁智股份	0.46	6.58	4248000	27813680	-0.194	-0.113	-0.161	-0.332		7.366	7.972	6.761	-7.018	-10.324	-11.131	
002630	华西能源	-0.45	11.13	5412865	59852680	-0.125	-0.085	-0.079	-0.210		11.516	11.869	11.163	-1.621	-2.525	-3.744	
002631	德尔未来	1.34	13.63	7357499	99133552	0.033	0.270	-0.474	0.736		14.881	16.170	13.592	-5.249	-8.717	-8.192	
002632	道明光学	1.15	7.94	3775861	29539506	0.020	0.021	-0.003	0.096		8.084	8.481	7.687	-2.894	-2.766	-1.712	
