历史行情.指标排序沪深Ａ股 日期:2017-07-21,五 指标:MACD(12,26,9)   PSY(12,6)   RSI(6,12,24)   MTM(12,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  PSY	  PSYMA	  RSI1	  RSI2	  RSI3	  MTM	  MTMMA	
002280	联络互动	-0.57	8.65	33526350	294235616	-0.857	-0.709	-0.297	25.000	22.222	27.387	23.538	22.674	-1.910	-2.240	
002281	光迅科技	-2.72	17.86	6502932	117109384	-0.879	-0.512	-0.734	25.000	27.778	12.853	20.666	30.415	-3.920	-3.395	
002282	博深工具	-0.33	18.23	15524323	287893312	-0.677	-0.484	-0.384	33.333	33.333	39.134	40.867	43.901	-2.400	-2.508	
002283	天润曲轴	2.70	6.46	14413836	92976576	-0.034	-0.015	-0.038	58.333	65.278	51.698	48.813	48.509	0.000	-0.030	
002284	亚太股份	0.30	10.09	5543350	56337716	-0.244	-0.096	-0.297	25.000	29.167	29.552	34.776	39.888	-1.680	-1.150	
002285	世联行	8.59	9.23	96329384	872144320	0.161	0.041	0.238	41.667	25.000	90.881	81.942	74.203	1.360	0.150	
002286	保龄宝	-0.76	10.50	1720014	18187144	-0.485	-0.290	-0.390	33.333	41.667	12.960	19.012	26.045	-2.040	-1.618	
002287	奇正藏药	-0.79	40.32	1267900	51384056	0.144	0.337	-0.386	33.333	41.667	42.668	46.899	48.831	-1.360	-0.282	
002288	超华科技	-1.26	7.86	26091502	204446320	0.271	0.181	0.181	58.333	63.889	67.753	67.814	64.697	0.830	0.757	
002289	宇顺电子					-0.028	0.085	-0.226	41.667	48.611	25.329	38.470	44.194	-0.660	-0.235	
002290	中科新材	-1.72	14.25	1382197	19783506	-0.638	-0.404	-0.468	25.000	23.611	14.990	21.565	26.990	-2.690	-1.987	
002291	星期六	-2.30	9.36	14201400	133476232	-2.106	-1.654	-0.903	16.667	16.667	14.734	13.148	14.121	-6.210	-6.953	
002292	奥飞娱乐	-0.15	13.76	5341244	73814272	-0.682	-0.385	-0.595	33.333	38.889	18.966	26.431	34.400	-2.990	-3.053	
002293	罗莱生活	-0.62	11.20	1980258	22225684	-0.036	-0.007	-0.059	41.667	47.222	40.891	44.304	45.062	-0.360	-0.158	
002294	信立泰	-2.37	34.20	3280967	113409944	0.315	0.437	-0.245	50.000	45.833	46.031	50.220	54.900	-1.220	-0.942	
002295	精艺股份					0.296	0.285	0.023	41.667	51.389	54.262	59.687	58.762	0.210	0.645	
002296	辉煌科技	-0.53	9.32	3364210	31328770	-0.447	-0.331	-0.231	25.000	36.111	24.868	28.125	31.418	-1.630	-1.433	
002297	博云新材	-0.81	9.85	5128336	50628208	-0.266	-0.164	-0.205	50.000	55.556	32.632	35.624	37.928	-1.040	-0.890	
002298	中电鑫龙	1.52	10.01	3093228	30830484	-0.237	-0.145	-0.185	33.333	37.500	37.084	36.001	39.261	-0.950	-0.840	
002299	圣农发展	3.75	16.58	14808676	242629120	0.402	0.418	-0.033	33.333	38.889	68.494	64.370	63.242	0.180	0.348	
002300	太阳电缆	-3.35	11.26	15583650	177444704	0.061	0.182	-0.240	41.667	54.167	38.489	44.718	48.349	-0.700	-0.073	
002301	齐心集团	-0.11	18.63	2053176	37962736	-0.745	-0.562	-0.366	33.333	27.778	24.728	26.405	31.732	-2.170	-2.002	
002302	西部建设	1.26	22.53	49869884	1122038784	0.470	0.672	-0.405	41.667	40.278	56.933	55.635	54.777	-1.390	-1.542	
002303	美盈森	0.14	7.34	2259641	16609197	-0.124	-0.043	-0.164	58.333	55.556	26.257	33.323	37.834	-0.640	-0.433	
002304	洋河股份	1.91	86.32	4387733	377064704	-0.193	-0.172	-0.042	58.333	51.389	70.881	58.872	56.049	1.320	-1.840	
002305	南国置业	-0.43	4.65	30739200	143919568	-0.254	-0.173	-0.161	25.000	31.944	24.120	30.676	39.990	-0.820	-0.745	
002306	*ST云网	2.39	3.86	7613101	29271852	-0.060	-0.059	-0.003	50.000	34.722	61.897	52.169	49.134	-0.070	-0.250	
002307	北新路桥	0.27	18.66	30977456	583640448	0.168	0.245	-0.155	50.000	50.000	46.777	49.986	49.728	-0.330	-0.037	
002308	威创股份	-1.24	12.76	2775779	35585736	0.011	0.048	-0.074	41.667	47.222	41.679	46.318	48.517	-0.540	-0.258	
002309	中利集团	-0.58	13.63	2851079	38831832	0.328	0.251	0.153	66.667	73.611	72.902	74.331	70.399	0.800	1.002	
002310	东方园林	0.23	17.28	12959442	224046480	0.090	0.144	-0.108	66.667	69.444	43.574	48.182	49.523	0.190	0.482	
002311	海大集团	1.13	18.81	3616525	68069840	0.396	0.303	0.184	50.000	48.611	76.106	68.844	64.099	1.260	0.672	
002312	*ST三泰					0.000	0.000	0.000	0.000					0.000		
002313	日海通讯	1.47	20.76	3288178	67915288	0.081	0.158	-0.154	41.667	48.611	56.971	54.441	53.947	-0.620	-0.570	
002314	南山控股	-1.58	6.23	7031154	43966232	-0.072	-0.090	0.035	41.667	36.111	50.194	47.407	45.505	-0.140	-0.190	
002315	焦点科技	-1.81	23.82	1495511	35933104	-0.356	-0.234	-0.245	41.667	50.000	36.354	40.279	41.426	-1.610	-0.657	
002316	键桥通讯	-0.37	13.32	1588325	21382504	0.014	0.137	-0.246	25.000	26.389	36.487	43.977	47.800	-0.930	-0.800	
002317	众生药业	-0.69	11.46	3986685	45737652	-0.147	-0.068	-0.159	33.333	38.889	24.719	32.330	40.378	-0.700	-0.760	
002318	久立特材	-0.25	7.89	5529393	43758292	-0.090	-0.025	-0.130	50.000	55.556	35.423	39.712	43.356	-0.590	-0.313	
002319	乐通股份	-0.97	15.36	1615403	24868970	-0.436	-0.301	-0.269	33.333	36.111	22.044	25.862	32.706	-1.380	-1.105	
002320	海峡股份	1.45	14.04	2568545	35963048	-0.070	-0.035	-0.070	50.000	44.444	59.391	52.693	50.398	-0.300	-0.543	
002321	华英农业	2.03	10.58	14991545	156483616	-0.070	-0.015	-0.111	33.333	30.556	51.177	46.918	49.198	-0.330	-0.493	
002322	理工环科	-0.60	21.47	1787037	38508716	-0.559	-0.279	-0.559	25.000	30.556	30.438	34.775	39.876	-3.330	-2.663	
002323	雅百特	6.06	10.33	48838432	496920832	-0.115	-0.112	-0.007	33.333	37.500	68.089	57.629	50.783	-0.300	-0.672	
002324	普利特	-0.96	25.70	375600	9706085	-0.180	-0.089	-0.181	33.333	31.944	40.828	42.093	43.831	-1.100	-0.837	
002325	洪涛股份	0.00	6.45	14837092	96117456	-0.102	0.029	-0.262	33.333	38.889	26.642	36.200	44.120	-1.150	-0.923	
002326	永太科技	0.92	14.28	15545952	222660800	0.057	0.041	0.032	66.667	61.111	62.946	57.868	54.740	0.080	-0.020	
002327	富安娜	-0.60	8.25	2214967	18215184	-0.083	-0.073	-0.019	33.333	37.500	49.602	45.259	43.191	-0.240	-0.238	
002328	新朋股份	0.13	7.74	2330150	18012872	-0.119	-0.055	-0.127	50.000	45.833	34.657	36.957	40.949	-0.600	-0.530	
002329	皇氏集团	-1.74	8.45	8905857	75898072	-0.340	-0.225	-0.229	33.333	34.722	14.318	22.710	29.533	-1.280	-0.933	
002330	得利斯	-0.36	8.34	1504801	12552791	-0.140	-0.058	-0.165	41.667	41.667	39.535	40.828	43.759	-0.840	-0.720	
002331	皖通科技															
002332	仙琚制药	-3.87	7.70	7747536	60206384	-0.073	0.007	-0.161	41.667	43.056	20.164	31.816	41.065	-0.800	-0.562	
002333	罗普斯金	4.03	13.68	3034229	41708920	-0.396	-0.299	-0.195	25.000	18.056	45.459	42.743	42.082	-1.060	-1.445	
002334	英威腾	0.69	7.31	3012971	22019560	0.012	0.033	-0.042	33.333	31.944	57.816	53.892	51.937	-0.200	-0.162	
002335	科华恒盛	0.87	34.94	1308318	45599380	0.030	0.235	-0.410	58.333	52.778	48.659	49.163	51.301	-1.840	-0.825	
002336	人人乐	-0.23	13.02	3229003	42283884	0.422	0.411	0.023	58.333	56.944	66.783	63.731	62.973	0.510	0.668	
002337	赛象科技	0.36	5.58	2032317	11354125	-0.095	-0.060	-0.069	41.667	43.056	30.991	34.196	37.452	-0.340	-0.263	
002338	奥普光电	6.71	16.23	2414496	38012072	-0.513	-0.399	-0.227	33.333	38.889	53.964	46.099	41.826	-1.320	-1.740	
002339	积成电子	2.90	11.35	10601324	119249528	-1.114	-0.979	-0.270	33.333	33.333	30.287	21.748	17.636	-2.210	-2.350	
002340	格林美	-1.66	6.53	185325344	1216102144	0.237	0.232	0.009	66.667	69.444	58.461	60.644	61.797	0.310	0.528	
002341	新纶科技	0.26	19.45	2903380	56191520	0.364	0.411	-0.094	66.667	61.111	57.987	58.463	60.006	0.230	0.502	
002342	巨力索具	-0.72	8.24	37897312	314143136	-0.715	-0.552	-0.326	25.000	31.944	10.207	19.704	30.062	-2.120	-1.727	
002343	慈文传媒	2.74	34.48	2273854	78181096	-1.227	-0.976	-0.502	33.333	25.000	49.984	42.583	43.089	-3.570	-4.465	
002344	海宁皮城	-0.25	7.96	3010300	24022284	-0.103	-0.053	-0.100	50.000	50.000	30.347	34.728	38.801	-0.440	-0.357	
002345	潮宏基	-2.53	10.42	4780800	50294228	0.055	0.084	-0.059	41.667	44.444	35.718	45.115	49.213	-0.400	-0.128	
002346	柘中股份	-2.67	25.56	6455558	166534240	-0.076	0.371	-0.894	41.667	45.833	29.193	39.978	44.822	-2.500	-1.283	
002347	泰尔股份	0.14	6.95	2939000	20386832	-0.101	-0.053	-0.097	33.333	40.278	34.825	38.884	41.977	-0.630	-0.442	
002348	高乐股份					-0.019	-0.007	-0.026	8.333		6.896	6.800	6.737	-0.130		
002349	精华制药	0.11	9.16	2096600	19057136	-0.094	-0.039	-0.111	50.000	51.389	42.542	43.570	45.157	-0.240	-0.268	
002350	北京科锐	-0.97	13.32	18672530	252465408	-0.667	-0.460	-0.413	25.000	29.167	29.026	34.985	43.296	-2.300	-1.735	
002351	漫步者	2.18	11.25	14255613	161989552	-0.033	0.051	-0.168	50.000	50.000	47.261	47.830	49.415	-0.930	-0.230	
002352	顺丰控股	-0.60	49.40	2034611	100603240	-0.585	-0.398	-0.374	41.667	45.833	35.185	39.888	44.508	-2.820	-2.077	
002353	杰瑞股份	-0.55	14.41	5015377	72601192	-0.415	-0.245	-0.340	33.333	34.722	19.883	27.083	36.298	-1.870	-1.340	
002354	天神娱乐	-0.20	19.49	4388006	86050640	-0.556	-0.395	-0.323	50.000	43.056	32.093	35.276	38.419	-2.110	-2.137	
002355	兴民智通	0.00	9.30	1685121	15688857	-0.228	-0.143	-0.170	33.333	36.111	32.763	34.214	38.187	-0.980	-0.967	
002356	赫美集团					-0.262	-0.232	-0.059	33.333	29.167	48.563	42.843	40.153	-0.560	-0.823	
002357	富临运业	0.00	10.05	2397692	24094044	-0.128	-0.065	-0.126	33.333	37.500	28.615	36.183	40.240	-0.580	-0.427	
002358	森源电气	-0.90	15.49	2920922	45317804	-0.763	-0.586	-0.354	33.333	27.778	26.875	22.759	20.793	-2.920	-2.728	
002359	齐星铁塔	-0.25	36.51	785700	28654080	-0.235	0.061	-0.591	25.000	34.722	26.734	37.655	44.485	-2.440	-2.180	
002360	同德化工	-0.64	7.78	2637864	20613404	-0.156	-0.092	-0.128	50.000	59.722	28.987	35.619	40.994	-0.640	-0.458	
002361	神剑股份	-0.97	7.14	10314441	73883504	-0.020	0.090	-0.220	50.000	55.556	38.041	43.303	47.769	-0.790	-0.530	
002362	汉王科技	0.59	20.29	5649477	116273168	-0.019	0.111	-0.261	50.000	51.389	47.527	48.264	49.173	-1.420	-0.642	
002363	隆基机械	0.23	8.64	2932354	25271590	-0.217	-0.142	-0.151	33.333	31.944	30.877	34.315	37.470	-0.890	-0.807	
002364	中恒电气	0.24	12.33	1377644	17012442	-0.391	-0.296	-0.191	50.000	43.056	18.748	27.343	30.943	-1.360	-1.210	
002365	永安药业	2.04	29.94	3711853	110668216	0.220	0.537	-0.634	58.333	51.389	51.421	51.332	54.551	-1.450	-1.448	
002366	台海核电					0.364	0.461	-0.193	58.333	54.167	56.304	56.063	55.541	0.460	0.060	
002367	康力电梯	0.00	11.04	3362866	37495540	-0.165	-0.110	-0.109	41.667	44.444	34.122	35.391	37.236	-0.690	-0.637	
002368	太极股份	-1.42	24.99	3220600	80865560	-0.445	0.044	-0.978	25.000	41.667	17.753	30.833	39.449	-5.000	-2.260	
002369	卓翼科技	0.79	7.66	2467202	18899156	-0.228	-0.128	-0.201	33.333	33.333	25.313	29.715	37.551	-0.950	-0.928	
002370	亚太药业	2.91	28.60	870005	24512062	-0.221	-0.135	-0.171	33.333	34.722	55.726	48.768	46.577	-0.610	-0.933	
002371	北方华创	-3.00	22.67	3188363	73215264	-0.427	-0.229	-0.396	50.000	48.611	34.718	37.769	42.364	-1.810	-1.323	
002372	伟星新材	-1.46	18.26	2792199	51331060	0.271	0.351	-0.160	50.000	50.000	47.773	52.170	55.311	-0.640	-0.105	
002373	千方科技	-0.25	11.96	8331000	100463400	-0.519	-0.388	-0.263	16.667	34.722	21.032	29.303	35.705	-2.020	-1.445	
002374	丽鹏股份	-0.54	5.52	2785700	15388855	-0.112	-0.078	-0.067	25.000	33.333	33.877	35.950	38.110	-0.400	-0.347	
002375	亚厦股份	1.94	8.41	9701407	81791840	-0.184	-0.130	-0.108	41.667	48.611	41.553	37.499	38.168	-0.610	-0.575	
002376	新北洋	0.41	12.30	3326483	41070768	-0.243	-0.117	-0.252	41.667	37.500	37.342	38.160	41.811	-1.410	-1.385	
002377	国创高新	9.98	10.91	21308722	229010480	0.109	0.040	0.137	58.333	52.778	80.949	71.738	66.085	1.080	0.173	
002378	章源钨业	-2.77	9.83	13190700	130948496	0.217	0.196	0.041	58.333	58.333	55.331	56.949	56.809	0.540	0.558	
002379	宏创控股	-2.94	7.93	14543999	116666496	-0.162	-0.086	-0.151	50.000	51.389	35.334	39.437	46.014	-0.690	-0.750	
002380	科远股份	-0.45	19.86	3880775	77483776	0.422	0.287	0.270	41.667	55.556	63.198	62.422	58.780	0.860	1.083	
002381	双箭股份	-0.24	8.29	1929400	15986208	-0.130	-0.074	-0.112	41.667	40.278	36.834	39.151	40.461	-0.670	-0.498	
002382	蓝帆医疗	0.49	12.19	1974921	24009716	0.088	0.121	-0.065	41.667	40.278	51.822	53.182	52.595	-0.440	-0.187	
002383	合众思壮	-1.04	13.30	5282940	70499512	-0.325	-0.080	-0.490	41.667	38.889	22.416	31.092	39.526	-1.890	-1.965	
002384	东山精密	1.23	23.80	2273395	53772904	-0.381	-0.298	-0.166	50.000	51.389	54.472	48.511	48.502	-1.100	-1.495	
002385	大北农	-1.14	6.07	14854621	90462376	-0.022	0.025	-0.094	25.000	36.111	28.453	37.127	43.696	-0.460	-0.243	
002386	天原集团	1.14	7.99	13639896	107723824	0.213	0.181	0.065	75.000	66.667	68.659	65.616	62.233	0.670	0.517	
002387	黑牛食品	-1.89	16.05	5112740	82274552	-0.020	-0.119	0.200	66.667	54.167	53.624	51.997	49.905	0.930	0.608	
002388	新亚制程	-1.87	9.46	6064413	57746360	-0.114	0.029	-0.285	41.667	41.667	27.532	37.002	42.061	-1.330	-0.948	
002389	南洋科技	0.17	23.99	18270568	439039360	0.416	0.249	0.334	50.000	51.389	79.713	70.508	63.902	2.010	1.005	
002390	信邦制药	-0.85	8.21	4051954	33300494	-0.177	-0.134	-0.086	41.667	38.889	21.421	25.476	33.530	-0.510	-0.405	
002391	长青股份	-0.72	13.76	2224700	30633168	-0.043	0.081	-0.247	50.000	45.833	37.634	42.765	46.653	-1.090	-0.808	
002392	北京利尔	4.24	5.65	28411316	157747248	-0.176	-0.143	-0.065	41.667	44.444	51.887	44.416	45.172	-0.450	-0.543	
002393	力生制药	-0.72	33.23	817531	27248744	-0.446	-0.147	-0.597	33.333	41.667	31.205	36.117	41.127	-2.800	-2.238	
002394	联发股份	0.57	14.00	1162446	16275557	-0.135	-0.037	-0.196	58.333	54.167	39.788	39.923	43.609	-0.760	-0.773	
002395	双象股份	1.49	14.26	3971005	56367468	-0.618	-0.391	-0.454	25.000	29.167	25.637	28.659	34.049	-2.580	-2.168	
002396	星网锐捷	0.60	18.52	3646600	67661208	-0.103	0.056	-0.319	50.000	41.667	48.420	46.835	49.475	-1.280	-1.377	
002397	梦洁股份	-0.62	6.37	1599808	10197204	-0.055	-0.025	-0.059	33.333	36.111	41.910	42.826	44.150	-0.330	-0.250	
002398	建研集团	2.15	12.83	4104589	52077368	0.092	0.153	-0.120	41.667	45.833	53.286	53.525	54.546	-0.180	-0.158	
002399	海普瑞															
002400	省广股份	-0.48	6.28	13396006	84474744	-0.488	-0.344	-0.287	8.333	18.056	13.801	17.669	21.709	-1.770	-1.523	
002401	中远海科	2.64	12.44	2907710	35867100	-0.231	-0.143	-0.177	41.667	37.500	48.489	43.623	42.949	-0.840	-0.958	
002402	和而泰	2.31	9.30	12466073	116938872	-0.061	0.039	-0.200	41.667	36.111	44.510	44.910	47.680	-0.740	-0.687	
002403	爱仕达	-1.66	12.45	1931050	24167622	-0.106	0.013	-0.237	41.667	43.056	24.710	33.595	40.585	-1.210	-0.687	
002404	嘉欣丝绸	-0.81	7.36	3393600	24998852	-0.069	-0.032	-0.073	33.333	33.333	35.735	40.099	43.896	-0.370	-0.312	
002405	四维图新	-0.06	17.79	7876385	140908736	-0.161	0.043	-0.408	58.333	54.167	31.761	39.114	45.152	-1.950	-1.712	
002406	远东传动	0.13	7.70	3686949	28406876	-0.039	-0.005	-0.070	58.333	59.722	45.014	45.827	47.120	-0.340	-0.275	
002407	多氟多	-1.15	26.71	58767532	1578585472	1.606	1.298	0.617	58.333	69.444	67.784	69.483	66.811	3.630	4.672	
002408	齐翔腾达	-0.28	10.81	10882429	117688896	0.126	0.156	-0.060	41.667	45.833	53.320	55.849	58.215	0.020	-0.138	
002409	雅克科技															
002410	广联达	-0.06	17.36	2790009	48425488	-0.139	0.001	-0.280	33.333	29.167	39.732	42.635	48.729	-1.190	-1.490	
002411	必康股份	-0.22	27.24	2655364	71576688	-0.240	-0.088	-0.304	33.333	41.667	26.343	35.447	43.001	-1.790	-1.512	
002412	汉森制药	-0.84	15.41	565270	8715212	-0.074	0.011	-0.170	41.667	43.056	29.779	38.013	44.745	-0.820	-0.378	
002413	雷科防务	2.39	11.14	6040695	66510552	0.068	0.136	-0.137	50.000	50.000	57.634	55.201	54.887	-0.380	-0.475	
002414	高德红外	1.52	16.68	3235585	53824184	-0.439	-0.230	-0.417	41.667	48.611	31.828	33.413	37.069	-1.810	-1.685	
002415	海康威视	1.97	30.59	67132576	2072629376	0.113	0.270	-0.314	58.333	50.000	58.273	53.871	55.376	-0.160	-1.485	
002416	爱施德	1.79	10.26	4614200	46988572	-0.118	-0.019	-0.198	58.333	54.167	45.293	44.685	46.771	-0.620	-0.652	
002417	三元达															
002418	康盛股份	-1.86	7.90	6242000	49582592	-0.091	-0.065	-0.053	25.000	20.833	30.847	30.785	30.223	-0.450	-0.308	
002419	天虹股份	0.57	14.18	4267364	60536696	0.028	0.097	-0.138	58.333	55.556	49.713	50.072	51.441	-0.530	-0.318	
002420	毅昌股份	-0.45	6.63	2041601	13581826	-0.437	-0.249	-0.376	41.667	34.722	24.601	28.025	34.114	-1.820	-1.817	
002421	达实智能	-2.09	6.09	31390552	192923856	0.081	0.106	-0.051	33.333	52.778	34.841	47.076	50.282	-0.300	0.040	
002422	科伦药业	0.63	16.01	1805603	28957176	-0.026	0.072	-0.196	41.667	44.444	46.554	46.936	49.728	-0.750	-0.733	
002423	中原特钢	-2.34	12.50	6362257	79610248	0.194	0.240	-0.092	41.667	38.889	55.903	54.578	54.649	-0.150	-0.433	
002424	贵州百灵	-0.59	16.87	4234201	71855104	-0.176	0.042	-0.437	33.333	34.722	22.551	34.134	43.385	-1.900	-1.553	
002425	凯撒文化	0.36	8.46	4362101	37135796	-0.211	-0.152	-0.118	41.667	30.556	41.781	39.180	41.047	-0.770	-0.808	
002426	胜利精密															
002427	尤夫股份	-1.23	24.80	13372211	324532864	-0.168	-0.058	-0.222	8.333	6.944	9.729	11.893	12.991	-1.070	-0.425	
002428	云南锗业	-1.74	11.88	20374654	243328816	0.329	0.305	0.048	58.333	72.222	58.697	59.644	58.995	0.340	0.557	
002429	兆驰股份	0.91	3.31	78729456	263571024	0.031	-0.006	0.072	41.667	47.222	76.569	66.994	56.493	0.230	0.200	
002430	杭氧股份	5.53	10.50	11073300	113308216	0.344	0.230	0.228	58.333	55.556	81.977	76.191	69.682	1.400	0.853	
002431	棕榈股份	2.31	9.74	35633208	345061696	-0.539	-0.415	-0.248	41.667	33.333	33.393	31.885	36.488	-1.440	-1.488	
002432	九安医疗	-0.98	10.11	2547329	25920032	-0.423	-0.275	-0.296	25.000	30.556	11.934	19.940	28.374	-1.650	-1.265	
002433	太安堂	0.22	8.92	4121420	36716588	-0.094	-0.053	-0.083	33.333	31.944	38.357	40.010	41.392	-0.510	-0.402	
002434	万里扬	-0.14	14.63	12011811	179584736	-0.126	0.067	-0.385	33.333	45.833	22.343	34.829	42.328	-1.050	-0.877	
002435	长江润发	-1.38	16.40	3019945	49301404	0.051	0.162	-0.221	50.000	59.722	28.279	40.534	47.173	-0.880	-0.308	
002436	兴森科技	-1.15	6.00	5865795	35359196	-0.088	-0.049	-0.078	33.333	41.667	24.747	31.266	38.364	-0.400	-0.263	
002437	誉衡药业	-0.59	6.72	2404300	16228704	-0.049	0.007	-0.111	33.333	40.278	30.514	38.106	43.649	-0.500	-0.448	
002438	江苏神通	-0.27	7.43	2919476	21639530	-0.298	-0.192	-0.213	33.333	47.222	20.686	25.304	30.015	-1.120	-0.917	
002439	启明星辰	1.13	17.89	3145152	56116700	-0.251	-0.070	-0.362	33.333	37.500	43.251	43.019	46.892	-2.270	-1.443	
002440	闰土股份	-0.95	16.68	7003392	116565504	0.468	0.376	0.183	66.667	69.444	65.869	66.377	64.826	1.440	1.183	
002441	众业达	2.12	11.08	3430283	37806536	-0.106	-0.016	-0.180	50.000	48.611	47.892	45.976	47.225	-0.710	-0.708	
002442	龙星化工					-0.028	-0.012	-0.032	16.667	6.944	54.838	52.320	51.137	0.000	-0.077	
002443	金洲管道	-1.46	8.75	6900381	60474956	-0.171	-0.107	-0.127	50.000	52.778	30.802	38.060	42.515	-0.470	-0.295	
002444	巨星科技	0.53	15.06	11518582	175409040	-0.040	0.045	-0.171	33.333	31.944	44.176	46.000	48.720	-0.840	-0.633	
002445	中南文化	0.00	12.35	4843779	59653216	-0.051	-0.079	0.055	50.000	48.611	55.965	51.505	47.064	-0.180	-0.160	
002446	盛路通信	1.73	12.32	2572169	31540492	0.047	0.083	-0.071	50.000	43.056	62.446	57.352	56.258	0.030	-0.258	
002447	壹桥股份															
002448	中原内配	-0.40	9.98	4396280	44066084	-0.013	0.063	-0.152	50.000	55.556	33.893	41.439	46.346	-0.460	-0.147	
002449	国星光电	0.72	15.49	7177694	111170032	-0.112	0.039	-0.301	41.667	33.333	41.617	44.295	47.569	-1.270	-1.280	
002450	康得新	-0.36	21.90	21381848	467096576	0.157	0.220	-0.127	50.000	50.000	60.821	56.806	58.394	-0.220	-0.698	
002451	摩恩电气	-0.74	21.45	1292900	27956944	0.402	0.410	-0.016	66.667	63.889	57.379	59.207	59.323	0.270	0.455	
002452	长高集团	0.00	6.44	2155356	13948527	-0.096	-0.037	-0.118	33.333	41.667	28.298	34.461	39.621	-0.620	-0.445	
002453	天马精化	-0.50	7.91	1110500	8784072	0.024	0.071	-0.095	58.333	59.722	33.176	42.969	48.185	-0.320	-0.090	
002454	松芝股份	0.00	12.08	1667004	20101736	-0.138	-0.074	-0.128	41.667	44.444	39.508	40.254	43.016	-0.700	-0.613	
002455	百川股份	1.37	11.85	19616876	233092352	0.244	0.082	0.324	58.333	59.722	74.903	67.440	59.032	0.850	1.220	
002456	欧菲光	-2.07	18.95	49697864	961549440	0.524	0.470	0.107	50.000	54.167	62.134	61.619	61.614	0.330	0.360	
002457	青龙管业	-2.20	12.47	28814474	363092320	-1.351	-0.712	-1.277	25.000	25.000	8.218	18.137	26.726	-6.180	-4.792	
002458	益生股份	5.19	27.14	8609204	229908064	1.309	1.041	0.536	50.000	52.778	76.713	72.661	69.061	3.110	3.448	
002459	天业通联	-1.31	13.58	4415701	59999096	-0.740	-0.580	-0.322	25.000	34.722	22.235	27.881	34.698	-2.140	-1.847	
002460	赣锋锂业	9.41	63.70	46748228	2857611264	3.792	2.693	2.197	75.000	68.056	93.905	86.705	78.949	15.100	8.885	
002461	珠江啤酒	0.37	10.90	2254705	24681010	-0.162	-0.023	-0.276	41.667	40.278	28.166	35.010	41.436	-1.180	-0.953	
002462	嘉事堂	0.36	36.53	863631	31498160	-0.449	-0.277	-0.344	33.333	31.944	33.745	39.445	42.450	-1.710	-2.153	
002463	沪电股份	-0.23	4.36	7654260	33424026	-0.034	-0.008	-0.053	50.000	51.389	34.786	38.853	43.700	-0.220	-0.188	
002464	金利科技															
002465	海格通信	0.00	11.14	11905545	132874688	0.082	0.100	-0.035	58.333	69.444	51.726	54.642	55.537	-0.040	0.282	
002466	天齐锂业	3.62	68.44	36126992	2435198208	4.092	3.466	1.253	58.333	55.556	87.557	82.476	77.854	12.230	9.652	
002467	二六三	-0.80	7.44	4840430	36000288	-0.171	-0.114	-0.113	33.333	38.889	40.947	39.499	41.555	-0.720	-0.660	
002468	申通快递	-0.62	25.80	3198797	82656704	0.087	-0.034	0.242	41.667	31.944	74.539	65.302	58.017	0.660	0.090	
002469	三维工程	-0.14	7.34	2510635	18395994	-0.061	0.010	-0.143	25.000	34.722	30.492	38.264	42.748	-0.600	-0.540	
002470	金正大	2.30	8.00	26872426	214091152	0.159	0.113	0.092	66.667	58.333	83.912	76.844	71.632	0.630	0.330	
002471	中超控股	-0.61	4.87	13077574	64088792	-0.022	-0.012	-0.021	41.667	43.056	52.937	50.555	48.857	-0.110	-0.130	
002472	双环传动	-0.40	10.00	3856551	39013840	-0.141	-0.045	-0.192	33.333	30.556	37.126	38.893	44.054	-0.790	-1.013	
002473	*ST圣莱															
002474	榕基软件	0.21	9.55	4190915	40034284	-0.320	-0.174	-0.292	33.333	31.944	12.457	22.825	32.717	-1.470	-1.163	
002475	立讯精密	0.05	21.01	14107225	299566944	0.439	0.283	0.312	66.667	65.278	78.294	69.411	64.069	1.730	1.202	
002476	宝莫股份	0.00	7.13	4026823	28761922	-0.145	-0.043	-0.203	41.667	34.722	31.423	37.023	43.968	-0.920	-0.768	
002477	雏鹰农牧	0.23	4.31	32503764	141694624	-0.057	-0.050	-0.014	66.667	59.722	41.832	42.184	41.761	-0.120	-0.087	
002478	常宝股份	-2.30	5.95	8582435	51561980	0.080	0.041	0.078	58.333	55.556	49.436	52.320	51.958	0.420	0.487	
002479	富春环保	-0.79	11.25	3786689	42518452	-0.152	-0.063	-0.178	50.000	54.167	37.959	40.426	42.535	-0.830	-0.707	
002480	新筑股份	0.53	7.53	1984000	14940764	-0.161	-0.111	-0.101	50.000	54.167	32.236	35.907	39.889	-0.680	-0.435	
002481	双塔食品	0.00	6.45	6085688	38967440	-0.085	-0.064	-0.041	41.667	44.444	39.357	39.502	41.746	-0.240	-0.217	
002482	广田集团	-0.47	8.39	3960750	33346764	-0.089	0.017	-0.212	41.667	47.222	35.663	40.644	46.238	-0.930	-0.763	
002483	润邦股份	-0.16	6.13	2372875	14588749	-0.134	-0.084	-0.101	33.333	41.667	29.821	35.060	39.798	-0.590	-0.400	
002484	江海股份	-0.93	9.58	1816136	17541458	0.031	0.114	-0.166	50.000	52.778	36.371	44.055	48.735	-0.650	-0.228	
002485	希努尔	0.00	26.60	1385061	36755184	0.637	0.772	-0.272	25.000	33.333	59.299	61.854	65.566	0.470	0.210	
002486	嘉麟杰															
