历史行情.指标排序自选股 日期:2017-07-21,五 指标:MACD(12,26,9)   KDJ(9,3,3)   DMI(7,6)   EXPMA(12,50)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  K	  D	  J	  PDI	  MDI	  ADX	  ADXR	  EXP1	  EXP2	
300492	山鼎设计					-0.561	-0.772	0.422	55.884	49.554	68.543	23.362	16.232	22.829	35.303	45.645	46.979	
300493	润欣科技	-0.26	11.67	1656199	19271460	-0.443	-0.311	-0.265	12.283	15.799	5.250	12.459	41.639	77.475	46.003	12.216	13.164	
300494	盛天网络	-1.88	19.27	1876200	36442756	-0.998	-0.609	-0.777	15.457	15.833	14.705	10.394	40.000	77.798	66.107	20.689	22.439	
300495	美尚生态	-1.46	13.48	1780711	24051330	-0.449	-0.341	-0.216	14.397	16.637	9.916	18.612	35.647	38.435	34.553	14.088	14.995	
300496	中科创达	0.12	25.78	3504975	91458800	-0.867	-0.384	-0.966	16.604	20.666	8.479	5.652	40.946	91.769	70.523	27.400	28.665	
300497	富祥股份	-0.76	46.88	1404127	66154644	-1.283	-0.492	-1.583	11.020	17.132	-1.205	0.845	38.429	91.884	75.938	49.701	51.580	
300498	温氏股份	-0.76	19.71	5049152	99706664	-0.961	-0.538	-0.845	11.363	18.181	-2.273	3.467	74.818	91.616	62.165	21.335	22.917	
300499	高澜股份	-2.22	22.49	876500	19768796	-0.735	-0.495	-0.481	27.271	23.918	33.977	20.611	14.758	48.851	41.057	23.249	24.521	
300500	启迪设计	-1.50	25.60	924988	23893662	-1.210	-0.622	-1.176	12.106	10.510	15.300	0.764	61.414	99.163		28.056	29.938	
300501	海顺新材	-0.05	39.08	525059	20440990	-1.662	-1.021	-1.282	11.400	14.284	5.631	2.363	44.499	82.644	51.137	41.630	44.747	
300502	新易盛	-1.23	20.09	1334950	26932958	-1.455	-1.141	-0.627	8.274	12.209	0.405	2.782	53.846	91.031	56.462	21.934	24.978	
300503	昊志机电	0.63	17.52	1590300	27805372	-0.366	-0.285	-0.161	37.078	38.950	33.333	10.816	44.898	51.885	31.971	17.851	18.756	
300505	川金诺	-4.05	34.85	1718035	60841084	-1.092	0.015	-2.214	10.575	15.668	0.389	6.596	60.818	76.277	46.831	38.867	40.182	
300506	名家汇	-2.91	23.69	4007500	96299760	-0.833	-0.273	-1.119	12.041	16.641	2.843	3.617	54.026	71.583	55.214	25.711	26.827	
300507	苏奥传感	2.31	50.00	6122657	288921760	1.125	0.736	0.779	89.184	80.293	106.967	20.906	18.177	32.631	22.489	47.218	45.387	
300508	维宏股份	-2.41	64.77	829519	53993132	-0.685	0.134	-1.637	17.614	30.145	-7.448	13.800	35.530	44.403	62.451	69.401	70.749	
300509	新美星	-0.95	32.39	345490	11156759	-1.358	-0.777	-1.162	13.634	15.999	8.905	1.317	45.897	93.973	68.337	34.443	36.669	
300510	金冠电气	-2.44	24.80	3220373	81455112	-2.623	-1.546	-2.155	10.269	12.610	5.587	0.000	53.965	100.000		29.536	33.730	
300511	雪榕生物	-1.89	21.26	3865677	83024872	0.446	0.505	-0.117	40.794	48.447	25.488	23.960	34.455	30.555	56.718	21.542	20.733	
300512	中亚股份	-0.83	17.83	1162474	20842072	-0.757	-0.501	-0.513	13.449	15.941	8.464	8.315	49.672	77.194	52.997	18.928	20.428	
300513	恒泰实达	0.18	32.93	1010085	33314654	0.847	0.654	0.387	51.251	56.522	40.711	21.575	11.118	36.335	55.547	32.405	31.623	
300514	友讯达	-1.22	25.20	1275341	32568436	-0.541	-0.213	-0.657	13.095	21.099	-2.913	20.350	33.794	36.167	42.646	26.697	27.089	
300515	三德科技	-1.80	14.19	1326101	19058510	-1.078	-0.756	-0.643	6.906	11.150	-1.582	5.576	55.948	79.839	49.320	15.758	17.831	
300516	久之洋	-0.40	57.12	351949	20171666	-1.916	-0.937	-1.956	12.773	19.294	-0.268	6.059	58.728	64.319	61.041	60.568	64.351	
300517	海波重科	1.35	24.10	983000	23881652	-1.435	-0.944	-0.981	12.790	13.035	12.299	11.736	48.289	81.105	54.822	25.784	28.390	
300518	盛讯达	-0.29	60.92	1758786	106540680	-11.005	-7.375	-7.259	4.373	3.053	7.013	1.967	73.618	99.133		73.702	91.780	
300519	新光药业	-2.67	23.31	846952	20038896	-1.856	-1.262	-1.188	4.162	7.357	-2.229	3.134	59.544	96.647	83.104	26.157	29.558	
300520	科大国创	-1.72	18.91	1180143	22495352	-1.109	-0.659	-0.899	11.437	15.653	3.007	1.852	51.620	78.149	70.186	20.855	22.848	
300521	爱司凯	-2.77	36.12	731800	26778462	-3.842	-2.924	-1.836	8.223	10.097	4.476	1.422	51.378	94.687	96.746	40.721	46.858	
300522	世名科技	-1.55	27.30	1934018	53800404	-4.854	-4.671	-0.366	8.071	12.205	-0.198	8.290	39.033	72.108	73.548	31.021	40.502	
300523	辰安科技	-1.36	36.40	392938	14434058	-1.013	-0.621	-0.784	9.652	19.780	-10.603	10.375	58.168	43.944	37.156	38.428	40.623	
300525	博思软件	-1.50	38.00	270000	10354114	-2.434	-1.548	-1.771	15.965	18.181	11.532	5.052	61.614	94.982	61.868	42.135	46.987	
300526	中潜股份	-3.77	21.46	4496813	99353824	-3.555	-3.238	-0.636	7.867	9.183	5.236	7.777	44.007	88.461	79.940	24.744	32.898	
300527	华舟应急	-0.42	16.44	1910681	31666166	-0.147	0.090	-0.475	10.244	19.341	-7.949	7.531	38.285	45.913	53.922	17.287	17.532	
300528	幸福蓝海	-1.47	14.08	1154143	16370780	-0.724	-0.487	-0.475	8.007	13.991	-3.960	7.027	54.054	88.225	56.202	15.181	16.593	
300529	健帆生物	-1.59	26.60	745974	19975058	-0.963	-0.664	-0.598	12.780	18.849	0.644	11.659	45.590	76.890	61.857	28.138	30.130	
300530	达志科技	-0.92	43.99	243900	10694616	-1.082	-0.583	-0.998	15.924	16.502	14.768	4.921	34.271	80.158	66.219	45.843	47.637	
300531	优博讯	-4.42	16.67	5084784	86265592	-1.533	-1.095	-0.878	8.512	13.848	-2.160	0.880	63.396	93.426	57.917	19.427	22.455	
300532	今天国际	-0.55	19.87	763658	15278118	-1.233	-0.841	-0.785	7.070	14.482	-7.754	6.359	49.603	85.622	65.541	21.692	24.221	
300533	冰川网络	-0.98	75.98	577600	44118772	-2.690	-1.171	-3.039	18.882	24.530	7.585	4.951	56.206	84.364	56.466	81.154	85.817	
300534	陇神戎发	-0.35	14.43	5613545	81762184	-1.584	-1.262	-0.643	9.175	12.909	1.709	0.000	59.432	99.358	69.042	16.255	19.416	
300535	达威股份	-2.08	41.34	517400	21659680	-2.718	-1.712	-2.011	6.197	11.164	-3.736	5.275	53.333	78.426	59.310	45.913	51.121	
300536	农尚环境	-1.93	14.73	1235854	18452510	-1.095	-0.643	-0.904	9.198	14.520	-1.447	5.312	53.594	84.305	66.382	16.612	18.504	
300537	广信材料	-4.25	17.12	1789078	30907504	-1.051	-0.757	-0.589	7.271	13.907	-6.000	7.373	49.002	59.834	42.701	19.053	21.114	
300538	同益股份	-2.31	38.11	351200	13537892	-2.300	-1.412	-1.777	10.942	16.619	-0.411	6.616	58.374	76.479	45.751	42.104	46.496	
300539	横河模具	-2.69	12.65	1689980	21708358	-0.940	-0.740	-0.401	11.185	14.540	4.477	8.054	50.559	87.267	66.285	13.905	15.924	
300540	深冷股份	-2.26	29.89	1639600	48365160	-0.918	-0.486	-0.863	12.980	19.175	0.590	11.450	44.699	25.715	49.031	31.925	33.743	
300541	先进数通	-1.98	23.82	511520	12330272	-1.448	-0.909	-1.077	12.748	18.566	1.113	7.856	62.177	84.949	71.012	26.379	29.203	
300542	新晨科技	-1.53	26.47	523800	14037867	-1.296	-0.835	-0.922	9.991	15.127	-0.279	7.617	48.771	81.218	67.130	28.584	31.087	
300543	朗科智能	-4.92	33.05	2870482	97165608	-4.203	-2.392	-3.622	3.505	2.970	4.575	2.424	80.564	97.986		40.710	47.371	
300545	联得装备	-2.46	51.50	596669	31099720	-3.760	-1.927	-3.666	10.999	14.156	4.685	1.360	65.643	81.105	55.207	58.893	64.537	
300546	雄帝科技	-1.82	26.41	1504650	40235948	-1.592	-1.033	-1.117	14.174	21.762	-1.001	4.745	56.849	77.844	54.288	29.435	32.533	
300547	川环科技	-0.58	56.49	235300	13367995	-1.112	-0.617	-0.989	15.826	22.925	1.628	11.418	37.516	56.994	55.079	58.853	61.651	
300548	博创科技	-4.26	42.00	834637	35810844	-1.698	-1.052	-1.291	14.217	23.350	-4.050	13.829	54.338	54.374	49.962	46.104	49.521	
300549	优德精密	-1.87	26.18	1363274	35992244	-0.527	-0.149	-0.755	19.335	28.499	1.007	19.251	42.781	41.846	48.839	27.953	28.796	
300550	和仁科技	0.21	33.17	363900	12054967	-2.359	-1.510	-1.697	6.608	12.667	-5.511	6.223	67.485	83.584	65.030	36.529	41.034	
300551	古鳌科技	-3.21	29.58	506034	15243574	-1.976	-1.249	-1.453	9.138	14.428	-1.442	6.878	63.982	83.622	67.329	33.110	37.032	
300552	万集科技	-1.63	27.10	457831	12535784	-1.700	-1.092	-1.217	8.511	15.072	-4.611	12.175	57.856	76.091	59.437	29.905	33.347	
300553	集智股份	-1.85	43.96	380900	16842688	-2.812	-1.947	-1.729	7.548	12.946	-3.247	8.229	60.171	66.850	51.568	48.535	54.358	
300554	三超新材	-1.56	42.87	790600	34127308	-1.753	-1.015	-1.475	7.429	13.961	-5.635	7.245	51.774	68.917	56.847	46.434	49.498	
300555	路通视信	-3.69	14.87	2283125	34583640	-1.402	-0.970	-0.863	6.180	8.402	1.736	3.340	56.586	96.156	90.166	16.913	19.088	
300556	丝路视觉	-0.12	25.39	1280003	32834428	-2.046	-1.250	-1.592	7.247	11.972	-2.202	0.917	63.520	88.209	67.267	28.824	32.452	
300557	理工光科	-1.60	41.90	206300	8744471	-2.553	-1.536	-2.034	9.379	14.019	0.099	6.738	51.398	80.487	65.448	46.076	50.532	
300558	贝达药业	-0.76	52.30	377461	19768072	-1.387	-0.732	-1.310	12.918	16.885	4.983	6.559	51.842	86.495	65.905	54.699	56.909	
300559	佳发安泰	-1.65	34.61	330800	11626613	-1.578	-1.064	-1.027	12.505	17.676	2.163	10.718	47.437	80.557	64.656	37.154	40.472	
300560	中富通	2.87	65.20	1439806	93796336	4.792	4.480	0.626	82.685	81.483	85.089	27.495	15.547	29.755	57.163	60.194	50.801	
300561	汇金科技	-2.47	38.65	398429	15578247	-2.842	-1.934	-1.817	7.617	12.574	-2.298	5.157	62.933	91.001	64.289	43.089	48.296	
300562	乐心医疗	-2.99	20.76	7891570	171520688	-2.470	-1.968	-1.003	18.855	13.372	29.822	26.021	50.237	73.897	53.628	22.928	27.958	
300563	神宇股份	-1.36	30.45	581150	17833484	-1.857	-1.378	-0.958	12.270	21.265	-5.720	6.981	52.359	70.693	44.778	33.323	36.792	
300565	科信技术	-1.84	18.65	755982	14250058	-1.043	-0.653	-0.779	10.606	16.753	-1.688	8.797	66.966	82.886	60.559	20.438	22.348	
300566	激智科技	0.79	32.08	726007	23299984	-0.649	-0.323	-0.651	21.095	31.737	-0.189	6.938	45.475	46.761	54.415	33.543	35.273	
300567	精测电子	-1.37	75.70	444138	34052608	-2.630	-1.872	-1.516	19.000	26.785	3.429	12.912	39.837	52.369	54.773	79.821	84.493	
300568	星源材质	2.37	47.01	3770477	177946880	1.046	1.007	0.078	58.123	49.859	74.649	30.123	13.827	35.602	45.973	44.946	43.075	
300569	天能重工	1.79	28.40	1417983	39683752	-2.234	-1.607	-1.254	10.933	12.037	8.726	5.233	59.182	90.541	62.555	30.616	34.855	
300570	太辰光	-2.17	17.59	1516940	26974266	-1.100	-0.669	-0.861	7.375	11.177	-0.227	5.882	61.844	67.580	44.185	19.535	21.476	
300571	平治信息	-2.17	119.55	1122532	136931584	-5.115	-1.432	-7.366	7.371	17.921	-13.730	1.514	54.635	60.262	66.599	135.369	144.141	
300572	安车检测	0.08	47.29	1061564	50397112	1.188	1.377	-0.376	26.972	40.379	0.159	26.686	11.574	26.596	40.266	48.046	45.915	
300573	兴齐眼药	-0.84	28.35	453100	12892136	-1.798	-1.159	-1.278	7.108	11.306	-1.289	6.809	59.681	68.555	45.767	31.230	34.723	
300575	中旗股份	-1.15	54.14	706649	38504904	-0.789	0.052	-1.681	14.610	21.991	-0.151	8.428	45.192	56.061	50.401	57.124	58.100	
300576	容大感光	-2.92	18.64	1067470	20207784	-1.181	-0.747	-0.869	15.766	21.651	3.995	8.150	63.648	70.658	44.269	20.898	23.169	
300577	开润股份	3.54	47.40	771780	35125784	-2.539	-1.687	-1.704	18.864	16.243	24.104	5.386	37.390	76.407	52.530	49.341	53.266	
300578	会畅通讯	-1.74	29.93	443000	13406270	-1.862	-1.273	-1.178	11.421	15.330	3.602	10.111	56.041	67.737	47.920	32.899	36.741	
300579	数字认证	-0.97	43.74	600800	26386968	-1.254	-0.720	-1.067	13.753	19.077	3.105	25.032	42.018	33.370	31.790	46.062	48.314	
300580	贝斯特	-1.92	19.88	2100817	42123992	-0.693	-0.347	-0.692	10.710	19.696	-7.263	6.752	58.199	68.307	67.364	21.556	22.875	
300581	晨曦航空	-0.24	33.50	923962	31203820	-2.396	-1.480	-1.832	9.893	11.901	5.878	5.542	54.859	59.966	43.051	37.006	41.140	
300582	英飞特					-0.213	-0.068	-0.290	31.277	36.856	20.117	22.083	38.056	42.069	53.768	19.472	19.763	
300583	赛托生物	-0.69	44.82	478664	21492606	-1.822	-1.111	-1.421	9.850	14.753	0.043	4.118	60.686	80.816	60.823	47.723	51.074	
300584	海辰药业	0.93	32.66	556801	18226480	-0.792	-0.426	-0.732	13.924	18.846	4.078	9.696	33.203	56.253	56.858	34.001	35.540	
300585	奥联电子	-2.23	15.35	2350600	36517780	-1.840	-1.536	-0.606	6.778	9.811	0.711	6.376	49.456	84.542	56.446	17.357	21.070	
300586	美联新材	-0.40	24.80	544963	13567016	-1.041	-0.662	-0.759	14.850	19.527	5.497	15.449	45.269	64.648	55.552	26.317	28.416	
300587	天铁股份	0.09	23.21	617045	14302852	-1.105	-0.733	-0.744	14.999	18.077	8.842	9.640	60.863	78.693	53.870	24.669	26.817	
300588	熙菱信息	-1.55	33.00	1555544	51668964	-0.593	-0.054	-1.078	23.999	25.182	21.635	17.107	38.441	62.978	61.070	34.591	36.057	
300589	江龙船艇	-2.62	23.45	2536919	59880628	-0.130	0.278	-0.815	20.951	33.375	-3.897	22.918	39.288	30.927	43.754	25.419	25.659	
300590	移为通信					-0.168	-0.534	0.733	77.797	63.454	106.483	39.124	0.000	52.864	51.194	28.675	29.657	
300591	万里马	-3.03	11.20	3020662	34392608	-0.564	-0.331	-0.466	9.298	16.259	-4.625	2.552	51.044	83.511	65.611	12.390	13.572	
300592	华凯创意	-2.70	18.75	2076299	39329028	-0.773	-0.298	-0.950	12.180	24.313	-12.087	4.140	58.705	47.515	62.609	21.076	22.529	
300593	新雷能	-2.41	21.45	974219	21096684	-1.068	-0.438	-1.260	7.826	15.894	-8.310	3.436	57.914	69.930	57.931	23.965	25.726	
300595	欧普康视	-2.12	44.30	1301792	58671160	-3.538	-1.636	-3.805	4.820	11.508	-8.557	0.000	71.346	99.244	75.618	51.756	56.813	
300596	利安隆	-0.35	19.87	945300	18775068	-0.615	-0.440	-0.351	15.296	22.900	0.089	5.603	45.043	74.621	57.460	20.807	22.162	
300597	吉大通信	-0.07	14.44	1038536	15018561	-0.653	-0.397	-0.513	12.473	17.076	3.265	7.075	55.424	78.980	57.137	15.470	16.709	
300598	诚迈科技	-2.23	28.88	610393	17921006	-2.714	-1.619	-2.189	6.455	11.555	-3.746	5.567	70.103	83.445	64.064	33.400	37.986	
300599	雄塑科技	-2.45	14.32	2393846	34759528	-0.755	-0.468	-0.574	10.143	16.766	-3.104	5.947	58.150	84.016	58.322	15.683	17.225	
300600	瑞特股份	1.27	46.08	672264	30929046	-2.766	-1.742	-2.047	18.711	20.822	14.489	2.668	60.325	94.297	66.846	50.142	54.827	
300601	康泰生物	-1.87	26.80	2044838	55648248	-0.006	0.116	-0.246	51.825	41.319	72.837	31.584	26.942	47.909	57.002	26.606	26.577	
300602	飞荣达	-1.59	40.73	382115	15662043	-2.051	-1.275	-1.551	7.940	14.390	-4.959	4.931	49.891	83.373	57.158	44.057	47.374	
300603	立昂技术					-0.602	-0.951	0.698	68.940	54.578	97.664	27.648	21.504	26.799	35.579	32.101	34.115	
300604	长川科技	-0.93	30.95	741600	23107036	-2.069	-1.324	-1.491	10.894	15.904	0.875	4.351	59.847	70.682	66.749	34.417	38.751	
300605	恒锋信息	-0.90	26.33	587116	15558563	-1.398	-0.762	-1.272	7.062	15.605	-10.023	5.915	57.366	79.168	57.592	29.096	31.762	
300606	金太阳	-3.03	27.55	1182502	33086038	-0.853	-0.191	-1.325	9.882	22.316	-14.986	0.000	52.598	78.027	71.857	30.712	32.306	
300607	拓斯达	2.12	54.03	1097748	59474080	-0.309	0.262	-1.141	24.666	24.762	24.473	11.008	29.918	55.673	45.549	54.750	54.600	
300608	思特奇	-1.43	28.28	459770	13045558	-1.329	-0.827	-1.004	10.851	17.152	-1.751	8.974	54.662	74.606	59.032	30.531	33.070	
300609	汇纳科技	-1.73	43.12	6397361	280696928	2.499	2.704	-0.412	25.361	43.937	-11.793	7.402	32.263	41.635	60.931	44.738	40.469	
300610	晨化股份	-2.56	18.30	869171	16084553	-1.168	-0.732	-0.871	13.749	16.339	8.568	4.797	57.122	87.388	82.241	20.441	22.312	
300611	美力科技	-3.40	17.31	2718596	47819976	-1.544	-1.077	-0.933	8.693	13.053	-0.027	4.403	62.642	81.556	51.618	19.704	22.372	
300612	宣亚国际																	
300613	富瀚微	0.13	139.98	305100	42998100	-8.244	-3.990	-8.509	7.750	12.486	-1.722	0.218	69.653	78.328	62.127	154.674	166.960	
300615	欣天科技	-0.54	29.34	308600	9079725	-1.962	-1.200	-1.525	10.734	16.250	-0.300	6.585	65.320	84.505	63.201	32.307	35.833	
300616	尚品宅配	0.30	129.39	165710	21381178	-1.031	0.274	-2.609	37.436	34.318	43.672	5.266	57.929	72.299	64.896	131.911	132.295	
300617	安靠智电	-2.44	58.35	605100	35677736	-2.751	-1.350	-2.802	8.225	18.941	-13.209	3.699	66.402	68.396	76.017	64.594	69.652	
300618	寒锐钴业	-1.55	108.83	3539660	388329696	5.486	5.939	-0.906	49.815	52.994	43.458	25.130	16.837	22.575	45.688	107.151	94.650	
300619	金银河	-0.73	37.87	1524578	58133668	-1.047	-0.100	-1.892	16.142	28.541	-8.657	6.461	51.972	47.581	66.627	41.884	44.443	
300620	光库科技	0.13	31.98	549006	17559674	-0.879	-0.412	-0.934	22.540	28.289	11.042	8.639	49.577	61.294	54.155	33.752	35.475	
300621	维业股份	-1.60	18.50	1256734	23424376	-0.839	-0.536	-0.605	8.297	15.400	-5.911	2.677	54.876	81.618	60.649	20.011	21.737	
300622	博士眼镜	-1.73	26.10	698835	18411250	-1.180	-0.764	-0.833	8.107	14.305	-4.289	3.826	54.881	74.721	59.690	28.187	30.610	
300623	捷捷微电	-0.78	62.51	566556	35583368	-1.247	-0.334	-1.826	14.086	22.065	-1.870	4.151	40.904	74.365	54.827	65.672	67.552	
300625	三雄极光	-0.46	27.96	1590898	44662544	-1.186	-0.759	-0.854	13.115	16.739	5.868	3.774	54.987	78.050	54.304	29.820	32.360	
300626	华瑞股份	0.07	27.00	443453	11938178	-0.403	-0.070	-0.667	26.344	31.117	16.798	4.317	42.590	71.653	58.685	28.169	28.885	
300627	华测导航	-0.44	47.65	1155233	54912304	-0.268	0.038	-0.613	18.608	33.372	-10.921	13.292	28.985	37.368	44.169	49.580	50.630	
300628	亿联网络	-1.54	263.39	592007	156513792	-10.236	-5.771	-8.930	13.712	17.055	7.025	0.000	57.110	76.896	51.270	283.603	299.689	
300629	新劲刚	-4.68	39.94	1500300	61504276	-1.752	-0.368	-2.769	8.572	15.400	-5.086	5.713	55.021	72.439	55.872	45.441	48.009	
300630	普利制药	0.83	35.10	286276	10073565	-0.080	0.153	-0.467	37.381	37.969	36.205	5.981	33.054	84.092	65.509	35.535	35.703	
300631	久吾高科	-0.86	22.01	646600	14297907	-1.398	-0.978	-0.841	9.311	12.432	3.070	9.531	48.094	72.675	52.351	23.893	26.492	
300632	光莆股份	-2.33	21.40	2020882	43703204	-0.742	-0.276	-0.933	10.560	21.728	-11.776	5.282	50.822	74.221	66.896	23.673	25.196	
300633	开立医疗	-5.95	21.80	10502485	233874752	0.821	1.179	-0.716	19.101	34.244	-11.186	4.259	40.195	67.982	73.256	23.677	22.092	
300635	达安股份	-1.42	27.70	627347	17425940	-1.067	-0.655	-0.824	21.321	25.018	13.928	0.000	40.020	90.888	66.498	29.605	31.707	
300636	同和药业	-0.78	31.69	410300	13052366	-1.080	-0.750	-0.661	17.641	22.281	8.361	16.826	47.136	57.628	44.847	33.280	35.443	
300637	扬帆新材	-1.64	19.24	1136393	22044868	-1.157	-0.746	-0.821	7.175	14.070	-6.614	5.722	61.373	80.826	65.887	21.213	23.528	
300638	广和通	0.00	29.22	532400	15644386	-1.529	-0.763	-1.532	12.732	16.739	4.719	2.939	56.456	80.410	61.230	32.066	34.805	
300639	凯普生物	-1.33	36.33	686456	25254778	-1.573	-0.776	-1.593	7.876	18.550	-13.471	3.293	62.045	85.009	65.757	39.796	42.676	
300640	德艺文创	-1.44	26.69	728518	19580516	-1.367	-0.898	-0.937	11.592	17.020	0.734	4.348	55.652	81.301	62.393	28.902	31.769	
300641	正丹股份	0.12	16.70	1862538	31162004	-0.940	-0.702	-0.475	12.841	15.656	7.212	3.520	56.108	79.755	58.299	17.904	20.037	
300642	透景生命	-1.18	77.57	514443	40210740	-4.862	-3.319	-3.086	8.199	14.927	-5.258	7.625	53.482	69.345	48.060	85.090	93.609	
300643	万通智控	-1.55	13.96	3846417	54013276	-0.415	-0.021	-0.790	9.807	16.054	-2.688	6.705	40.230	80.470	65.876	15.201	14.767	
300645	正元智慧	-0.78	36.80	916000	33547816	-2.027	-0.098	-3.857	9.896	16.797	-3.906	11.538	49.752	72.912	54.057	42.839	44.807	
300647	超频三	-2.13	19.75	1858060	37111184	-1.502	-1.012	-0.978	6.029	10.949	-3.813	5.628	62.338	78.888	55.480	22.081	23.779	
300648	星云股份	-0.59	46.85	1141900	53880760	-0.313	0.117	-0.860	25.912	30.375	16.984	18.715	31.968	40.854	58.144	48.350	48.504	
300649	杭州园林	-4.29	53.80	4776477	260976528	1.621	1.031	1.180	74.592	66.554	90.668	55.434	9.265	48.228	40.613	51.812	45.333	
300650	太龙照明	-1.40	33.03	660548	21937992	-1.351	-0.605	-1.494	11.449	16.106	2.135	3.899	60.624	81.256	57.478	35.987	36.771	
300651	金陵体育	0.43	28.04	823800	23165298	-1.554	-0.844	-1.422	11.425	15.471	3.332	0.000	53.896	90.661	59.282	30.489	31.595	
300652	雷迪克	-0.63	28.25	758264	21523226	-0.992	-0.456	-1.073	16.688	19.884	10.296	7.308	53.715	75.139	54.189	30.086	30.627	
300653	正海生物	-1.19	29.98	930256	27977386	-1.046	-0.141	-1.810	7.539	13.839	-5.062	3.094	60.221	84.489	57.527	32.790	32.120	
300655	晶瑞股份	-2.78	25.18	1856330	47147980	0.133	1.194	-2.122	13.409	17.492	5.242	11.027	51.272	63.934	61.935	27.346	24.277	
300656	民德电子	-0.66	37.45	892704	33598780	-0.680	0.579	-2.517	10.380	18.461	-5.782	6.757	50.473	80.399	60.647	40.793	38.988	
300657	弘信电子	-2.12	47.91	4296790	208962960	4.117	5.927	-3.619	16.961	30.003	-9.123	5.099	26.049	71.267	65.484	50.915	38.585	
300658	延江股份	-1.41	30.02	1275953	38430604	-1.593	-0.436	-2.315	5.470	10.616	-4.824	3.717	63.540	93.744	68.625	33.400	34.399	
300659	中孚信息	-2.35	29.11	1519212	45035440	-0.579	0.690	-2.536	5.687	12.107	-7.152	4.671	48.874	82.452	56.830	32.616	30.934	
300660	江苏雷利	-0.85	69.20	842620	58429324	-2.809	-1.637	-2.343	8.088	12.293	-0.321	6.126	55.520	79.096	59.195	73.737	77.177	
300661	圣邦股份	-0.54	55.14	567714	31488130	-1.209	0.682	-3.783	10.081	11.621	7.001	6.674	52.149	81.811	60.850	59.564	57.976	
300662	科锐国际	-2.81	19.36	4200496	82045408	0.494	1.662	-2.337	6.607	10.690	-1.559	4.790	46.846	84.030	53.529	21.605	18.503	
300663	科蓝软件	0.93	21.80	4642172	102334088	0.932	2.061	-2.258	14.420	21.528	0.205	5.714	54.732	80.478	68.045	23.625	19.817	
300665	飞鹿股份	-0.91	27.21	1632131	44719196	1.068	2.411	-2.687	5.102	7.921	-0.535	3.837	56.715	87.438	59.001	29.454	25.045	
300666	江丰电子	-8.03	25.09	17937480	463717312	3.707	4.284	-1.154	34.930	38.153	28.484	19.490	28.025	41.173	60.407	24.812	16.626	
300667	必创科技	-0.79	33.83	3017441	100890792	3.320	4.771	-2.900	14.091	26.016	-9.761	17.335	47.695	20.298	44.796	36.035	27.649	
300668	杰恩设计	-6.98	60.38	2320247	143859808	6.572	8.335	-3.527	22.304	39.778	-12.646	11.884	33.325	35.028	52.632	66.176	50.769	
300669	沪宁股份	0.24	25.43	2026651	51260408	2.430	2.744	-0.628	18.295	35.279	-15.673	2.516	48.113	52.893	73.666	25.554	20.618	
300670	大烨智能	-1.44	22.52	3441831	77859376	2.022	2.243	-0.442	20.801	42.200	-21.998	0.819	51.433	42.317	70.234	23.275	19.293	
300671	富满电子	-8.50	24.01	10041836	244109872	3.681	2.652	2.058	83.150	92.084	65.284	62.321	13.393	88.966	94.483	21.600	15.422	
300672	国科微	9.98	23.80	169217	4027365	2.201	1.028	2.346	100.000	100.000	100.000	100.000	0.000	100.000		17.129	13.742	
300673	佩蒂股份	-1.79	39.97	3255016	130016864	2.669	1.955	1.428	73.029	84.252	50.585	52.724	22.107	77.565		39.184	34.743	
300675	建科院	10.00	6.38	2447	15612	0.121	0.031	0.180	100.000	100.000	100.000	55.779	0.000			5.510	5.333	
300676	华大基因	10.02	31.63	10400	328952	2.010	0.793	2.434	100.000	100.000	100.000	78.571	0.000			23.925	20.898	
300677	英科医疗		29.36	7374	215281	0.000	0.000	0.000	100.000	100.000	100.000	0.000	0.000			29.360	29.360	
300680	N隆盛																	
300681	N英搏尔																	
300687	赛意信息																	
000155	*ST川化																	
000511	*ST烯碳																	
000629	*ST钒钛																	
000950	*ST建峰																	
002887	绿茵生态																	
002889	东方嘉盛																	
002890	弘宇股份																	
300678	中科信息																	
300679	电连技术																	
300682	朗新科技																	
300683	海特生物																	
300685	艾德生物																	
300686	智动力																	
600000	浦发银行	-1.25	13.45	52272376	702999232	0.306	0.241	0.130	70.860	72.488	67.603	35.540	5.226	93.514	70.033	13.288	12.694	
600004	白云机场	-0.35	14.05	24297104	344447360	0.458	0.415	0.085	79.105	77.099	83.119	31.868	16.209	27.931	48.362	13.499	12.535	
600006	东风汽车	0.66	6.08	22379344	136081072	0.056	0.044	0.024	72.604	65.240	87.331	31.538	11.538	22.855	44.311	5.975	5.896	
600007	中国国贸	-1.20	19.69	1359447	26682664	-0.133	-0.063	-0.139	31.955	29.455	36.957	2.811	34.137	62.139	52.555	20.027	20.140	
600008	首创股份	3.00	5.83	131451088	762352960	-0.333	-0.282	-0.102	27.032	20.493	40.110	19.540	32.759	78.978	86.503	5.967	6.608	
600009	上海机场	-1.34	37.65	4453051	168624192	0.093	0.066	0.053	64.001	59.072	73.858	17.206	22.941	29.482	26.212	37.816	37.562	
600010	包钢股份	-1.18	2.51	184371360	462157696	0.086	0.066	0.040	82.550	80.500	86.651	28.947	7.895	38.925	58.941	2.416	2.257	
