历史行情.指标排序沪深Ａ股 日期:2017-07-19,三 指标:MACD(12,26,9)   PSY(12,6)   RSI(6,12,24)   MTM(12,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  PSY	  PSYMA	  RSI1	  RSI2	  RSI3	  MTM	  MTMMA	
002204	大连重工	2.29	4.02	12007800	47946768	-0.024	-0.009	-0.029	41.667	38.889	47.840	46.352	45.807	-0.080	-0.092	
002205	国统股份	-0.60	23.10	2547407	58300260	-1.235	-0.798	-0.875	25.000	34.722	9.045	19.510	28.940	-4.900	-2.987	
002206	海 利 得	1.02	6.90	4875691	33339232	-0.098	-0.037	-0.123	41.667	30.556	33.472	35.986	40.573	-0.490	-0.523	
002207	*ST准油	1.46	8.35	6440286	53090616	-0.101	-0.088	-0.026	33.333	34.722	37.942	41.042	41.984	-0.270	0.007	
002208	合肥城建	0.98	11.37	2231912	25477886	-0.255	-0.076	-0.359	41.667	40.278	24.595	31.282	37.088	-1.570	-1.213	
002209	达 意 隆	2.27	12.60	1381851	17189620	-0.303	-0.146	-0.313	33.333	27.778	38.553	40.370	42.269	-0.870	-1.153	
002210	飞马国际	-0.90	9.94	2469859	24396314	-0.004	0.032	-0.072	50.000	61.111	30.045	39.216	43.681	-0.380	0.137	
002211	宏达新材	3.54	9.65	19179812	182367824	0.275	0.267	0.016	66.667	62.500	54.247	55.995	56.030	1.170	1.298	
002212	南洋股份	0.76	13.24	1522802	20213170	-0.066	-0.075	0.019	66.667	62.500	40.175	43.881	42.996	0.390	0.630	
002213	特 尔 佳	-0.67	20.63	455803	9372258	-0.367	-0.233	-0.267	25.000	25.000	14.959	25.784	32.713	-1.140	-0.863	
002214	大立科技	1.63	7.48	4413971	32741976	-0.194	-0.068	-0.253	33.333	30.556	25.443	32.662	38.362	-1.140	-0.783	
002215	诺 普 信	3.21	8.04	16112889	127857344	-0.005	0.057	-0.123	50.000	50.000	44.687	46.821	46.846	-0.420	-0.152	
002216	三全食品	-0.24	8.36	2856057	23847382	-0.055	-0.011	-0.088	25.000	30.556	26.986	33.971	40.208	-0.310	-0.148	
002217	合力泰	-1.23	8.84	17501360	153174112	-0.092	0.010	-0.205	25.000	41.667	23.561	35.300	42.712	-1.060	-0.667	
002218	拓日新能	2.14	4.29	9425838	39998192	-0.129	-0.055	-0.148	25.000	25.000	29.582	32.208	38.975	-0.650	-0.518	
002219	恒康医疗	-0.34	11.80	2312546	27125064	-0.077	-0.075	-0.005	25.000	30.556	30.172	37.323	38.958	-0.250	-0.158	
002220	天宝股份	1.39	8.05	2792383	22253644	-0.143	-0.059	-0.168	41.667	43.056	33.996	37.318	40.240	-0.410	-0.245	
002221	东华能源	1.14	10.68	14673418	154236080	0.017	0.044	-0.054	41.667	50.000	39.544	45.475	46.512	-0.420	0.182	
002222	福晶科技	0.79	14.10	7451321	103794256	-0.109	-0.031	-0.157	58.333	56.944	34.222	39.973	44.132	-0.280	0.067	
002223	鱼跃医疗	0.48	18.77	15098356	284937472	-0.706	-0.191	-1.029	33.333	36.111	10.402	18.897	28.486	-4.750	-2.530	
002224	三 力 士	0.79	10.26	5735809	58432504	-0.111	0.023	-0.269	58.333	61.111	28.361	35.524	40.455	-0.850	-0.417	
002225	濮耐股份	3.25	5.40	4108082	21872076	-0.017	0.009	-0.053	50.000	48.611	49.856	48.744	48.566	-0.110	-0.107	
002226	江南化工	1.78	6.86	7489662	50903556	-0.007	0.049	-0.113	41.667	40.278	39.392	43.700	46.491	-0.240	-0.053	
002227	奥 特 迅	0.41	17.01	1007247	17010706	-0.244	-0.010	-0.467	41.667	40.278	26.085	34.553	40.655	-1.600	-0.855	
002228	合兴包装	1.11	4.55	4529820	20542218	-0.011	0.012	-0.046	50.000	45.833	43.026	45.090	46.509	-0.150	-0.080	
002229	鸿博股份	0.62	9.75	4058085	39336432	-0.357	-0.195	-0.324	33.333	31.944	13.875	22.884	30.845	-1.500	-1.192	
002230	科大讯飞	7.81	43.23	115194784	4761245696	2.068	2.353	-0.570	58.333	54.167	71.493	69.080	69.261	-0.220	1.362	
002231	奥维通信	0.28	10.63	2334660	24680744	-0.072	-0.035	-0.072	66.667	62.500	39.252	43.253	46.163	-0.140	-0.062	
002232	启明信息	1.49	10.89	3045718	32860472	-0.436	-0.292	-0.288	33.333	37.500	21.649	26.605	33.858	-1.350	-0.873	
002233	塔牌集团	4.88	12.69	42530864	531693216	0.016	-0.005	0.041	66.667	65.278	58.599	54.967	52.771	0.420	0.238	
002234	民和股份	3.43	17.20	28064660	469741792	0.964	0.703	0.522	50.000	48.611	84.532	78.747	73.318	3.520	2.847	
002235	安妮股份	1.74	11.72	5830486	67389336	-0.083	-0.021	-0.124	50.000	54.167	43.249	45.209	45.439	-0.500	-0.155	
002236	大华股份	3.82	24.76	31572046	767683136	0.948	0.924	0.049	66.667	61.111	64.199	63.933	63.921	2.490	1.462	
002237	恒邦股份	2.22	11.51	30416432	349671168	0.255	0.168	0.174	66.667	58.333	78.834	73.520	67.812	1.080	0.687	
002238	天威视讯	0.95	10.63	1668994	17654262	-0.237	-0.079	-0.315	41.667	40.278	18.573	26.781	34.070	-1.270	-0.567	
002239	奥特佳	1.22	4.15	7280220	29880588	-0.045	-0.004	-0.082	25.000	34.722	27.656	35.479	41.651	-0.360	-0.127	
002240	威华股份	2.60	12.61	11395699	142721472	0.270	0.326	-0.112	58.333	54.167	53.754	55.862	56.638	0.520	0.725	
002241	歌尔股份	4.19	18.64	41197776	761664640	-0.074	0.011	-0.170	41.667	41.667	57.228	52.055	52.401	0.390	-0.892	
002242	九阳股份	0.45	17.95	5876577	105397240	-0.215	-0.046	-0.339	41.667	36.111	23.660	34.637	42.143	-1.460	-1.137	
002243	通产丽星	1.10	9.20	3010734	27554060	-0.029	0.039	-0.136	41.667	36.111	37.810	43.007	45.140	-0.520	-0.230	
002244	滨江集团	0.91	6.65	9277009	61267384	-0.078	-0.046	-0.065	33.333	27.778	42.754	40.461	43.215	-0.280	-0.320	
002245	澳洋顺昌	1.63	8.73	14933372	128229912	-0.016	0.055	-0.143	50.000	54.167	37.535	42.427	46.212	-0.470	-0.097	
002246	北化股份					0.535	0.283	0.505	66.667	54.167	88.663	75.132	63.479	2.040	1.362	
002247	帝龙文化	-0.25	12.20	2345855	28473026	-0.346	-0.286	-0.119	0.000	11.111	9.008	22.647	29.686	-1.060	-0.890	
002248	*ST东数					-0.203	-0.238	0.069	50.000	43.056	43.964	40.685	36.976	-0.070	-0.225	
002249	大洋电机	1.41	6.48	7493464	48095660	-0.018	0.019	-0.073	58.333	56.944	43.240	45.305	47.338	-0.120	-0.057	
002250	联化科技	0.14	13.91	2510001	34768856	0.009	0.112	-0.208	50.000	56.944	25.639	38.501	45.382	-0.430	-0.068	
002251	步 步 高	1.25	12.18	3707805	44744844	-0.034	0.043	-0.153	50.000	52.778	39.298	43.002	46.756	-0.300	-0.015	
002252	上海莱士															
002253	川大智胜	1.25	21.88	3101851	67179384	-0.354	-0.109	-0.490	33.333	36.111	30.152	36.029	40.456	-2.700	-1.467	
002254	泰和新材	0.47	12.78	6913513	88019776	-0.008	0.055	-0.126	50.000	54.167	37.125	42.918	46.263	-0.600	-0.107	
002255	海陆重工					0.000	0.000	0.000	0.000					0.000		
002256	兆新股份					-0.167	-0.109	-0.115	33.333	30.556	10.509	13.633	15.208	-0.620	-0.417	
002258	利尔化学	1.34	13.57	9318233	125105392	0.249	0.169	0.160	50.000	52.778	73.858	68.465	62.586	0.860	0.550	
002259	升达林业	2.51	7.35	4660725	33855312	0.130	0.113	0.034	50.000	55.556	49.705	53.793	51.782	0.470	0.750	
002260	德奥通航															
002261	拓维信息	-1.92	9.20	26893652	246237392	-0.484	-0.152	-0.664	25.000	30.556	4.497	13.109	24.229	-2.530	-1.795	
002262	恩华药业	0.07	14.65	3078596	45124676	0.089	0.166	-0.155	58.333	47.222	52.379	52.293	54.584	-0.280	-0.627	
002263	大 东 南															
002264	新 华 都					0.000	-0.001	0.003	8.333		68.571	66.482	65.484	0.090		
002265	西仪股份	1.00	20.19	11907222	238815264	0.377	0.363	0.027	66.667	58.333	51.594	54.130	53.631	1.520	1.578	
002266	浙富控股	0.65	4.66	9886260	45822176	-0.053	-0.020	-0.066	33.333	31.944	24.604	32.213	37.414	-0.260	-0.150	
002267	陕天然气	1.92	8.48	3577110	29992596	-0.029	0.020	-0.098	41.667	44.444	41.877	43.048	47.615	-0.190	-0.187	
002268	卫 士 通	-0.07	13.79	5250334	72140016	-0.758	-0.442	-0.631	25.000	31.944	8.491	17.491	25.043	-3.060	-1.873	
002269	美邦服饰	0.55	3.67	10299895	37709432	-0.039	-0.028	-0.021	58.333	52.778	40.435	41.421	41.275	-0.100	-0.030	
002270	华明装备	0.71	9.87	1452370	14213455	-0.203	-0.098	-0.210	33.333	37.500	18.202	27.689	35.019	-0.910	-0.552	
002271	东方雨虹	3.61	36.78	8148633	292878528	0.667	0.900	-0.466	58.333	52.778	47.957	52.465	57.207	-0.230	0.188	
002272	川润股份	1.09	6.52	4723769	30545392	-0.057	-0.017	-0.080	58.333	62.500	35.466	40.445	41.325	-0.330	0.023	
002273	水晶光电	3.54	21.38	12095546	254366160	0.118	0.167	-0.099	58.333	55.556	54.691	53.464	52.495	0.310	0.373	
002274	华昌化工	3.44	7.81	6868428	52754504	0.061	0.111	-0.100	41.667	44.444	51.943	52.489	53.446	-0.240	-0.147	
002275	桂林三金	0.90	16.81	755016	12628414	-0.157	-0.029	-0.257	50.000	50.000	35.532	37.507	41.845	-1.030	-0.767	
002276	万马股份	0.95	9.55	6575750	62362268	-0.191	-0.098	-0.187	33.333	27.778	26.964	34.310	38.909	-0.830	-0.550	
002277	友阿股份	1.32	6.14	10488836	63796052	-0.054	-0.013	-0.081	41.667	45.833	38.125	40.805	43.082	-0.380	-0.242	
002278	神开股份	1.36	9.71	3683937	35812292	-0.295	-0.330	0.071	50.000	51.389	44.150	39.002	36.159	-0.390	-0.408	
002279	久其软件	-0.53	11.32	5934070	66852036	-0.288	-0.138	-0.299	33.333	40.278	8.429	21.296	31.037	-1.380	-0.752	
002280	联络互动	-0.35	8.49	28320962	239338176	-0.852	-0.625	-0.455	25.000	20.833	18.785	18.326	18.949	-1.970	-2.310	
002281	光迅科技	-2.00	18.17	6248052	113022272	-0.706	-0.329	-0.753	25.000	27.778	8.679	19.733	30.776	-3.730	-2.830	
002282	博深工具	0.05	18.70	25730124	477595520	-0.620	-0.382	-0.475	41.667	33.333	43.752	43.222	45.232	-1.790	-2.390	
002283	天润曲轴	0.16	6.30	11265499	70496488	-0.025	-0.004	-0.044	66.667	68.056	30.143	37.273	41.887	-0.130	0.062	
002284	亚太股份	1.10	10.10	5620796	56367532	-0.188	-0.018	-0.340	33.333	33.333	28.455	34.462	39.819	-1.100	-0.763	
002285	世联行	7.37	8.16	40415468	323865536	-0.002	0.000	-0.004	25.000	18.056	76.207	65.562	60.462	0.160	-0.285	
002286	保龄宝	1.43	10.67	2465542	26302294	-0.387	-0.191	-0.391	41.667	44.444	14.846	20.562	27.320	-1.860	-1.110	
002287	奇正藏药	1.39	40.86	2541208	102843232	0.299	0.424	-0.252	41.667	44.444	46.782	49.286	50.337	-1.080	0.738	
002288	超华科技	1.77	8.04	50304524	397240192	0.234	0.133	0.203	75.000	59.722	82.078	75.681	69.375	1.160	0.520	
002289	宇顺电子					-0.028	0.085	-0.226	41.667	48.611	25.329	38.470	44.194	-0.660	-0.235	
002290	中科新材	0.35	14.35	1591415	22589432	-0.527	-0.287	-0.481	16.667	27.778	9.717	19.539	26.184	-2.750	-1.212	
002291	星期六	-0.11	9.34	16829624	156178160	-2.052	-1.405	-1.294	16.667	18.056	8.907	9.854	11.870	-7.460	-6.950	
002292	奥飞娱乐	0.29	13.80	7568016	104048152	-0.589	-0.227	-0.726	41.667	40.278	19.416	26.726	34.611	-3.240	-2.885	
002293	罗莱生活	0.54	11.26	1585021	17840016	-0.019	0.007	-0.052	41.667	50.000	44.040	46.066	46.105	-0.340	-0.100	
002294	信立泰	2.11	34.92	4206647	146045824	0.327	0.495	-0.337	50.000	37.500	62.457	57.867	59.329	0.040	-1.568	
002295	精艺股份					0.296	0.285	0.023	41.667	51.389	54.262	59.687	58.762	0.210	0.645	
002296	辉煌科技	2.31	9.30	5052237	46241144	-0.414	-0.270	-0.289	33.333	41.667	21.546	26.533	30.646	-1.510	-1.158	
002297	博云新材	1.14	9.76	6371927	61546660	-0.236	-0.110	-0.252	58.333	55.556	24.996	31.959	36.096	-0.980	-0.642	
002298	中电鑫龙	1.95	9.91	3796860	37117500	-0.209	-0.094	-0.229	33.333	41.667	26.519	30.674	36.669	-0.980	-0.562	
002299	圣农发展	1.38	16.12	12131426	194346880	0.371	0.437	-0.132	41.667	41.667	60.865	60.102	60.805	0.120	0.503	
002300	太阳电缆	-0.26	11.32	14677585	165692880	0.123	0.238	-0.229	50.000	59.722	37.083	44.955	48.787	-0.310	0.300	
002301	齐心集团	1.09	18.47	5178801	95224200	-0.694	-0.464	-0.462	33.333	25.000	17.385	22.567	29.821	-2.200	-1.432	
002302	西部建设	10.00	22.33	50680768	1073033536	0.469	0.789	-0.640	41.667	43.056	54.654	54.546	54.177	-1.400	-0.562	
002303	美盈森	1.10	7.32	5875675	42803180	-0.084	-0.001	-0.167	58.333	51.389	23.978	32.242	37.266	-0.540	-0.135	
002304	洋河股份	1.56	83.79	2579444	215503168	-0.475	-0.111	-0.730	50.000	47.222	46.770	45.229	49.009	-1.360	-3.655	
002305	南国置业	1.96	4.68	39577368	182610272	-0.230	-0.130	-0.199	33.333	33.333	25.272	31.298	40.379	-0.870	-0.627	
002306	*ST云网	4.44	3.76	11150820	41362888	-0.080	-0.054	-0.052	33.333	27.778	51.057	45.611	45.577	-0.250	-0.307	
002307	北新路桥	5.87	19.13	58260536	1073152256	0.234	0.282	-0.096	50.000	52.778	54.561	53.964	51.741	0.120	0.523	
002308	威创股份	0.95	12.81	6168065	78617600	0.023	0.066	-0.087	41.667	47.222	44.169	47.823	49.366	-0.400	-0.207	
002309	中利集团	1.03	13.70	7758743	105996216	0.300	0.210	0.179	75.000	70.833	81.227	78.872	72.940	1.120	0.950	
002310	东方园林	0.46	17.40	17414432	302525536	0.153	0.168	-0.030	75.000	68.056	45.775	49.673	50.451	0.570	0.707	
002311	海大集团	3.85	18.63	5501258	101107592	0.327	0.261	0.131	50.000	48.611	73.577	67.107	62.936	0.630	0.355	
002312	*ST三泰					0.000	0.000	0.000	0.000					0.000		
002313	日海通讯	2.09	20.47	3832122	77219168	0.067	0.206	-0.277	50.000	55.556	50.415	50.631	51.698	-0.430	-0.183	
002314	南山控股	0.81	6.24	4685797	30087122	-0.094	-0.098	0.008	41.667	26.389	53.025	47.804	45.430	-0.200	-0.347	
002315	焦点科技	0.46	23.99	2053243	49677348	-0.262	-0.180	-0.165	50.000	55.556	36.923	40.794	41.733	-1.160	-0.005	
002316	键桥通讯	-0.68	13.22	1101391	14516451	0.069	0.199	-0.260	25.000	30.556	29.617	41.373	46.537	-0.830	-0.428	
002317	众生药业	1.04	11.62	3307658	38137364	-0.115	-0.027	-0.176	41.667	37.500	32.432	36.754	43.063	-0.860	-0.740	
002318	久立特材	2.04	8.00	9325210	74333272	-0.055	0.007	-0.124	58.333	56.944	39.732	42.380	45.085	-0.340	-0.062	
002319	乐通股份	-0.78	15.33	1789634	27343884	-0.376	-0.233	-0.287	33.333	34.722	13.388	21.611	30.894	-1.370	-0.880	
002320	海峡股份	1.94	13.65	1801023	24315034	-0.097	-0.010	-0.175	41.667	41.667	38.722	41.409	44.343	-0.640	-0.508	
002321	华英农业	0.10	10.39	10267213	107119376	-0.060	0.018	-0.156	33.333	30.556	23.908	36.428	44.308	-0.490	-0.507	
002322	理工环科	2.59	21.76	3320137	71361568	-0.444	-0.135	-0.618	33.333	30.556	33.720	36.735	41.175	-2.850	-2.188	
002323	雅百特	-1.76	9.48	18269678	174437872	-0.179	-0.096	-0.166	33.333	41.667	32.884	37.972	40.133	-0.790	-0.702	
002324	普利特	0.47	25.52	493804	12593026	-0.175	-0.042	-0.266	33.333	29.167	29.359	36.590	41.066	-1.190	-0.595	
002325	洪涛股份	0.62	6.54	19771044	128917568	-0.043	0.096	-0.278	41.667	41.667	29.443	38.035	45.362	-0.980	-0.623	
002326	永太科技	2.79	13.99	9828259	135304960	0.008	0.039	-0.061	58.333	58.333	54.436	52.588	51.531	-0.100	-0.030	
002327	富安娜	0.50	8.11	2967734	23978392	-0.099	-0.066	-0.066	41.667	36.111	30.129	34.273	37.169	-0.360	-0.220	
002328	新朋股份	1.32	7.70	3448929	26306880	-0.101	-0.021	-0.159	41.667	43.056	30.333	34.743	39.797	-0.600	-0.400	
002329	皇氏集团	0.35	8.57	8528674	72620344	-0.282	-0.168	-0.228	33.333	33.333	14.325	23.555	30.367	-1.110	-0.625	
002330	得利斯	0.98	8.23	1914502	15662713	-0.126	-0.013	-0.226	41.667	41.667	31.577	36.900	41.677	-0.950	-0.483	
002331	皖通科技															
002332	仙琚制药	1.14	8.00	4014760	31663408	-0.030	0.044	-0.148	41.667	41.667	33.738	40.801	46.726	-0.590	-0.478	
002333	罗普斯金	0.75	13.42	1872100	25095594	-0.364	-0.241	-0.248	16.667	18.056	30.198	36.306	39.021	-1.560	-1.313	
002334	英威腾	1.27	7.19	2311865	16540991	0.007	0.046	-0.077	33.333	33.333	42.012	46.327	48.120	-0.260	-0.082	
002335	科华恒盛	1.32	34.51	1828139	62153020	0.092	0.346	-0.509	50.000	54.167	42.948	46.481	49.842	-1.100	0.202	
002336	人人乐	1.13	12.51	2559630	31750602	0.359	0.410	-0.102	58.333	52.778	57.741	58.492	59.713	0.610	0.607	
002337	赛象科技	0.72	5.56	3066860	16949718	-0.081	-0.042	-0.078	41.667	47.222	26.713	32.218	36.465	-0.350	-0.160	
002338	奥普光电	1.00	15.21	1440140	21676382	-0.520	-0.323	-0.395	41.667	45.833	21.143	28.803	32.299	-2.200	-1.137	
002339	积成电子	1.45	11.18	7702202	86141176	-1.105	-0.899	-0.413	33.333	34.722	16.977	13.483	11.653	-2.490	-2.030	
002340	格林美	3.29	6.60	278345312	1812615040	0.232	0.229	0.007	66.667	68.056	65.203	63.989	63.804	0.540	0.495	
002341	新纶科技	3.92	19.33	5660638	107120048	0.361	0.438	-0.152	58.333	54.167	55.654	57.150	59.191	0.530	0.538	
002342	巨力索具	0.60	8.40	40188924	333150304	-0.647	-0.467	-0.360	33.333	37.500	11.657	20.932	30.952	-1.760	-1.403	
002343	慈文传媒	4.36	33.24	3081798	102227504	-1.308	-0.813	-0.991	16.667	26.389	33.154	33.149	37.965	-5.410	-4.028	
002344	海宁皮城	1.02	7.95	7723425	60915332	-0.082	-0.027	-0.111	50.000	48.611	27.755	33.476	38.191	-0.480	-0.208	
002345	潮宏基	1.23	10.69	6347441	66835456	0.073	0.096	-0.046	41.667	43.056	60.359	56.989	55.199	-0.230	-0.022	
002346	柘中股份	2.42	26.64	8534619	227964032	0.228	0.581	-0.707	50.000	47.222	37.274	44.826	47.635	-1.470	0.150	
002347	泰尔股份	0.86	7.00	3002378	20873304	-0.081	-0.028	-0.107	41.667	44.444	36.988	40.245	42.806	-0.480	-0.307	
002348	高乐股份					-0.019	-0.007	-0.026	8.333		6.896	6.800	6.737	-0.130		
002349	精华制药	3.84	9.20	5264500	47600908	-0.079	-0.009	-0.141	50.000	50.000	43.931	44.404	45.679	-0.230	-0.200	
002350	北京科锐	-2.34	13.78	28522784	390285664	-0.560	-0.356	-0.409	33.333	30.556	34.284	37.809	44.986	-1.710	-1.327	
002351	漫步者	0.73	11.06	11005965	120468016	0.006	0.097	-0.183	50.000	51.389	38.779	44.014	47.448	-0.560	0.397	
002352	顺丰控股	0.99	49.85	3266857	162182736	-0.509	-0.304	-0.410	50.000	44.444	40.328	42.357	45.814	-3.140	-1.402	
002353	杰瑞股份	0.14	14.32	7603341	108257440	-0.340	-0.157	-0.366	33.333	37.500	9.988	22.859	34.670	-1.550	-0.807	
002354	天神娱乐	1.30	19.49	4914962	95080888	-0.521	-0.307	-0.428	41.667	38.889	31.497	35.020	38.310	-2.450	-1.910	
002355	兴民智通	0.66	9.22	2225061	20395042	-0.213	-0.097	-0.233	33.333	36.111	25.728	30.733	36.536	-1.030	-0.902	
002356	赫美集团					-0.262	-0.232	-0.059	33.333	29.167	48.563	42.843	40.153	-0.560	-0.823	
002357	富临运业	0.80	10.04	2165223	21586684	-0.099	-0.033	-0.133	33.333	40.278	27.554	35.728	40.014	-0.620	-0.233	
002358	森源电气	-1.61	15.30	6086761	92884160	-0.734	-0.489	-0.490	25.000	20.833	14.198	14.052	13.712	-3.110	-2.578	
002359	齐星铁塔	-0.14	36.48	1149201	41892384	-0.108	0.212	-0.639	25.000	40.278	23.734	36.825	44.216	-2.950	-1.965	
002360	同德化工	0.77	7.84	3078566	23885572	-0.128	-0.059	-0.138	66.667	62.500	31.747	37.113	41.846	-0.420	-0.267	
002361	神剑股份	0.57	7.02	13563300	94216336	0.018	0.147	-0.258	58.333	55.556	28.595	39.333	45.818	-0.570	-0.367	
002362	汉王科技	3.23	20.11	3331264	66043068	0.014	0.182	-0.336	50.000	54.167	43.151	46.035	47.927	-0.850	0.157	
002363	隆基机械	1.05	8.64	3779434	32334414	-0.193	-0.102	-0.182	33.333	31.944	29.604	33.850	37.283	-0.870	-0.698	
002364	中恒电气	0.32	12.40	2210303	27262874	-0.343	-0.246	-0.193	41.667	41.667	17.560	27.526	31.174	-1.350	-0.778	
002365	永安药业	4.90	29.55	5254116	153246864	0.299	0.713	-0.827	58.333	48.611	45.814	48.632	53.300	-0.260	-0.683	
002366	台海核电					0.364	0.461	-0.193	58.333	54.167	56.304	56.063	55.541	0.460	0.060	
002367	康力电梯	0.37	10.96	3425011	37277964	-0.153	-0.080	-0.145	41.667	44.444	25.354	30.943	34.894	-0.810	-0.478	
002368	太极股份	0.90	25.78	6311232	159047904	-0.130	0.280	-0.820	41.667	51.389	22.735	34.911	42.371	-3.320	-0.345	
002369	卓翼科技	0.26	7.61	5774414	43187248	-0.196	-0.074	-0.245	33.333	33.333	17.299	26.462	36.145	-1.090	-0.762	
002370	亚太药业	-0.46	27.87	333585	9291622	-0.205	-0.080	-0.251	33.333	38.889	13.869	25.775	33.717	-1.420	-0.523	
002371	北方华创	0.44	22.61	2607492	58776604	-0.385	-0.129	-0.511	50.000	44.444	24.008	33.362	40.838	-1.950	-0.860	
002372	伟星新材	1.94	18.41	4167914	75433704	0.302	0.389	-0.173	50.000	47.222	52.790	54.926	56.988	-0.570	0.310	
002373	千方科技	-0.42	11.99	9996474	119122152	-0.461	-0.320	-0.283	33.333	45.833	21.565	29.618	35.885	-1.660	-0.933	
002374	丽鹏股份	2.78	5.55	4610708	25260416	-0.103	-0.061	-0.084	33.333	37.500	36.304	37.228	38.840	-0.360	-0.255	
002375	亚厦股份	0.73	8.25	7188817	59075684	-0.173	-0.098	-0.149	50.000	51.389	21.984	27.373	32.983	-0.670	-0.448	
002376	新北洋	1.56	12.37	5699616	69537080	-0.213	-0.049	-0.328	41.667	37.500	37.920	38.676	42.313	-1.270	-1.173	
002377	国创高新	3.12	9.91	6827752	66945944	0.009	0.024	-0.029	50.000	50.000	57.513	54.229	53.478	0.090	-0.077	
002378	章源钨业	5.11	9.88	22324852	218348512	0.187	0.185	0.004	58.333	55.556	61.247	60.051	58.598	0.710	0.562	
002379	宏创控股	0.00	7.89	8842760	69816920	-0.151	-0.048	-0.206	50.000	50.000	23.269	35.807	45.166	-0.960	-0.625	
002380	科远股份	2.22	20.25	7027140	140362704	0.357	0.216	0.282	58.333	62.500	74.383	68.712	62.350	1.520	0.970	
002381	双箭股份	2.09	8.30	2361847	19363144	-0.109	-0.045	-0.128	41.667	40.278	37.100	39.301	40.555	-0.490	-0.262	
002382	蓝帆医疗	1.25	12.16	2046431	24837560	0.103	0.138	-0.071	41.667	40.278	49.724	52.347	52.137	-0.220	-0.022	
002383	合众思壮	0.98	13.35	5985983	79153280	-0.227	0.046	-0.545	41.667	38.889	20.252	30.600	39.584	-2.090	-1.650	
002384	东山精密	5.78	23.59	6901042	159798192	-0.456	-0.239	-0.433	58.333	48.611	50.776	46.319	47.294	-0.510	-1.828	
002385	大北农	1.82	6.16	16229993	98939896	0.002	0.048	-0.092	33.333	41.667	36.268	42.157	46.898	-0.370	-0.062	
002386	天原集团	4.69	7.82	15730419	121465032	0.182	0.167	0.029	66.667	61.111	62.868	62.143	59.952	0.580	0.485	
002387	黑牛食品	2.14	16.24	5235156	84883728	-0.085	-0.172	0.173	58.333	43.056	60.940	55.407	51.603	0.860	0.158	
002388	新亚制程	0.10	9.75	7004000	67988160	-0.025	0.097	-0.245	41.667	41.667	34.212	41.255	44.668	-1.220	-0.422	
002389	南洋科技	4.01	22.31	11526239	253731120	0.146	0.184	-0.077	50.000	52.778	60.755	56.910	55.199	0.900	0.360	
002390	信邦制药	0.12	8.36	2909545	24239612	-0.153	-0.113	-0.080	41.667	37.500	29.177	30.179	36.808	-0.370	-0.292	
002391	长青股份	1.84	13.84	2626900	36078668	0.006	0.144	-0.276	41.667	47.222	39.928	44.102	47.503	-1.200	-0.338	
002392	北京利尔	0.93	5.44	14935206	81098800	-0.183	-0.121	-0.124	50.000	44.444	30.486	34.067	40.570	-0.530	-0.457	
002393	力生制药	1.18	33.48	999341	33154202	-0.333	0.006	-0.677	41.667	45.833	34.351	37.943	42.307	-2.520	-1.567	
002394	联发股份	1.46	13.87	2488158	34252300	-0.111	0.016	-0.255	50.000	54.167	29.698	34.678	40.821	-0.920	-0.563	
002395	双象股份	0.14	14.12	1677668	23518346	-0.536	-0.269	-0.533	33.333	33.333	14.796	24.095	31.985	-2.410	-1.545	
002396	星网锐捷	2.76	18.23	5266016	94451256	-0.093	0.146	-0.477	41.667	37.500	38.745	41.703	46.652	-1.370	-1.222	
002397	梦洁股份	1.77	6.34	3069379	19383570	-0.051	-0.009	-0.083	33.333	37.500	37.553	40.410	42.856	-0.330	-0.143	
002398	建研集团	2.99	12.76	4389745	54894432	0.120	0.186	-0.134	50.000	47.222	48.758	51.844	53.952	-0.040	0.025	
002399	海普瑞															
002400	省广股份	2.58	6.36	48237036	301989920	-0.418	-0.271	-0.294	16.667	23.611	14.841	18.440	22.298	-1.800	-1.063	
002401	中远海科	0.42	12.02	1612309	19236918	-0.223	-0.090	-0.267	33.333	38.889	23.858	30.391	35.933	-1.180	-0.678	
002402	和而泰	0.44	9.11	4450232	40394560	-0.026	0.094	-0.240	41.667	34.722	29.570	38.027	43.887	-0.750	-0.480	
002403	爱仕达	0.80	12.58	1681908	21028096	-0.051	0.071	-0.243	41.667	40.278	24.975	35.148	42.119	-0.740	-0.438	
002404	嘉欣丝绸	0.68	7.41	3044100	22413748	-0.054	-0.014	-0.081	33.333	30.556	39.073	41.893	44.932	-0.310	-0.243	
002405	四维图新	1.25	17.78	13303594	232647616	-0.089	0.150	-0.478	58.333	45.833	31.119	38.868	45.045	-1.920	-1.318	
002406	远东传动	1.59	7.69	5642365	43247364	-0.031	0.014	-0.091	58.333	58.333	44.122	45.385	46.885	-0.310	-0.198	
002407	多氟多	0.22	27.36	70717344	1923622528	1.563	1.123	0.881	75.000	68.056	81.380	76.084	70.567	4.980	4.347	
002408	齐翔腾达	1.68	10.88	14235508	153303568	0.136	0.171	-0.070	50.000	50.000	60.323	59.091	60.021	-0.070	-0.127	
002409	雅克科技															
002410	广联达	1.76	17.38	4943827	85085144	-0.118	0.077	-0.391	33.333	26.389	40.488	42.962	48.911	-1.270	-1.448	
